"cnty_fips","display_name","Value","theme_range","airqual","PARKS","sev_housing"
13089,"""DeKalb, (GA)""",47.6,"28.0 - 75.9 (591)",10.2,31,21.6
13097,"""Douglas, (GA)""",69.9,"28.0 - 75.9 (591)",11.4,11,17.9
13111,"""Fannin, (GA)""",87,"76.0 - 91.3 (584)",9.4,0,17.2
13113,"""Fayette, (GA)""",47.3,"28.0 - 75.9 (591)",11.5,22,13.2
13115,"""Floyd, (GA)""",122.3,"108.7 - 131.0 (582)",10.9,20,18.3
13117,"""Forsyth, (GA)""",54,"28.0 - 75.9 (591)",11.2,11,12.8
13121,"""Fulton, (GA)""",50.7,"28.0 - 75.9 (591)",12,35,20.8
13123,"""Gilmer, (GA)""",62.4,"28.0 - 75.9 (591)",9.9,0,17.8
13129,"""Gordon, (GA)""",93.4,"91.4 - 108.6 (588)",11,4,16.7
13135,"""Gwinnett, (GA)""",48,"28.0 - 75.9 (591)",11.2,11,18.6
13143,"""Haralson, (GA)""",87.4,"76.0 - 91.3 (584)",10.7,0,17.6
13145,"""Harris, (GA)""",87.2,"76.0 - 91.3 (584)",11.3,2,11.4
13149,"""Heard, (GA)""",62.4,"28.0 - 75.9 (591)",10.8,1,12
13151,"""Henry, (GA)""",47.5,"28.0 - 75.9 (591)",11.7,5,16
13171,"""Lamar, (GA)""",95,"91.4 - 108.6 (588)",11.2,10,15.9
13187,"""Lumpkin, (GA)""",113,"108.7 - 131.0 (582)",9.6,0,18.6
13193,"""Macon, (GA)""",63.9,"28.0 - 75.9 (591)",11.4,4,17.6
13197,"""Marion, (GA)""",111.7,"108.7 - 131.0 (582)",11,1,13.8
13199,"""Meriwether, (GA)""",191.4,"131.1 - 349.8 (586)",11,12,19.9
13207,"""Monroe, (GA)""",63.6,"28.0 - 75.9 (591)",11.5,7,16
13213,"""Murray, (GA)""",117.7,"108.7 - 131.0 (582)",10.5,6,18.3
13215,"""Muscogee, (GA)""",175,"131.1 - 349.8 (586)",11.9,39,18.5
13223,"""Paulding, (GA)""",70.9,"28.0 - 75.9 (591)",10.7,6,14.6
13227,"""Pickens, (GA)""",94.2,"91.4 - 108.6 (588)",10.2,9,14.7
13231,"""Pike, (GA)""",67.7,"28.0 - 75.9 (591)",11.1,1,18
13233,"""Polk, (GA)""",148.3,"131.1 - 349.8 (586)",10.9,7,17.1
13247,"""Rockdale, (GA)""",70.8,"28.0 - 75.9 (591)",11.6,7,19.2
13249,"""Schley, (GA)""",-1,,11.1,0,14.2
13255,"""Spalding, (GA)""",73.7,"28.0 - 75.9 (591)",11.3,4,22
13263,"""Talbot, (GA)""",-1,,11,2,16.2
13269,"""Taylor, (GA)""",121,"108.7 - 131.0 (582)",11.2,1,17.6
13285,"""Troup, (GA)""",110.7,"108.7 - 131.0 (582)",11.2,9,20.8
13291,"""Union, (GA)""",40.5,"28.0 - 75.9 (591)",9,0,12.9
13293,"""Upson, (GA)""",127.7,"108.7 - 131.0 (582)",11.2,16,17.2
13295,"""Walker, (GA)""",91.2,"76.0 - 91.3 (584)",11,13,15.6
13313,"""Whitfield, (GA)""",88.9,"76.0 - 91.3 (584)",10.9,13,18.1
18025,"""Crawford, (IN)""",146.1,"131.1 - 349.8 (586)",11.6,4,13
18037,"""Dubois, (IN)""",111.1,"108.7 - 131.0 (582)",11.9,15,7.7
18043,"""Floyd, (IN)""",123.8,"108.7 - 131.0 (582)",12,31,12.6
18061,"""Harrison, (IN)""",109.2,"108.7 - 131.0 (582)",12.3,1,10.4
18123,"""Perry, (IN)""",113.6,"108.7 - 131.0 (582)",12.1,4,9.3
18147,"""Spencer, (IN)""",94.7,"91.4 - 108.6 (588)",12.1,14,8.5
21001,"""Adair, (KY)""",128.4,"108.7 - 131.0 (582)",10.4,0,10.1
21003,"""Allen, (KY)""",116.8,"108.7 - 131.0 (582)",10.6,0,12.7
21005,"""Anderson, (KY)""",87.6,"76.0 - 91.3 (584)",10.9,0,11.6
21009,"""Barren, (KY)""",133,"131.1 - 349.8 (586)",10.8,14,12.6
21017,"""Bourbon, (KY)""",134.2,"131.1 - 349.8 (586)",10.5,0,14.5
21021,"""Boyle, (KY)""",98.9,"91.4 - 108.6 (588)",10.5,17,12.5
21027,"""Breckinridge, (KY)""",114,"108.7 - 131.0 (582)",11.8,0,12.8
21029,"""Bullitt, (KY)""",73.8,"28.0 - 75.9 (591)",12.4,9,11.6
21031,"""Butler, (KY)""",126.8,"108.7 - 131.0 (582)",11.1,0,10.6
21045,"""Casey, (KY)""",96.9,"91.4 - 108.6 (588)",10.4,0,11.4
21049,"""Clark, (KY)""",159.2,"131.1 - 349.8 (586)",10.4,0,13.5
21053,"""Clinton, (KY)""",108.4,"91.4 - 108.6 (588)",9.7,0,12.9
21057,"""Cumberland, (KY)""",166.3,"131.1 - 349.8 (586)",9.9,1,9.9
21059,"""Daviess, (KY)""",64.9,"28.0 - 75.9 (591)",12.2,36,12.2
21061,"""Edmonson, (KY)""",119.4,"108.7 - 131.0 (582)",11,9,10.7
21065,"""Estill, (KY)""",195.5,"131.1 - 349.8 (586)",9.8,0,18.5
21067,"""Fayette, (KY)""",58,"28.0 - 75.9 (591)",10.8,61,17.5
21073,"""Franklin, (KY)""",114,"108.7 - 131.0 (582)",11,15,15.8
21079,"""Garrard, (KY)""",91.4,"91.4 - 108.6 (588)",10.4,0,15.5
21085,"""Grayson, (KY)""",104.1,"91.4 - 108.6 (588)",11.3,4,14.1
21087,"""Green, (KY)""",186.8,"131.1 - 349.8 (586)",10.7,0,12.7
21091,"""Hancock, (KY)""",-1,,12.1,0,5.5
21093,"""Hardin, (KY)""",69.4,"28.0 - 75.9 (591)",11.8,22,12.6
21099,"""Hart, (KY)""",64.1,"28.0 - 75.9 (591)",11,1,13.7
21109,"""Jackson, (KY)""",194.9,"131.1 - 349.8 (586)",9.8,0,17.7
21111,"""Jefferson, (KY)""",61.9,"28.0 - 75.9 (591)",12.9,42,15.6
21113,"""Jessamine, (KY)""",68.4,"28.0 - 75.9 (591)",10.8,31,15.1
21123,"""Larue, (KY)""",142,"131.1 - 349.8 (586)",11.2,1,15.6
21125,"""Laurel, (KY)""",152.9,"131.1 - 349.8 (586)",10,3,13.3
21137,"""Lincoln, (KY)""",131.1,"131.1 - 349.8 (586)",10.3,0,12.7
21141,"""Logan, (KY)""",62.4,"28.0 - 75.9 (591)",11,0,16.6
21147,"""McCreary, (KY)""",196.9,"131.1 - 349.8 (586)",9.6,6,23.2
21151,"""Madison, (KY)""",41.3,"28.0 - 75.9 (591)",10.1,20,17.1
21155,"""Marion, (KY)""",73.5,"28.0 - 75.9 (591)",10.9,7,13.9
21163,"""Meade, (KY)""",93.8,"91.4 - 108.6 (588)",12.1,8,13.7
21167,"""Mercer, (KY)""",86.7,"76.0 - 91.3 (584)",10.7,20,15.6
21169,"""Metcalfe, (KY)""",129.6,"108.7 - 131.0 (582)",10.5,7,13
21171,"""Monroe, (KY)""",223.8,"131.1 - 349.8 (586)",10.2,1,14.8
21173,"""Montgomery, (KY)""",180.9,"131.1 - 349.8 (586)",10.1,0,14.7
21177,"""Muhlenberg, (KY)""",164.2,"131.1 - 349.8 (586)",11.4,3,10.5
21179,"""Nelson, (KY)""",103.8,"91.4 - 108.6 (588)",11.5,5,14.2
21181,"""Nicholas, (KY)""",170.1,"131.1 - 349.8 (586)",10.1,1,8.7
21183,"""Ohio, (KY)""",180.2,"131.1 - 349.8 (586)",11.7,0,13.5
21199,"""Pulaski, (KY)""",155.9,"131.1 - 349.8 (586)",10,1,18.1
21203,"""Rockcastle, (KY)""",98.6,"91.4 - 108.6 (588)",10,0,14.6
21207,"""Russell, (KY)""",77.2,"76.0 - 91.3 (584)",10.1,1,14.4
21209,"""Scott, (KY)""",168.6,"131.1 - 349.8 (586)",10.9,28,11.9
21211,"""Shelby, (KY)""",40.1,"28.0 - 75.9 (591)",11.5,4,13.1
21213,"""Simpson, (KY)""",143.7,"131.1 - 349.8 (586)",10.8,0,11.7
21215,"""Spencer, (KY)""",49.4,"28.0 - 75.9 (591)",11.4,0,7.5
21217,"""Taylor, (KY)""",118.4,"108.7 - 131.0 (582)",10.7,7,14.1
21227,"""Warren, (KY)""",122.8,"108.7 - 131.0 (582)",10.8,24,16.1
21229,"""Washington, (KY)""",79.6,"76.0 - 91.3 (584)",10.8,0,10.5
21231,"""Wayne, (KY)""",137.1,"131.1 - 349.8 (586)",9.7,0,13.3
21235,"""Whitley, (KY)""",234.2,"131.1 - 349.8 (586)",9.9,3,13.3
21239,"""Woodford, (KY)""",92.7,"91.4 - 108.6 (588)",11,0,10.3
37039,"""Cherokee, (NC)""",131.6,"131.1 - 349.8 (586)",9,1,12.3
47001,"""Anderson, (TN)""",111,"108.7 - 131.0 (582)",10.3,8,13
47003,"""Bedford, (TN)""",178.7,"131.1 - 349.8 (586)",10.5,12,15.7
47007,"""Bledsoe, (TN)""",120,"108.7 - 131.0 (582)",9.4,1,16.6
47009,"""Blount, (TN)""",81,"76.0 - 91.3 (584)",10.1,11,14
47011,"""Bradley, (TN)""",170.1,"131.1 - 349.8 (586)",10.7,5,15.7
47013,"""Campbell, (TN)""",182.9,"131.1 - 349.8 (586)",9.7,16,13.5
47015,"""Cannon, (TN)""",138.9,"131.1 - 349.8 (586)",9.7,16,12.5
47021,"""Cheatham, (TN)""",128.7,"108.7 - 131.0 (582)",10.6,4,14.2
47027,"""Clay, (TN)""",147.2,"131.1 - 349.8 (586)",9.9,2,10.9
47031,"""Coffee, (TN)""",197.6,"131.1 - 349.8 (586)",10.2,11,17.1
47035,"""Cumberland, (TN)""",91.7,"91.4 - 108.6 (588)",9.3,8,11.7
47037,"""Davidson, (TN)""",103.4,"91.4 - 108.6 (588)",10.6,40,18.4
47041,"""DeKalb, (TN)""",146.1,"131.1 - 349.8 (586)",9.7,10,9.9
47049,"""Fentress, (TN)""",151.3,"131.1 - 349.8 (586)",9.1,3,13.2
47051,"""Franklin, (TN)""",158.7,"131.1 - 349.8 (586)",10.2,10,12.4
47055,"""Giles, (TN)""",167.8,"131.1 - 349.8 (586)",10.6,6,12.1
47061,"""Grundy, (TN)""",172.6,"131.1 - 349.8 (586)",9.6,7,15.9
47065,"""Hamilton, (TN)""",106.4,"91.4 - 108.6 (588)",10.9,12,15.4
47087,"""Jackson, (TN)""",141.1,"131.1 - 349.8 (586)",9.8,0,14.4
47093,"""Knox, (TN)""",93.2,"91.4 - 108.6 (588)",10.5,23,14.5
47103,"""Lincoln, (TN)""",207.1,"131.1 - 349.8 (586)",10.6,4,12.8
47105,"""Loudon, (TN)""",82.2,"76.0 - 91.3 (584)",10.6,6,11.4
47107,"""McMinn, (TN)""",129.2,"108.7 - 131.0 (582)",10.3,2,14.4
47111,"""Macon, (TN)""",140,"131.1 - 349.8 (586)",10.3,11,16.2
47115,"""Marion, (TN)""",183.4,"131.1 - 349.8 (586)",10.2,1,14.5
47117,"""Marshall, (TN)""",139.9,"131.1 - 349.8 (586)",10.4,3,13.6
47119,"""Maury, (TN)""",84.5,"76.0 - 91.3 (584)",10,19,15.1
47121,"""Meigs, (TN)""",176.3,"131.1 - 349.8 (586)",10.2,1,15.1
47123,"""Monroe, (TN)""",102.6,"91.4 - 108.6 (588)",10.7,5,14.9
47127,"""Moore, (TN)""",140.1,"131.1 - 349.8 (586)",10.2,0,9.4
47129,"""Morgan, (TN)""",123.1,"108.7 - 131.0 (582)",9.4,7,14.4
47133,"""Overton, (TN)""",156.5,"131.1 - 349.8 (586)",9.5,3,11.7
47137,"""Pickett, (TN)""",156.5,"131.1 - 349.8 (586)",9.2,0,10
47139,"""Polk, (TN)""",148.4,"131.1 - 349.8 (586)",9.7,2,13.1
47141,"""Putnam, (TN)""",119.1,"108.7 - 131.0 (582)",9.6,3,17.8
47143,"""Rhea, (TN)""",177.8,"131.1 - 349.8 (586)",9.8,1,10.5
47145,"""Roane, (TN)""",141.9,"131.1 - 349.8 (586)",10,3,14
47147,"""Robertson, (TN)""",146.1,"131.1 - 349.8 (586)",10.9,1,12.1
47149,"""Rutherford, (TN)""",110.2,"108.7 - 131.0 (582)",11.2,8,14.6
47151,"""Scott, (TN)""",126.5,"108.7 - 131.0 (582)",9.3,7,13.9
47153,"""Sequatchie, (TN)""",135.8,"131.1 - 349.8 (586)",9.7,0,16.7
47159,"""Smith, (TN)""",112.5,"108.7 - 131.0 (582)",10,7,14.2
47165,"""Sumner, (TN)""",103.1,"91.4 - 108.6 (588)",10.8,15,12.8
47169,"""Trousdale, (TN)""",126.4,"108.7 - 131.0 (582)",10.1,1,17.9
47175,"""Van Buren, (TN)""",143.2,"131.1 - 349.8 (586)",9.2,4,12.4
47177,"""Warren, (TN)""",126.9,"108.7 - 131.0 (582)",9.6,5,11.2
47185,"""White, (TN)""",114.7,"108.7 - 131.0 (582)",9.5,1,15.5
47187,"""Williamson, (TN)""",79.3,"76.0 - 91.3 (584)",11,18,11.3
47189,"""Wilson, (TN)""",95.2,"91.4 - 108.6 (588)",11.1,6,13
13009,"""Baldwin, (GA)""",69.7,"28.0 - 75.9 (591)",11.4,11,20.4
13011,"""Banks, (GA)""",60.2,"28.0 - 75.9 (591)",10.4,3,15.4
13013,"""Barrow, (GA)""",53.1,"28.0 - 75.9 (591)",11.1,7,14.7
13021,"""Bibb, (GA)""",107,"91.4 - 108.6 (588)",11.3,14,22.7
13023,"""Bleckley, (GA)""",60.8,"28.0 - 75.9 (591)",11,2,16.3
13031,"""Bulloch, (GA)""",65.5,"28.0 - 75.9 (591)",10.6,5,23.7
13033,"""Burke, (GA)""",122.8,"108.7 - 131.0 (582)",11,8,18.2
13043,"""Candler, (GA)""",124.7,"108.7 - 131.0 (582)",10.5,5,18.5
13059,"""Clarke, (GA)""",56.8,"28.0 - 75.9 (591)",11,23,24.8
13073,"""Columbia, (GA)""",43.7,"28.0 - 75.9 (591)",11.2,14,11
13091,"""Dodge, (GA)""",101.6,"91.4 - 108.6 (588)",11.1,7,13.8
13093,"""Dooly, (GA)""",55.2,"28.0 - 75.9 (591)",11.2,4,18.3
13103,"""Effingham, (GA)""",95.1,"91.4 - 108.6 (588)",10.4,2,14.9
13105,"""Elbert, (GA)""",124.2,"108.7 - 131.0 (582)",10.6,3,17.3
13107,"""Emanuel, (GA)""",137.2,"131.1 - 349.8 (586)",10.7,10,17.9
13109,"""Evans, (GA)""",72.6,"28.0 - 75.9 (591)",10.4,15,19.2
13119,"""Franklin, (GA)""",139.4,"131.1 - 349.8 (586)",10.5,4,13.8
13125,"""Glascock, (GA)""",-1,,10.6,3,10.8
13133,"""Greene, (GA)""",61,"28.0 - 75.9 (591)",11.1,0,21
13137,"""Habersham, (GA)""",77.2,"76.0 - 91.3 (584)",9.7,1,16.2
13139,"""Hall, (GA)""",63.9,"28.0 - 75.9 (591)",10.5,10,19.4
13141,"""Hancock, (GA)""",-1,,10.9,0,23
13147,"""Hart, (GA)""",70.8,"28.0 - 75.9 (591)",10.6,2,16
13153,"""Houston, (GA)""",75.2,"28.0 - 75.9 (591)",11.3,9,14.8
13157,"""Jackson, (GA)""",66.5,"28.0 - 75.9 (591)",11,1,15.7
13159,"""Jasper, (GA)""",116.1,"108.7 - 131.0 (582)",11.3,0,19.2
13163,"""Jefferson, (GA)""",109.4,"108.7 - 131.0 (582)",11,0,19.8
13165,"""Jenkins, (GA)""",-1,,10.4,1,23.8
13167,"""Johnson, (GA)""",118.6,"108.7 - 131.0 (582)",10.8,1,17.8
13169,"""Jones, (GA)""",71.1,"28.0 - 75.9 (591)",11.6,1,11.2
13175,"""Laurens, (GA)""",139.5,"131.1 - 349.8 (586)",11.2,11,14.4
13181,"""Lincoln, (GA)""",58.7,"28.0 - 75.9 (591)",10.4,1,14.9
13189,"""McDuffie, (GA)""",77.9,"76.0 - 91.3 (584)",10.9,0,18.3
13195,"""Madison, (GA)""",71.1,"28.0 - 75.9 (591)",10.9,3,13.4
13209,"""Montgomery, (GA)""",139.2,"131.1 - 349.8 (586)",10.7,0,17.4
13211,"""Morgan, (GA)""",54.5,"28.0 - 75.9 (591)",11.3,8,16.1
13217,"""Newton, (GA)""",59.8,"28.0 - 75.9 (591)",11.5,1,17.8
13219,"""Oconee, (GA)""",40.8,"28.0 - 75.9 (591)",11.1,7,10.1
13221,"""Oglethorpe, (GA)""",51.6,"28.0 - 75.9 (591)",10.9,2,11.1
13225,"""Peach, (GA)""",97.8,"91.4 - 108.6 (588)",11.5,9,18.1
13235,"""Pulaski, (GA)""",171.2,"131.1 - 349.8 (586)",11,9,14.6
13237,"""Putnam, (GA)""",55.6,"28.0 - 75.9 (591)",11.3,0,13.3
13241,"""Rabun, (GA)""",69,"28.0 - 75.9 (591)",8.8,7,19.1
13245,"""Richmond, (GA)""",88.2,"76.0 - 91.3 (584)",11.3,23,20.2
13251,"""Screven, (GA)""",98.2,"91.4 - 108.6 (588)",10.4,2,16.6
13257,"""Stephens, (GA)""",101.9,"91.4 - 108.6 (588)",9.8,0,16.3
13265,"""Taliaferro, (GA)""",-1,,10.5,20,19.1
13279,"""Toombs, (GA)""",148.2,"131.1 - 349.8 (586)",10.7,0,16.5
13281,"""Towns, (GA)""",97.7,"91.4 - 108.6 (588)",8.7,0,17.7
13283,"""Treutlen, (GA)""",93.1,"91.4 - 108.6 (588)",10.6,0,12.3
13289,"""Twiggs, (GA)""",151.2,"131.1 - 349.8 (586)",11.2,3,12.9
13297,"""Walton, (GA)""",81.2,"76.0 - 91.3 (584)",11.4,1,18.1
13301,"""Warren, (GA)""",91.3,"76.0 - 91.3 (584)",10.8,19,19.1
13303,"""Washington, (GA)""",70.9,"28.0 - 75.9 (591)",10.8,1,15.9
13311,"""White, (GA)""",66.9,"28.0 - 75.9 (591)",9.4,4,16.3
13317,"""Wilkes, (GA)""",60.8,"28.0 - 75.9 (591)",10.6,2,20.7
13319,"""Wilkinson, (GA)""",171,"131.1 - 349.8 (586)",11.3,1,10.6
21011,"""Bath, (KY)""",172.6,"131.1 - 349.8 (586)",10,0,19.7
21013,"""Bell, (KY)""",235.2,"131.1 - 349.8 (586)",9.7,7,18.1
21019,"""Boyd, (KY)""",146.9,"131.1 - 349.8 (586)",10.4,6,12
21025,"""Breathitt, (KY)""",340.9,"131.1 - 349.8 (586)",9.7,0,12.9
21043,"""Carter, (KY)""",105.8,"91.4 - 108.6 (588)",9.6,2,11.6
21051,"""Clay, (KY)""",160.1,"131.1 - 349.8 (586)",9.8,0,15.9
21063,"""Elliott, (KY)""",102.7,"91.4 - 108.6 (588)",9.4,2,17.2
21069,"""Fleming, (KY)""",124.4,"108.7 - 131.0 (582)",10.1,0,14.4
21071,"""Floyd, (KY)""",170.1,"131.1 - 349.8 (586)",10,3,14.7
21095,"""Harlan, (KY)""",175.5,"131.1 - 349.8 (586)",9.6,3,15.6
21115,"""Johnson, (KY)""",181.5,"131.1 - 349.8 (586)",9.8,8,15
21119,"""Knott, (KY)""",175,"131.1 - 349.8 (586)",9.7,0,8.9
21121,"""Knox, (KY)""",136.9,"131.1 - 349.8 (586)",9.9,5,16.6
21127,"""Lawrence, (KY)""",123.2,"108.7 - 131.0 (582)",9.9,16,10.6
21129,"""Lee, (KY)""",217.7,"131.1 - 349.8 (586)",9.6,1,18.8
21131,"""Leslie, (KY)""",156.9,"131.1 - 349.8 (586)",9.5,0,16.7
21133,"""Letcher, (KY)""",165.5,"131.1 - 349.8 (586)",9.5,1,13
21153,"""Magoffin, (KY)""",149.7,"131.1 - 349.8 (586)",9.7,7,15.1
21159,"""Martin, (KY)""",109.6,"108.7 - 131.0 (582)",9.8,1,16.6
21165,"""Menifee, (KY)""",133.6,"131.1 - 349.8 (586)",9.5,0,13.5
21175,"""Morgan, (KY)""",75.4,"28.0 - 75.9 (591)",9.6,0,13.3
21189,"""Owsley, (KY)""",168.1,"131.1 - 349.8 (586)",9.5,0,16.7
21193,"""Perry, (KY)""",229.3,"131.1 - 349.8 (586)",9.6,2,15.1
21195,"""Pike, (KY)""",113.3,"108.7 - 131.0 (582)",9.6,0,13.6
21197,"""Powell, (KY)""",179.7,"131.1 - 349.8 (586)",9.7,1,19.3
21205,"""Rowan, (KY)""",81.7,"76.0 - 91.3 (584)",9.7,0,13.9
21237,"""Wolfe, (KY)""",223.5,"131.1 - 349.8 (586)",9.5,1,21.1
37003,"""Alexander, (NC)""",88.1,"76.0 - 91.3 (584)",10.1,3,13.5
37005,"""Alleghany, (NC)""",89.4,"76.0 - 91.3 (584)",8.7,1,13.6
37009,"""Ashe, (NC)""",72.1,"28.0 - 75.9 (591)",8.5,3,14.4
37011,"""Avery, (NC)""",108.9,"108.7 - 131.0 (582)",8.5,2,14.1
37021,"""Buncombe, (NC)""",77.8,"76.0 - 91.3 (584)",9,14,15.7
37023,"""Burke, (NC)""",110.6,"108.7 - 131.0 (582)",10.1,2,13.8
37027,"""Caldwell, (NC)""",128.6,"108.7 - 131.0 (582)",9.9,4,15.1
37035,"""Catawba, (NC)""",92.1,"91.4 - 108.6 (588)",10.5,15,13.7
37043,"""Clay, (NC)""",99.2,"91.4 - 108.6 (588)",8.5,0,18.6
37045,"""Cleveland, (NC)""",97.4,"91.4 - 108.6 (588)",10.6,8,16.1
37071,"""Gaston, (NC)""",101.8,"91.4 - 108.6 (588)",10.9,15,17.3
37075,"""Graham, (NC)""",101.8,"91.4 - 108.6 (588)",8.4,4,11.7
37087,"""Haywood, (NC)""",101,"91.4 - 108.6 (588)",8.7,2,15
37089,"""Henderson, (NC)""",70.9,"28.0 - 75.9 (591)",9.2,12,14.6
37097,"""Iredell, (NC)""",85.8,"76.0 - 91.3 (584)",10.9,6,14.6
37099,"""Jackson, (NC)""",88.8,"76.0 - 91.3 (584)",8.4,0,18.7
37109,"""Lincoln, (NC)""",93.3,"91.4 - 108.6 (588)",10.8,1,12.7
37111,"""McDowell, (NC)""",101.9,"91.4 - 108.6 (588)",9.2,4,13.4
37113,"""Macon, (NC)""",77.1,"76.0 - 91.3 (584)",8.6,0,17.8
37115,"""Madison, (NC)""",102.8,"91.4 - 108.6 (588)",8.8,6,14.8
37119,"""Mecklenburg, (NC)""",50.8,"28.0 - 75.9 (591)",11.3,23,17.8
37121,"""Mitchell, (NC)""",102.7,"91.4 - 108.6 (588)",8.5,2,14.2
37149,"""Polk, (NC)""",83.2,"76.0 - 91.3 (584)",9.5,3,15.1
37161,"""Rutherford, (NC)""",101.3,"91.4 - 108.6 (588)",10.1,0,14.8
37171,"""Surry, (NC)""",85.5,"76.0 - 91.3 (584)",9.6,5,14.8
37173,"""Swain, (NC)""",111.3,"108.7 - 131.0 (582)",8.4,15,12.5
37175,"""Transylvania, (NC)""",59.5,"28.0 - 75.9 (591)",8.7,1,11.4
37189,"""Watauga, (NC)""",68.6,"28.0 - 75.9 (591)",8.3,4,27.5
37193,"""Wilkes, (NC)""",94.1,"91.4 - 108.6 (588)",9.6,3,17.7
37197,"""Yadkin, (NC)""",102.2,"91.4 - 108.6 (588)",9.9,0,12.7
37199,"""Yancey, (NC)""",114.5,"108.7 - 131.0 (582)",8.6,1,14
45001,"""Abbeville, (SC)""",79.6,"76.0 - 91.3 (584)",10.4,4,14.7
45003,"""Aiken, (SC)""",69.8,"28.0 - 75.9 (591)",11.3,19,13.5
45005,"""Allendale, (SC)""",79.5,"76.0 - 91.3 (584)",10.2,0,15.3
45007,"""Anderson, (SC)""",111.6,"108.7 - 131.0 (582)",11,5,14.3
45009,"""Bamberg, (SC)""",76.5,"76.0 - 91.3 (584)",10.2,2,17.6
45011,"""Barnwell, (SC)""",111,"108.7 - 131.0 (582)",10.4,0,16.6
45013,"""Beaufort, (SC)""",46.4,"28.0 - 75.9 (591)",10.1,9,17.6
45017,"""Calhoun, (SC)""",107.3,"91.4 - 108.6 (588)",10.2,2,15.1
45021,"""Cherokee, (SC)""",47.2,"28.0 - 75.9 (591)",10.5,1,14
45023,"""Chester, (SC)""",168.8,"131.1 - 349.8 (586)",10.3,7,15.7
45029,"""Colleton, (SC)""",120.5,"108.7 - 131.0 (582)",10,2,17.2
45037,"""Edgefield, (SC)""",95.5,"91.4 - 108.6 (588)",10.3,0,13.8
45039,"""Fairfield, (SC)""",141.5,"131.1 - 349.8 (586)",10.1,5,14.6
45045,"""Greenville, (SC)""",77.7,"76.0 - 91.3 (584)",9.5,16,14.1
45047,"""Greenwood, (SC)""",85.2,"76.0 - 91.3 (584)",10.5,1,17.1
45049,"""Hampton, (SC)""",91,"76.0 - 91.3 (584)",10.2,0,14.1
45053,"""Jasper, (SC)""",77.4,"76.0 - 91.3 (584)",10.2,0,20.9
45057,"""Lancaster, (SC)""",76.3,"76.0 - 91.3 (584)",10.8,0,13
45059,"""Laurens, (SC)""",85.4,"76.0 - 91.3 (584)",10.6,4,13.1
45063,"""Lexington, (SC)""",81.3,"76.0 - 91.3 (584)",10,8,13
45065,"""McCormick, (SC)""",55.8,"28.0 - 75.9 (591)",10.5,6,10.7
45071,"""Newberry, (SC)""",73.9,"28.0 - 75.9 (591)",10.2,24,11.6
45073,"""Oconee, (SC)""",95.3,"91.4 - 108.6 (588)",10.2,2,14.6
45075,"""Orangeburg, (SC)""",69.5,"28.0 - 75.9 (591)",10.5,9,18.2
45077,"""Pickens, (SC)""",142,"131.1 - 349.8 (586)",10.4,5,16.6
45079,"""Richland, (SC)""",94.5,"91.4 - 108.6 (588)",9.8,28,18.1
45081,"""Saluda, (SC)""",101.3,"91.4 - 108.6 (588)",10.3,0,13.2
45083,"""Spartanburg, (SC)""",96.1,"91.4 - 108.6 (588)",9.5,9,14.4
45087,"""Union, (SC)""",98.4,"91.4 - 108.6 (588)",10.2,6,11.6
45091,"""York, (SC)""",78,"76.0 - 91.3 (584)",11,19,14.7
47019,"""Carter, (TN)""",118.6,"108.7 - 131.0 (582)",9.4,1,14.6
47025,"""Claiborne, (TN)""",177.7,"131.1 - 349.8 (586)",10,5,13.6
47029,"""Cocke, (TN)""",225.7,"131.1 - 349.8 (586)",9.6,7,16.8
47057,"""Grainger, (TN)""",117.1,"108.7 - 131.0 (582)",10.3,4,12.1
47059,"""Greene, (TN)""",114.5,"108.7 - 131.0 (582)",10,1,12.5
47063,"""Hamblen, (TN)""",113.8,"108.7 - 131.0 (582)",10.3,8,16.3
47067,"""Hancock, (TN)""",162.5,"131.1 - 349.8 (586)",9.7,1,9.6
47073,"""Hawkins, (TN)""",118,"108.7 - 131.0 (582)",10.4,0,10.4
47089,"""Jefferson, (TN)""",109.5,"108.7 - 131.0 (582)",10.3,1,14
47091,"""Johnson, (TN)""",104.6,"91.4 - 108.6 (588)",8.6,1,15.1
47155,"""Sevier, (TN)""",122.9,"108.7 - 131.0 (582)",10.1,9,15.8
47163,"""Sullivan, (TN)""",144.8,"131.1 - 349.8 (586)",10.2,22,12.6
47171,"""Unicoi, (TN)""",138.5,"131.1 - 349.8 (586)",8.8,9,12.3
47173,"""Union, (TN)""",117.4,"108.7 - 131.0 (582)",10,5,14.8
47179,"""Washington, (TN)""",108.1,"91.4 - 108.6 (588)",9.9,16,14.1
51021,"""Bland, (VA)""",150.3,"131.1 - 349.8 (586)",8.6,0,9.8
51027,"""Buchanan, (VA)""",128,"108.7 - 131.0 (582)",9.5,0,13.1
51035,"""Carroll, (VA)""",72.4,"28.0 - 75.9 (591)",9,4,11.1
51051,"""Dickenson, (VA)""",116.1,"108.7 - 131.0 (582)",9.4,1,12.8
51071,"""Giles, (VA)""",138.4,"131.1 - 349.8 (586)",8.8,5,9.2
51077,"""Grayson, (VA)""",59.5,"28.0 - 75.9 (591)",8.7,12,12.6
51105,"""Lee, (VA)""",128.3,"108.7 - 131.0 (582)",9.8,4,15.4
51155,"""Pulaski, (VA)""",111.3,"108.7 - 131.0 (582)",9,12,10.7
