"cnty_fips","display_name","Value","theme_range","dm_prev_adj","ob_prev_adj","ltpia_prev_adj"
29089,"""Howard, (MO)""",81.2,"76.0 - 91.3 (584)",5.8,33.6,24
29103,"""Knox, (MO)""",104.6,"91.4 - 108.6 (588)",14.3,35.1,38.4
29111,"""Lewis, (MO)""",153.6,"131.1 - 349.8 (586)",15.7,33.3,22
29113,"""Lincoln, (MO)""",113.4,"108.7 - 131.0 (582)",17.5,36.6,26.7
29115,"""Linn, (MO)""",184.5,"131.1 - 349.8 (586)",14,33.3,26.9
29117,"""Livingston, (MO)""",91.6,"91.4 - 108.6 (588)",12.2,42.8,26.5
29121,"""Macon, (MO)""",99.6,"91.4 - 108.6 (588)",6.4,34.8,27.7
29127,"""Marion, (MO)""",102.4,"91.4 - 108.6 (588)",14.3,36,27.3
29129,"""Mercer, (MO)""",115.2,"108.7 - 131.0 (582)",5.5,22.6,24.4
29135,"""Moniteau, (MO)""",112.5,"108.7 - 131.0 (582)",10.3,42.6,28.6
29137,"""Monroe, (MO)""",89.5,"76.0 - 91.3 (584)",11.1,30.1,29.5
29139,"""Montgomery, (MO)""",188.9,"131.1 - 349.8 (586)",10.7,26.5,26.8
29141,"""Morgan, (MO)""",158.8,"131.1 - 349.8 (586)",1.8,35.6,23
29151,"""Osage, (MO)""",91.6,"91.4 - 108.6 (588)",18.5,28.5,31.2
29159,"""Pettis, (MO)""",67.7,"28.0 - 75.9 (591)",13.8,37.1,27.1
29163,"""Pike, (MO)""",89.4,"76.0 - 91.3 (584)",13.9,37.1,28.6
29171,"""Putnam, (MO)""",86.7,"76.0 - 91.3 (584)",10.8,28.1,28.5
29173,"""Ralls, (MO)""",63.1,"28.0 - 75.9 (591)",7.1,29.8,21.9
29175,"""Randolph, (MO)""",80.5,"76.0 - 91.3 (584)",14,40.8,31.9
29183,"""St. Charles, (MO)""",87.1,"76.0 - 91.3 (584)",7.1,29.3,22.1
29189,"""St. Louis County, (MO)""",111.3,"108.7 - 131.0 (582)",9.7,27.6,21.2
29195,"""Saline, (MO)""",112.7,"108.7 - 131.0 (582)",9.9,36.1,31
29197,"""Schuyler, (MO)""",-1,,11.4,30,26.3
29199,"""Scotland, (MO)""",108.5,"91.4 - 108.6 (588)",6.9,31.9,34
29205,"""Shelby, (MO)""",141.5,"131.1 - 349.8 (586)",5.8,28,22.6
29211,"""Sullivan, (MO)""",177.6,"131.1 - 349.8 (586)",19.1,30.6,32.6
29219,"""Warren, (MO)""",110.8,"108.7 - 131.0 (582)",5.9,36.6,25.1
29510,"""St. Louis City, (MO)""",133.8,"131.1 - 349.8 (586)",11.5,34.2,26.3
55001,"""Adams, (WI)""",114.4,"108.7 - 131.0 (582)",13.6,29.5,24
55009,"""Brown, (WI)""",104.9,"91.4 - 108.6 (588)",9.9,32.5,19.2
55011,"""Buffalo, (WI)""",69.8,"28.0 - 75.9 (591)",6,23.7,23.8
55015,"""Calumet, (WI)""",79,"76.0 - 91.3 (584)",10.6,26.5,18.6
55021,"""Columbia, (WI)""",71.7,"28.0 - 75.9 (591)",9.4,43.5,19.6
55023,"""Crawford, (WI)""",77.8,"76.0 - 91.3 (584)",12.5,39.2,22.3
55025,"""Dane, (WI)""",66.5,"28.0 - 75.9 (591)",6.1,22.5,13.7
55027,"""Dodge, (WI)""",92.1,"91.4 - 108.6 (588)",9.6,33.2,19.8
55039,"""Fond du Lac, (WI)""",77.4,"76.0 - 91.3 (584)",7.1,34.1,23.4
55043,"""Grant, (WI)""",89.4,"76.0 - 91.3 (584)",9.5,33.9,20.3
55045,"""Green, (WI)""",78.5,"76.0 - 91.3 (584)",5.7,34.6,23.4
55047,"""Green Lake, (WI)""",90.2,"76.0 - 91.3 (584)",10.3,32.5,25.9
55049,"""Iowa, (WI)""",89,"76.0 - 91.3 (584)",9.9,28.2,23.3
55053,"""Jackson, (WI)""",72.9,"28.0 - 75.9 (591)",3.2,33.1,22.6
55055,"""Jefferson, (WI)""",81.7,"76.0 - 91.3 (584)",3.9,29.5,19.6
55057,"""Juneau, (WI)""",78.9,"76.0 - 91.3 (584)",5.5,36.3,23.6
55059,"""Kenosha, (WI)""",113,"108.7 - 131.0 (582)",6.8,30.1,22.1
55061,"""Kewaunee, (WI)""",61.7,"28.0 - 75.9 (591)",6.2,30.6,22.2
55063,"""La Crosse, (WI)""",67.8,"28.0 - 75.9 (591)",6,27,22.1
55065,"""Lafayette, (WI)""",59.3,"28.0 - 75.9 (591)",5.9,33.6,25.5
55071,"""Manitowoc, (WI)""",89.7,"76.0 - 91.3 (584)",9.6,33.7,21.5
55077,"""Marquette, (WI)""",60.8,"28.0 - 75.9 (591)",15.1,38,23.3
55079,"""Milwaukee, (WI)""",106.1,"91.4 - 108.6 (588)",10.1,32,22.3
55081,"""Monroe, (WI)""",90.4,"76.0 - 91.3 (584)",11.8,38.5,22
55087,"""Outagamie, (WI)""",80.8,"76.0 - 91.3 (584)",9.4,33.1,16.9
55089,"""Ozaukee, (WI)""",79,"76.0 - 91.3 (584)",4.6,23,14.5
55091,"""Pepin, (WI)""",97.6,"91.4 - 108.6 (588)",11.6,31.6,25.2
55097,"""Portage, (WI)""",81.4,"76.0 - 91.3 (584)",5.7,31.4,16.5
55101,"""Racine, (WI)""",91.6,"91.4 - 108.6 (588)",7,36.1,21.3
55103,"""Richland, (WI)""",84.3,"76.0 - 91.3 (584)",4.5,33.9,19.5
55105,"""Rock, (WI)""",97.3,"91.4 - 108.6 (588)",10.1,36.1,21.6
55111,"""Sauk, (WI)""",106.8,"91.4 - 108.6 (588)",8.1,30.4,15.3
55117,"""Sheboygan, (WI)""",93.1,"91.4 - 108.6 (588)",6,28.4,22
55121,"""Trempealeau, (WI)""",113.4,"108.7 - 131.0 (582)",8.5,29.4,22.6
55123,"""Vernon, (WI)""",107.9,"91.4 - 108.6 (588)",8.4,31.4,17.1
55127,"""Walworth, (WI)""",93.2,"91.4 - 108.6 (588)",6.4,29.2,20.6
55131,"""Washington, (WI)""",75,"28.0 - 75.9 (591)",5.2,32.4,19.7
55133,"""Waukesha, (WI)""",65.3,"28.0 - 75.9 (591)",7.8,26,16.4
55135,"""Waupaca, (WI)""",99.2,"91.4 - 108.6 (588)",9.1,37.2,21.1
55137,"""Waushara, (WI)""",141.8,"131.1 - 349.8 (586)",7.7,36.4,23.8
55139,"""Winnebago, (WI)""",67.6,"28.0 - 75.9 (591)",8.1,36.5,21.2
55141,"""Wood, (WI)""",67.4,"28.0 - 75.9 (591)",6.5,28.5,18.9
01001,"""Autauga, (AL)""",119.6,"108.7 - 131.0 (582)",9.9,33.2,34
01009,"""Blount, (AL)""",87.5,"76.0 - 91.3 (584)",14.9,33.7,28.9
01015,"""Calhoun, (AL)""",130.9,"108.7 - 131.0 (582)",15.6,38.5,30.6
01017,"""Chambers, (AL)""",51.7,"28.0 - 75.9 (591)",17.5,40.2,28.7
01019,"""Cherokee, (AL)""",77.6,"76.0 - 91.3 (584)",12.2,34.8,29.1
01021,"""Chilton, (AL)""",81.4,"76.0 - 91.3 (584)",16.8,38.1,32.1
01027,"""Clay, (AL)""",122.9,"108.7 - 131.0 (582)",11.2,41.1,31.2
01029,"""Cleburne, (AL)""",67.3,"28.0 - 75.9 (591)",10.4,37.7,29.8
01037,"""Coosa, (AL)""",73.9,"28.0 - 75.9 (591)",17.9,40.6,33.7
01043,"""Cullman, (AL)""",77.9,"76.0 - 91.3 (584)",17.2,36.7,35.1
01047,"""Dallas, (AL)""",150.3,"131.1 - 349.8 (586)",13.9,43.8,25.4
01049,"""DeKalb, (AL)""",69.3,"28.0 - 75.9 (591)",11.2,29.1,30.5
01051,"""Elmore, (AL)""",79.4,"76.0 - 91.3 (584)",14.9,34.3,25.8
01055,"""Etowah, (AL)""",101.5,"91.4 - 108.6 (588)",13.5,35.7,32.5
01071,"""Jackson, (AL)""",129.6,"108.7 - 131.0 (582)",13.9,39.4,27.7
01073,"""Jefferson, (AL)""",65.8,"28.0 - 75.9 (591)",11.7,34.3,29.5
01081,"""Lee, (AL)""",69.4,"28.0 - 75.9 (591)",9.5,30,21.6
01083,"""Limestone, (AL)""",83.6,"76.0 - 91.3 (584)",12.5,33.7,28.4
01085,"""Lowndes, (AL)""",96.8,"91.4 - 108.6 (588)",11.4,47,32.6
01087,"""Macon, (AL)""",58.3,"28.0 - 75.9 (591)",21.3,49.3,31.5
01089,"""Madison, (AL)""",53.4,"28.0 - 75.9 (591)",12.4,32.8,21.4
01095,"""Marshall, (AL)""",78.2,"76.0 - 91.3 (584)",10.2,34.2,35
01101,"""Montgomery, (AL)""",77.4,"76.0 - 91.3 (584)",13,37.7,28.3
01103,"""Morgan, (AL)""",103.4,"91.4 - 108.6 (588)",11.1,32.1,25.6
01111,"""Randolph, (AL)""",164.2,"131.1 - 349.8 (586)",13.8,37.6,32.2
01113,"""Russell, (AL)""",73,"28.0 - 75.9 (591)",18.2,45,30.9
01115,"""St. Clair, (AL)""",96.3,"91.4 - 108.6 (588)",12.3,36.7,29.6
01117,"""Shelby, (AL)""",52.7,"28.0 - 75.9 (591)",9.6,34.8,24.3
01121,"""Talladega, (AL)""",70.3,"28.0 - 75.9 (591)",14.3,38.9,33.4
01123,"""Tallapoosa, (AL)""",84.3,"76.0 - 91.3 (584)",13.3,36,28.3
13015,"""Bartow, (GA)""",86.3,"76.0 - 91.3 (584)",12.7,31,31.3
13035,"""Butts, (GA)""",76.2,"76.0 - 91.3 (584)",11.6,33.5,26.3
13045,"""Carroll, (GA)""",88.6,"76.0 - 91.3 (584)",12.6,39.8,35.5
13047,"""Catoosa, (GA)""",95.4,"91.4 - 108.6 (588)",15,39,30.2
13053,"""Chattahoochee, (GA)""",-1,,9.9,36,24.4
13055,"""Chattooga, (GA)""",97.7,"91.4 - 108.6 (588)",10.8,29.8,29
13057,"""Cherokee, (GA)""",64.3,"28.0 - 75.9 (591)",9.3,26.3,24.6
13063,"""Clayton, (GA)""",66.6,"28.0 - 75.9 (591)",11.6,36.2,34.1
13067,"""Cobb, (GA)""",53.6,"28.0 - 75.9 (591)",8.4,28.8,22.4
13077,"""Coweta, (GA)""",73.4,"28.0 - 75.9 (591)",8.6,28.4,26.1
13079,"""Crawford, (GA)""",55.3,"28.0 - 75.9 (591)",18,46.4,41.5
13083,"""Dade, (GA)""",126.3,"108.7 - 131.0 (582)",22.6,41.2,28.8
13085,"""Dawson, (GA)""",75.9,"28.0 - 75.9 (591)",14.2,27.1,22.7
13089,"""DeKalb, (GA)""",47.6,"28.0 - 75.9 (591)",8.5,26.1,23
13097,"""Douglas, (GA)""",69.9,"28.0 - 75.9 (591)",10,30.8,28.1
13111,"""Fannin, (GA)""",87,"76.0 - 91.3 (584)",11.5,25.3,27.1
13113,"""Fayette, (GA)""",47.3,"28.0 - 75.9 (591)",9.7,28.8,17.8
13115,"""Floyd, (GA)""",122.3,"108.7 - 131.0 (582)",12.9,37.8,27.3
13117,"""Forsyth, (GA)""",54,"28.0 - 75.9 (591)",7.3,26.7,20.8
13121,"""Fulton, (GA)""",50.7,"28.0 - 75.9 (591)",8.3,24.8,21.9
13123,"""Gilmer, (GA)""",62.4,"28.0 - 75.9 (591)",16.8,22.7,33.3
13129,"""Gordon, (GA)""",93.4,"91.4 - 108.6 (588)",13.7,29.5,32.2
13135,"""Gwinnett, (GA)""",48,"28.0 - 75.9 (591)",10.9,29.9,24.1
13143,"""Haralson, (GA)""",87.4,"76.0 - 91.3 (584)",7.6,22.4,25.7
13145,"""Harris, (GA)""",87.2,"76.0 - 91.3 (584)",11.7,36.1,23.4
13149,"""Heard, (GA)""",62.4,"28.0 - 75.9 (591)",18.3,38.5,25.1
13151,"""Henry, (GA)""",47.5,"28.0 - 75.9 (591)",12.3,35.6,26.1
13171,"""Lamar, (GA)""",95,"91.4 - 108.6 (588)",19.3,32.1,33.5
13187,"""Lumpkin, (GA)""",113,"108.7 - 131.0 (582)",10.2,34.8,27.2
13193,"""Macon, (GA)""",63.9,"28.0 - 75.9 (591)",15.8,31.5,34.6
13197,"""Marion, (GA)""",111.7,"108.7 - 131.0 (582)",21,32.9,29.7
13199,"""Meriwether, (GA)""",191.4,"131.1 - 349.8 (586)",18.3,33.1,43.4
13207,"""Monroe, (GA)""",63.6,"28.0 - 75.9 (591)",9.1,35.8,35
13213,"""Murray, (GA)""",117.7,"108.7 - 131.0 (582)",19.1,34.1,28
13215,"""Muscogee, (GA)""",175,"131.1 - 349.8 (586)",12.9,38.4,31.5
13223,"""Paulding, (GA)""",70.9,"28.0 - 75.9 (591)",11.9,33.6,26.8
13227,"""Pickens, (GA)""",94.2,"91.4 - 108.6 (588)",11.3,29.2,29.5
13231,"""Pike, (GA)""",67.7,"28.0 - 75.9 (591)",4.6,34.1,25.7
13233,"""Polk, (GA)""",148.3,"131.1 - 349.8 (586)",14.7,37.8,28.4
13247,"""Rockdale, (GA)""",70.8,"28.0 - 75.9 (591)",13.2,41.8,33.9
13249,"""Schley, (GA)""",-1,,5.2,26.3,26.8
13255,"""Spalding, (GA)""",73.7,"28.0 - 75.9 (591)",13.8,39.3,31.9
13263,"""Talbot, (GA)""",-1,,18.8,36.6,30.8
13269,"""Taylor, (GA)""",121,"108.7 - 131.0 (582)",7.4,38.5,25.3
13285,"""Troup, (GA)""",110.7,"108.7 - 131.0 (582)",10.1,40.3,34.1
13291,"""Union, (GA)""",40.5,"28.0 - 75.9 (591)",11.5,26.4,23.9
13293,"""Upson, (GA)""",127.7,"108.7 - 131.0 (582)",10.1,26.3,29.6
13295,"""Walker, (GA)""",91.2,"76.0 - 91.3 (584)",16.6,37.1,33.9
13313,"""Whitfield, (GA)""",88.9,"76.0 - 91.3 (584)",11.6,34.5,30.8
18025,"""Crawford, (IN)""",146.1,"131.1 - 349.8 (586)",11.8,28.7,35.8
18037,"""Dubois, (IN)""",111.1,"108.7 - 131.0 (582)",10.6,28.7,19.8
18043,"""Floyd, (IN)""",123.8,"108.7 - 131.0 (582)",12.7,34.6,26.8
18061,"""Harrison, (IN)""",109.2,"108.7 - 131.0 (582)",10.2,38.7,25.8
18123,"""Perry, (IN)""",113.6,"108.7 - 131.0 (582)",8.6,35.7,25.3
18147,"""Spencer, (IN)""",94.7,"91.4 - 108.6 (588)",6.1,35.9,26.2
21001,"""Adair, (KY)""",128.4,"108.7 - 131.0 (582)",15.8,41.6,31.7
21003,"""Allen, (KY)""",116.8,"108.7 - 131.0 (582)",10.4,38.3,38
21005,"""Anderson, (KY)""",87.6,"76.0 - 91.3 (584)",13.3,36.7,33.2
21009,"""Barren, (KY)""",133,"131.1 - 349.8 (586)",9.8,33.8,36.2
21017,"""Bourbon, (KY)""",134.2,"131.1 - 349.8 (586)",8.9,30,29.7
21021,"""Boyle, (KY)""",98.9,"91.4 - 108.6 (588)",12.9,28.3,19.9
21027,"""Breckinridge, (KY)""",114,"108.7 - 131.0 (582)",10.4,23.3,23.9
21029,"""Bullitt, (KY)""",73.8,"28.0 - 75.9 (591)",15.6,34,27.2
21031,"""Butler, (KY)""",126.8,"108.7 - 131.0 (582)",11.1,30.9,29.9
21045,"""Casey, (KY)""",96.9,"91.4 - 108.6 (588)",12.1,35.3,29.8
21049,"""Clark, (KY)""",159.2,"131.1 - 349.8 (586)",9,36.1,26.2
21053,"""Clinton, (KY)""",108.4,"91.4 - 108.6 (588)",12.2,34.7,34
21057,"""Cumberland, (KY)""",166.3,"131.1 - 349.8 (586)",13.2,37.7,30.4
21059,"""Daviess, (KY)""",64.9,"28.0 - 75.9 (591)",10.7,31,26.2
21061,"""Edmonson, (KY)""",119.4,"108.7 - 131.0 (582)",14.4,36.1,22.3
21065,"""Estill, (KY)""",195.5,"131.1 - 349.8 (586)",15.4,40.3,35.2
21067,"""Fayette, (KY)""",58,"28.0 - 75.9 (591)",9.9,26.7,20.4
21073,"""Franklin, (KY)""",114,"108.7 - 131.0 (582)",10.9,37.4,24.3
21079,"""Garrard, (KY)""",91.4,"91.4 - 108.6 (588)",14.7,39.3,25.6
21085,"""Grayson, (KY)""",104.1,"91.4 - 108.6 (588)",12.9,37.5,34.3
21087,"""Green, (KY)""",186.8,"131.1 - 349.8 (586)",9.5,34.5,28.3
21091,"""Hancock, (KY)""",-1,,14.1,29.9,28.6
21093,"""Hardin, (KY)""",69.4,"28.0 - 75.9 (591)",12.3,37.8,31.2
21099,"""Hart, (KY)""",64.1,"28.0 - 75.9 (591)",6.1,30,33.7
21109,"""Jackson, (KY)""",194.9,"131.1 - 349.8 (586)",15.7,43.9,35.2
21111,"""Jefferson, (KY)""",61.9,"28.0 - 75.9 (591)",10.9,31.8,24
21113,"""Jessamine, (KY)""",68.4,"28.0 - 75.9 (591)",11.1,33.5,28.4
21123,"""Larue, (KY)""",142,"131.1 - 349.8 (586)",8.6,36.3,29.7
21125,"""Laurel, (KY)""",152.9,"131.1 - 349.8 (586)",14.1,39.1,33.5
21137,"""Lincoln, (KY)""",131.1,"131.1 - 349.8 (586)",15.3,38.3,25.7
21141,"""Logan, (KY)""",62.4,"28.0 - 75.9 (591)",6.9,38.8,27
21147,"""McCreary, (KY)""",196.9,"131.1 - 349.8 (586)",13.3,40.1,38.6
21151,"""Madison, (KY)""",41.3,"28.0 - 75.9 (591)",10,35.2,23
21155,"""Marion, (KY)""",73.5,"28.0 - 75.9 (591)",11.2,37,36.9
21163,"""Meade, (KY)""",93.8,"91.4 - 108.6 (588)",12.6,36.6,29.1
21167,"""Mercer, (KY)""",86.7,"76.0 - 91.3 (584)",12.4,26.3,27.2
21169,"""Metcalfe, (KY)""",129.6,"108.7 - 131.0 (582)",10.1,33.9,31.6
21171,"""Monroe, (KY)""",223.8,"131.1 - 349.8 (586)",17.2,37.1,33.7
21173,"""Montgomery, (KY)""",180.9,"131.1 - 349.8 (586)",12.2,32.6,33.3
21177,"""Muhlenberg, (KY)""",164.2,"131.1 - 349.8 (586)",10.1,36,33.2
21179,"""Nelson, (KY)""",103.8,"91.4 - 108.6 (588)",10.2,34.7,25.7
21181,"""Nicholas, (KY)""",170.1,"131.1 - 349.8 (586)",13.9,33,35.3
21183,"""Ohio, (KY)""",180.2,"131.1 - 349.8 (586)",10.7,36,37.6
21199,"""Pulaski, (KY)""",155.9,"131.1 - 349.8 (586)",11.6,37,31.2
21203,"""Rockcastle, (KY)""",98.6,"91.4 - 108.6 (588)",11.1,33.4,33.6
21207,"""Russell, (KY)""",77.2,"76.0 - 91.3 (584)",9.9,31.8,32.4
21209,"""Scott, (KY)""",168.6,"131.1 - 349.8 (586)",7.9,34,26.5
21211,"""Shelby, (KY)""",40.1,"28.0 - 75.9 (591)",10.7,30.6,25.7
21213,"""Simpson, (KY)""",143.7,"131.1 - 349.8 (586)",11.3,38,23.5
21215,"""Spencer, (KY)""",49.4,"28.0 - 75.9 (591)",17.4,35.9,27.9
21217,"""Taylor, (KY)""",118.4,"108.7 - 131.0 (582)",9.2,35.8,30.6
21227,"""Warren, (KY)""",122.8,"108.7 - 131.0 (582)",8.1,29.5,23.7
21229,"""Washington, (KY)""",79.6,"76.0 - 91.3 (584)",13.7,34.5,24
21231,"""Wayne, (KY)""",137.1,"131.1 - 349.8 (586)",10.6,40.3,35.2
21235,"""Whitley, (KY)""",234.2,"131.1 - 349.8 (586)",10.2,33.4,35.1
21239,"""Woodford, (KY)""",92.7,"91.4 - 108.6 (588)",7.3,32.3,21.4
37039,"""Cherokee, (NC)""",131.6,"131.1 - 349.8 (586)",9.5,26.9,26.8
47001,"""Anderson, (TN)""",111,"108.7 - 131.0 (582)",8.8,32.8,24.5
47003,"""Bedford, (TN)""",178.7,"131.1 - 349.8 (586)",9.7,33.7,30.8
47007,"""Bledsoe, (TN)""",120,"108.7 - 131.0 (582)",8.6,32.5,25.1
47009,"""Blount, (TN)""",81,"76.0 - 91.3 (584)",11.3,32.8,22.9
47011,"""Bradley, (TN)""",170.1,"131.1 - 349.8 (586)",15.4,38.3,31.3
47013,"""Campbell, (TN)""",182.9,"131.1 - 349.8 (586)",13.6,33.2,27.9
47015,"""Cannon, (TN)""",138.9,"131.1 - 349.8 (586)",9.1,37,27.1
47021,"""Cheatham, (TN)""",128.7,"108.7 - 131.0 (582)",9.4,31.5,18.4
47027,"""Clay, (TN)""",147.2,"131.1 - 349.8 (586)",6.5,30.3,29.4
47031,"""Coffee, (TN)""",197.6,"131.1 - 349.8 (586)",13,32,30.9
47035,"""Cumberland, (TN)""",91.7,"91.4 - 108.6 (588)",11,35.3,26
47037,"""Davidson, (TN)""",103.4,"91.4 - 108.6 (588)",10.1,29.7,23.2
47041,"""DeKalb, (TN)""",146.1,"131.1 - 349.8 (586)",15.1,29.4,25
47049,"""Fentress, (TN)""",151.3,"131.1 - 349.8 (586)",14.1,26.2,27.7
47051,"""Franklin, (TN)""",158.7,"131.1 - 349.8 (586)",13.5,36.2,27
47055,"""Giles, (TN)""",167.8,"131.1 - 349.8 (586)",9.9,34.4,33.6
47061,"""Grundy, (TN)""",172.6,"131.1 - 349.8 (586)",21.6,33.8,27.5
47065,"""Hamilton, (TN)""",106.4,"91.4 - 108.6 (588)",11.9,29.4,25
47087,"""Jackson, (TN)""",141.1,"131.1 - 349.8 (586)",10.8,34.5,32.7
47093,"""Knox, (TN)""",93.2,"91.4 - 108.6 (588)",9.9,30.7,20.8
47103,"""Lincoln, (TN)""",207.1,"131.1 - 349.8 (586)",9.3,36.8,31.9
47105,"""Loudon, (TN)""",82.2,"76.0 - 91.3 (584)",13.5,29.2,27.3
47107,"""McMinn, (TN)""",129.2,"108.7 - 131.0 (582)",9,33.8,33.8
47111,"""Macon, (TN)""",140,"131.1 - 349.8 (586)",16.7,34.2,38.1
47115,"""Marion, (TN)""",183.4,"131.1 - 349.8 (586)",17.4,30,30.6
47117,"""Marshall, (TN)""",139.9,"131.1 - 349.8 (586)",9.9,38,27.9
47119,"""Maury, (TN)""",84.5,"76.0 - 91.3 (584)",9.3,32.4,32
47121,"""Meigs, (TN)""",176.3,"131.1 - 349.8 (586)",13.3,35.3,32.6
47123,"""Monroe, (TN)""",102.6,"91.4 - 108.6 (588)",9,32.8,23.3
47127,"""Moore, (TN)""",140.1,"131.1 - 349.8 (586)",11.3,23.8,19.9
47129,"""Morgan, (TN)""",123.1,"108.7 - 131.0 (582)",19.4,35.6,35.6
47133,"""Overton, (TN)""",156.5,"131.1 - 349.8 (586)",10.9,39.1,30.5
47137,"""Pickett, (TN)""",156.5,"131.1 - 349.8 (586)",12.8,31.2,31.6
47139,"""Polk, (TN)""",148.4,"131.1 - 349.8 (586)",13.4,34.1,29.8
47141,"""Putnam, (TN)""",119.1,"108.7 - 131.0 (582)",10.4,28.3,26.2
47143,"""Rhea, (TN)""",177.8,"131.1 - 349.8 (586)",18.5,38.2,32.1
47145,"""Roane, (TN)""",141.9,"131.1 - 349.8 (586)",12.6,34.1,22.3
47147,"""Robertson, (TN)""",146.1,"131.1 - 349.8 (586)",9.5,34,29.8
47149,"""Rutherford, (TN)""",110.2,"108.7 - 131.0 (582)",11.3,35.9,25.1
47151,"""Scott, (TN)""",126.5,"108.7 - 131.0 (582)",11.5,42.4,31.1
47153,"""Sequatchie, (TN)""",135.8,"131.1 - 349.8 (586)",10.5,38.1,24.9
47159,"""Smith, (TN)""",112.5,"108.7 - 131.0 (582)",14.5,29.6,19.3
47165,"""Sumner, (TN)""",103.1,"91.4 - 108.6 (588)",7.1,30.5,30.9
47169,"""Trousdale, (TN)""",126.4,"108.7 - 131.0 (582)",6.1,22.2,22.1
47175,"""Van Buren, (TN)""",143.2,"131.1 - 349.8 (586)",11.2,31.1,27.8
47177,"""Warren, (TN)""",126.9,"108.7 - 131.0 (582)",16.5,38.1,29.7
47185,"""White, (TN)""",114.7,"108.7 - 131.0 (582)",19.8,31.2,21.3
47187,"""Williamson, (TN)""",79.3,"76.0 - 91.3 (584)",7,20.7,17.3
47189,"""Wilson, (TN)""",95.2,"91.4 - 108.6 (588)",9.7,37.1,20.3
13009,"""Baldwin, (GA)""",69.7,"28.0 - 75.9 (591)",10.7,37.2,25.7
13011,"""Banks, (GA)""",60.2,"28.0 - 75.9 (591)",9.4,34,34.1
13013,"""Barrow, (GA)""",53.1,"28.0 - 75.9 (591)",17,38.3,28.5
13021,"""Bibb, (GA)""",107,"91.4 - 108.6 (588)",12.4,36.5,30.4
13023,"""Bleckley, (GA)""",60.8,"28.0 - 75.9 (591)",7,43,31.3
13031,"""Bulloch, (GA)""",65.5,"28.0 - 75.9 (591)",12.6,30.2,28.5
13033,"""Burke, (GA)""",122.8,"108.7 - 131.0 (582)",12.6,34.2,25.8
13043,"""Candler, (GA)""",124.7,"108.7 - 131.0 (582)",10.2,50.2,31.6
13059,"""Clarke, (GA)""",56.8,"28.0 - 75.9 (591)",8.1,24.6,26.7
13073,"""Columbia, (GA)""",43.7,"28.0 - 75.9 (591)",9.4,31.8,25.6
13091,"""Dodge, (GA)""",101.6,"91.4 - 108.6 (588)",14.8,34.3,33.8
13093,"""Dooly, (GA)""",55.2,"28.0 - 75.9 (591)",14.2,38,32.1
13103,"""Effingham, (GA)""",95.1,"91.4 - 108.6 (588)",9.6,39.8,34.6
13105,"""Elbert, (GA)""",124.2,"108.7 - 131.0 (582)",6.3,40.5,38.3
13107,"""Emanuel, (GA)""",137.2,"131.1 - 349.8 (586)",16.1,27.5,30.8
13109,"""Evans, (GA)""",72.6,"28.0 - 75.9 (591)",6.3,31.2,27.9
13119,"""Franklin, (GA)""",139.4,"131.1 - 349.8 (586)",11.9,32.7,31.1
13125,"""Glascock, (GA)""",-1,,15.2,24.6,22.5
13133,"""Greene, (GA)""",61,"28.0 - 75.9 (591)",10.2,33.3,27.3
13137,"""Habersham, (GA)""",77.2,"76.0 - 91.3 (584)",7.3,25.3,21.6
13139,"""Hall, (GA)""",63.9,"28.0 - 75.9 (591)",11.7,32.3,25.4
13141,"""Hancock, (GA)""",-1,,16.4,31.3,27.3
13147,"""Hart, (GA)""",70.8,"28.0 - 75.9 (591)",6.3,32.6,24.6
13153,"""Houston, (GA)""",75.2,"28.0 - 75.9 (591)",9.4,39.6,27.8
13157,"""Jackson, (GA)""",66.5,"28.0 - 75.9 (591)",10.9,29,30.2
13159,"""Jasper, (GA)""",116.1,"108.7 - 131.0 (582)",10.9,38.2,25.9
13163,"""Jefferson, (GA)""",109.4,"108.7 - 131.0 (582)",20.3,28.6,21.2
13165,"""Jenkins, (GA)""",-1,,12.5,35,30
13167,"""Johnson, (GA)""",118.6,"108.7 - 131.0 (582)",13,41.7,41.2
13169,"""Jones, (GA)""",71.1,"28.0 - 75.9 (591)",18.4,34.4,31.9
13175,"""Laurens, (GA)""",139.5,"131.1 - 349.8 (586)",14.5,42,38.7
13181,"""Lincoln, (GA)""",58.7,"28.0 - 75.9 (591)",13.9,23.5,30.8
13189,"""McDuffie, (GA)""",77.9,"76.0 - 91.3 (584)",17.3,23.7,35.9
13195,"""Madison, (GA)""",71.1,"28.0 - 75.9 (591)",14.3,33.4,30.5
13209,"""Montgomery, (GA)""",139.2,"131.1 - 349.8 (586)",8,40.1,32.2
13211,"""Morgan, (GA)""",54.5,"28.0 - 75.9 (591)",11.5,34.7,22.1
13217,"""Newton, (GA)""",59.8,"28.0 - 75.9 (591)",16.8,38.4,30.4
13219,"""Oconee, (GA)""",40.8,"28.0 - 75.9 (591)",5,23.4,24
13221,"""Oglethorpe, (GA)""",51.6,"28.0 - 75.9 (591)",10,34.6,24.8
13225,"""Peach, (GA)""",97.8,"91.4 - 108.6 (588)",13.9,37.2,29.5
13235,"""Pulaski, (GA)""",171.2,"131.1 - 349.8 (586)",19.5,42.3,35.9
13237,"""Putnam, (GA)""",55.6,"28.0 - 75.9 (591)",19.3,34.3,36.8
