"cnty_fips","display_name","Value","theme_range","total_cost"
24019,"""Dorchester, (MD)""",221.4,"204.2 - 242.8 (644)",20251
24021,"""Frederick, (MD)""",190.1,"175.6 - 204.1 (644)",17893
24023,"""Garrett, (MD)""",266,"242.9 - 651.5 (644)",18084
24025,"""Harford, (MD)""",192.8,"175.6 - 204.1 (644)",20591
24027,"""Howard, (MD)""",120,"26.6 - 148.6 (644)",17252
24029,"""Kent, (MD)""",204.2,"204.2 - 242.8 (644)",19162
24031,"""Montgomery, (MD)""",105.2,"26.6 - 148.6 (644)",17909
24033,"""Prince George's, (MD)""",160,"148.7 - 175.5 (644)",22641
24035,"""Queen Anne's, (MD)""",180,"175.6 - 204.1 (644)",17991
24041,"""Talbot, (MD)""",145,"26.6 - 148.6 (644)",17049
24043,"""Washington, (MD)""",211.5,"204.2 - 242.8 (644)",19764
24045,"""Wicomico, (MD)""",297.1,"242.9 - 651.5 (644)",20920
24510,"""Baltimore City, (MD)""",235,"204.2 - 242.8 (644)",27009
34001,"""Atlantic, (NJ)""",225.6,"204.2 - 242.8 (644)",19721
34003,"""Bergen, (NJ)""",143.9,"26.6 - 148.6 (644)",19478
34005,"""Burlington, (NJ)""",151.2,"148.7 - 175.5 (644)",20191
34007,"""Camden, (NJ)""",200.5,"175.6 - 204.1 (644)",21800
34009,"""Cape May, (NJ)""",236.8,"204.2 - 242.8 (644)",18908
34011,"""Cumberland, (NJ)""",253.2,"242.9 - 651.5 (644)",22558
34013,"""Essex, (NJ)""",168.7,"148.7 - 175.5 (644)",22715
34015,"""Gloucester, (NJ)""",226.9,"204.2 - 242.8 (644)",20471
34019,"""Hunterdon, (NJ)""",137.3,"26.6 - 148.6 (644)",17952
34021,"""Mercer, (NJ)""",148.5,"26.6 - 148.6 (644)",19905
34023,"""Middlesex, (NJ)""",168.6,"148.7 - 175.5 (644)",19056
34025,"""Monmouth, (NJ)""",171.3,"148.7 - 175.5 (644)",19726
34027,"""Morris, (NJ)""",144.7,"26.6 - 148.6 (644)",18868
34029,"""Ocean, (NJ)""",253.6,"242.9 - 651.5 (644)",19709
34031,"""Passaic, (NJ)""",174.1,"148.7 - 175.5 (644)",20749
34033,"""Salem, (NJ)""",206,"204.2 - 242.8 (644)",21533
34035,"""Somerset, (NJ)""",143.5,"26.6 - 148.6 (644)",17418
34037,"""Sussex, (NJ)""",195.7,"175.6 - 204.1 (644)",19511
34039,"""Union, (NJ)""",156.3,"148.7 - 175.5 (644)",19045
34041,"""Warren, (NJ)""",199.3,"175.6 - 204.1 (644)",19882
36003,"""Allegany, (NY)""",201,"175.6 - 204.1 (644)",17660
36007,"""Broome, (NY)""",175.4,"148.7 - 175.5 (644)",18237
36009,"""Cattaraugus, (NY)""",285.4,"242.9 - 651.5 (644)",18413
36011,"""Cayuga, (NY)""",203.1,"175.6 - 204.1 (644)",16913
36013,"""Chautauqua, (NY)""",226.6,"204.2 - 242.8 (644)",17217
36015,"""Chemung, (NY)""",259,"242.9 - 651.5 (644)",20159
36017,"""Chenango, (NY)""",307.8,"242.9 - 651.5 (644)",17487
36023,"""Cortland, (NY)""",185.1,"175.6 - 204.1 (644)",18673
36025,"""Delaware, (NY)""",178.3,"175.6 - 204.1 (644)",18338
36029,"""Erie, (NY)""",204,"175.6 - 204.1 (644)",19357
36033,"""Franklin, (NY)""",219.2,"204.2 - 242.8 (644)",16817
36035,"""Fulton, (NY)""",269.5,"242.9 - 651.5 (644)",17971
36037,"""Genesee, (NY)""",197.1,"175.6 - 204.1 (644)",18430
36039,"""Greene, (NY)""",219.3,"204.2 - 242.8 (644)",17754
36041,"""Hamilton, (NY)""",202.6,"175.6 - 204.1 (644)",13695
36043,"""Herkimer, (NY)""",204.3,"204.2 - 242.8 (644)",18598
36045,"""Jefferson, (NY)""",231.2,"204.2 - 242.8 (644)",17574
36049,"""Lewis, (NY)""",211.3,"204.2 - 242.8 (644)",19474
36051,"""Livingston, (NY)""",150.6,"148.7 - 175.5 (644)",19482
36053,"""Madison, (NY)""",123,"26.6 - 148.6 (644)",17785
36055,"""Monroe, (NY)""",159.6,"148.7 - 175.5 (644)",21485
36057,"""Montgomery, (NY)""",220.7,"204.2 - 242.8 (644)",18242
36063,"""Niagara, (NY)""",254.1,"242.9 - 651.5 (644)",17627
36065,"""Oneida, (NY)""",233.1,"204.2 - 242.8 (644)",17543
36067,"""Onondaga, (NY)""",176.8,"175.6 - 204.1 (644)",17901
36069,"""Ontario, (NY)""",170.3,"148.7 - 175.5 (644)",18206
36071,"""Orange, (NY)""",195.8,"175.6 - 204.1 (644)",19438
36073,"""Orleans, (NY)""",246.9,"242.9 - 651.5 (644)",18987
36075,"""Oswego, (NY)""",236,"204.2 - 242.8 (644)",18280
36077,"""Otsego, (NY)""",184,"175.6 - 204.1 (644)",17797
36085,"""Richmond, (NY)""",379.1,"242.9 - 651.5 (644)",19669
36089,"""St. Lawrence, (NY)""",252.7,"242.9 - 651.5 (644)",17718
36095,"""Schoharie, (NY)""",180.4,"175.6 - 204.1 (644)",16700
36097,"""Schuyler, (NY)""",233.7,"204.2 - 242.8 (644)",19914
36099,"""Seneca, (NY)""",194.1,"175.6 - 204.1 (644)",17988
36101,"""Steuben, (NY)""",214.8,"204.2 - 242.8 (644)",17632
36105,"""Sullivan, (NY)""",199.9,"175.6 - 204.1 (644)",18687
36107,"""Tioga, (NY)""",136.8,"26.6 - 148.6 (644)",18636
36109,"""Tompkins, (NY)""",136.2,"26.6 - 148.6 (644)",15494
36111,"""Ulster, (NY)""",171,"148.7 - 175.5 (644)",18607
36117,"""Wayne, (NY)""",175.9,"175.6 - 204.1 (644)",20775
36121,"""Wyoming, (NY)""",206.2,"204.2 - 242.8 (644)",15828
36123,"""Yates, (NY)""",183.2,"175.6 - 204.1 (644)",14749
42001,"""Adams, (PA)""",221.8,"204.2 - 242.8 (644)",17730
42003,"""Allegheny, (PA)""",223.1,"204.2 - 242.8 (644)",23064
42005,"""Armstrong, (PA)""",188.4,"175.6 - 204.1 (644)",18824
42007,"""Beaver, (PA)""",201.1,"175.6 - 204.1 (644)",22213
42009,"""Bedford, (PA)""",212.4,"204.2 - 242.8 (644)",18143
42011,"""Berks, (PA)""",205,"204.2 - 242.8 (644)",20221
42013,"""Blair, (PA)""",172,"148.7 - 175.5 (644)",20542
42015,"""Bradford, (PA)""",158.6,"148.7 - 175.5 (644)",19394
42017,"""Bucks, (PA)""",124.3,"26.6 - 148.6 (644)",18704
42019,"""Butler, (PA)""",169.1,"148.7 - 175.5 (644)",19303
42021,"""Cambria, (PA)""",199.7,"175.6 - 204.1 (644)",19851
42023,"""Cameron, (PA)""",254.3,"242.9 - 651.5 (644)",20280
42025,"""Carbon, (PA)""",172.5,"148.7 - 175.5 (644)",21199
42027,"""Centre, (PA)""",109.2,"26.6 - 148.6 (644)",19785
42029,"""Chester, (PA)""",166,"148.7 - 175.5 (644)",18542
42031,"""Clarion, (PA)""",179.9,"175.6 - 204.1 (644)",21198
42033,"""Clearfield, (PA)""",230.8,"204.2 - 242.8 (644)",21187
42035,"""Clinton, (PA)""",291.7,"242.9 - 651.5 (644)",20480
42037,"""Columbia, (PA)""",173.1,"148.7 - 175.5 (644)",17554
42039,"""Crawford, (PA)""",221.2,"204.2 - 242.8 (644)",19688
42041,"""Cumberland, (PA)""",174.6,"148.7 - 175.5 (644)",19004
42043,"""Dauphin, (PA)""",159.2,"148.7 - 175.5 (644)",20918
42045,"""Delaware, (PA)""",179.6,"175.6 - 204.1 (644)",20209
42047,"""Elk, (PA)""",220,"204.2 - 242.8 (644)",21830
42049,"""Erie, (PA)""",161.7,"148.7 - 175.5 (644)",20874
42051,"""Fayette, (PA)""",265.5,"242.9 - 651.5 (644)",21341
42053,"""Forest, (PA)""",202.8,"175.6 - 204.1 (644)",16513
42055,"""Franklin, (PA)""",166.2,"148.7 - 175.5 (644)",17709
42057,"""Fulton, (PA)""",222.1,"204.2 - 242.8 (644)",23591
42059,"""Greene, (PA)""",222.4,"204.2 - 242.8 (644)",21523
42061,"""Huntingdon, (PA)""",172.1,"148.7 - 175.5 (644)",20055
42063,"""Indiana, (PA)""",199.3,"175.6 - 204.1 (644)",20673
42065,"""Jefferson, (PA)""",199.2,"175.6 - 204.1 (644)",21702
42067,"""Juniata, (PA)""",173.8,"148.7 - 175.5 (644)",17967
42069,"""Lackawanna, (PA)""",222,"204.2 - 242.8 (644)",19933
42071,"""Lancaster, (PA)""",158.1,"148.7 - 175.5 (644)",17790
42073,"""Lawrence, (PA)""",209.5,"204.2 - 242.8 (644)",21402
42075,"""Lebanon, (PA)""",162,"148.7 - 175.5 (644)",18740
42077,"""Lehigh, (PA)""",136,"26.6 - 148.6 (644)",20185
42079,"""Luzerne, (PA)""",232.4,"204.2 - 242.8 (644)",19966
42081,"""Lycoming, (PA)""",170.8,"148.7 - 175.5 (644)",20506
42083,"""McKean, (PA)""",239.7,"204.2 - 242.8 (644)",17988
42085,"""Mercer, (PA)""",242.1,"204.2 - 242.8 (644)",20239
42087,"""Mifflin, (PA)""",174.2,"148.7 - 175.5 (644)",18881
42089,"""Monroe, (PA)""",160,"148.7 - 175.5 (644)",22153
42091,"""Montgomery, (PA)""",158.6,"148.7 - 175.5 (644)",19052
42093,"""Montour, (PA)""",135.5,"26.6 - 148.6 (644)",19994
42095,"""Northampton, (PA)""",144.8,"26.6 - 148.6 (644)",20733
42097,"""Northumberland, (PA)""",246.3,"242.9 - 651.5 (644)",20087
42099,"""Perry, (PA)""",180.7,"175.6 - 204.1 (644)",19746
42101,"""Philadelphia, (PA)""",218.8,"204.2 - 242.8 (644)",23081
42103,"""Pike, (PA)""",190.8,"175.6 - 204.1 (644)",18096
42105,"""Potter, (PA)""",143,"26.6 - 148.6 (644)",18812
42107,"""Schuylkill, (PA)""",340.3,"242.9 - 651.5 (644)",20122
42109,"""Snyder, (PA)""",144.5,"26.6 - 148.6 (644)",18493
42111,"""Somerset, (PA)""",215.9,"204.2 - 242.8 (644)",19197
42113,"""Sullivan, (PA)""",200.4,"175.6 - 204.1 (644)",19002
42115,"""Susquehanna, (PA)""",197.5,"175.6 - 204.1 (644)",17332
42117,"""Tioga, (PA)""",192.8,"175.6 - 204.1 (644)",20101
42119,"""Union, (PA)""",171.1,"148.7 - 175.5 (644)",18138
42121,"""Venango, (PA)""",185.9,"175.6 - 204.1 (644)",20905
42123,"""Warren, (PA)""",217.4,"204.2 - 242.8 (644)",18877
42125,"""Washington, (PA)""",194.9,"175.6 - 204.1 (644)",20808
42127,"""Wayne, (PA)""",209.6,"204.2 - 242.8 (644)",16837
42129,"""Westmoreland, (PA)""",203.1,"175.6 - 204.1 (644)",21203
42131,"""Wyoming, (PA)""",208.4,"204.2 - 242.8 (644)",19686
42133,"""York, (PA)""",170.4,"148.7 - 175.5 (644)",19709
51013,"""Arlington, (VA)""",91.4,"26.6 - 148.6 (644)",17010
51043,"""Clarke, (VA)""",171,"148.7 - 175.5 (644)",18581
51047,"""Culpeper, (VA)""",139.3,"26.6 - 148.6 (644)",20820
51059,"""Fairfax County, (VA)""",82.7,"26.6 - 148.6 (644)",16818
51061,"""Fauquier, (VA)""",116.9,"26.6 - 148.6 (644)",19784
51069,"""Frederick, (VA)""",155.6,"148.7 - 175.5 (644)",16732
51091,"""Highland, (VA)""",149,"148.7 - 175.5 (644)",19613
51107,"""Loudoun, (VA)""",100,"26.6 - 148.6 (644)",18580
51113,"""Madison, (VA)""",158.4,"148.7 - 175.5 (644)",17406
51139,"""Page, (VA)""",179.1,"175.6 - 204.1 (644)",20432
51153,"""Prince William, (VA)""",93.6,"26.6 - 148.6 (644)",18960
51157,"""Rappahannock, (VA)""",130.3,"26.6 - 148.6 (644)",18254
51165,"""Rockingham, (VA)""",128.7,"26.6 - 148.6 (644)",20617
51171,"""Shenandoah, (VA)""",149,"148.7 - 175.5 (644)",17309
51179,"""Stafford, (VA)""",128.2,"26.6 - 148.6 (644)",19305
51187,"""Warren, (VA)""",170.8,"148.7 - 175.5 (644)",17790
51510,"""Alexandria, (VA)""",107.9,"26.6 - 148.6 (644)",17934
51600,"""Fairfax City, (VA)""",124.5,"26.6 - 148.6 (644)",18993
51610,"""Falls Church, (VA)""",86.8,"26.6 - 148.6 (644)",16995
51660,"""Harrisonburg, (VA)""",169.8,"148.7 - 175.5 (644)",20181
51683,"""Manassas, (VA)""",134,"26.6 - 148.6 (644)",18521
51685,"""Manassas Park, (VA)""",87.7,"26.6 - 148.6 (644)",18020
51840,"""Winchester, (VA)""",154.3,"148.7 - 175.5 (644)",16455
54001,"""Barbour, (WV)""",221.7,"204.2 - 242.8 (644)",19269
54003,"""Berkeley, (WV)""",191.6,"175.6 - 204.1 (644)",18299
54009,"""Brooke, (WV)""",305.5,"242.9 - 651.5 (644)",24001
54023,"""Grant, (WV)""",221.7,"204.2 - 242.8 (644)",18906
54027,"""Hampshire, (WV)""",207.1,"204.2 - 242.8 (644)",18505
54029,"""Hancock, (WV)""",342.6,"242.9 - 651.5 (644)",26511
54031,"""Hardy, (WV)""",180.2,"175.6 - 204.1 (644)",17506
54033,"""Harrison, (WV)""",301,"242.9 - 651.5 (644)",20341
54037,"""Jefferson, (WV)""",216,"204.2 - 242.8 (644)",18483
54041,"""Lewis, (WV)""",312.9,"242.9 - 651.5 (644)",20609
54049,"""Marion, (WV)""",354.3,"242.9 - 651.5 (644)",20215
54057,"""Mineral, (WV)""",232.7,"204.2 - 242.8 (644)",20825
54061,"""Monongalia, (WV)""",230.2,"204.2 - 242.8 (644)",20889
54065,"""Morgan, (WV)""",170.8,"148.7 - 175.5 (644)",18255
54071,"""Pendleton, (WV)""",151.6,"148.7 - 175.5 (644)",20707
54075,"""Pocahontas, (WV)""",195.5,"175.6 - 204.1 (644)",21102
54077,"""Preston, (WV)""",253.9,"242.9 - 651.5 (644)",19751
54083,"""Randolph, (WV)""",246.2,"242.9 - 651.5 (644)",19917
54091,"""Taylor, (WV)""",235.3,"204.2 - 242.8 (644)",22656
54093,"""Tucker, (WV)""",236.7,"204.2 - 242.8 (644)",19905
54097,"""Upshur, (WV)""",255.5,"242.9 - 651.5 (644)",18049
54101,"""Webster, (WV)""",266.4,"242.9 - 651.5 (644)",21979
09001,"""Fairfield, (CT)""",144.7,"26.6 - 148.6 (644)",20643
09003,"""Hartford, (CT)""",147,"26.6 - 148.6 (644)",19315
09005,"""Litchfield, (CT)""",150.1,"148.7 - 175.5 (644)",18887
09007,"""Middlesex, (CT)""",145.8,"26.6 - 148.6 (644)",18908
09009,"""New Haven, (CT)""",145.8,"26.6 - 148.6 (644)",21517
09011,"""New London, (CT)""",145.2,"26.6 - 148.6 (644)",19427
09013,"""Tolland, (CT)""",165.8,"148.7 - 175.5 (644)",18319
09015,"""Windham, (CT)""",214,"204.2 - 242.8 (644)",19722
23001,"""Androscoggin, (ME)""",153.6,"148.7 - 175.5 (644)",19505
23005,"""Cumberland, (ME)""",123.7,"26.6 - 148.6 (644)",18345
23011,"""Kennebec, (ME)""",155.4,"148.7 - 175.5 (644)",18186
23013,"""Knox, (ME)""",165.4,"148.7 - 175.5 (644)",17096
23015,"""Lincoln, (ME)""",158,"148.7 - 175.5 (644)",19952
23017,"""Oxford, (ME)""",141.6,"26.6 - 148.6 (644)",20269
23023,"""Sagadahoc, (ME)""",142.7,"26.6 - 148.6 (644)",18809
23027,"""Waldo, (ME)""",177.6,"175.6 - 204.1 (644)",19793
23031,"""York, (ME)""",129.1,"26.6 - 148.6 (644)",17480
25001,"""Barnstable, (MA)""",127.1,"26.6 - 148.6 (644)",18624
25003,"""Berkshire, (MA)""",145.5,"26.6 - 148.6 (644)",19910
25005,"""Bristol, (MA)""",159.1,"148.7 - 175.5 (644)",21438
25007,"""Dukes, (MA)""",120.3,"26.6 - 148.6 (644)",20795
25009,"""Essex, (MA)""",137.8,"26.6 - 148.6 (644)",20512
25011,"""Franklin, (MA)""",141.2,"26.6 - 148.6 (644)",18064
25013,"""Hampden, (MA)""",150.9,"148.7 - 175.5 (644)",19477
25015,"""Hampshire, (MA)""",135.2,"26.6 - 148.6 (644)",18539
25017,"""Middlesex, (MA)""",126,"26.6 - 148.6 (644)",20346
25019,"""Nantucket, (MA)""",125.7,"26.6 - 148.6 (644)",16064
25021,"""Norfolk, (MA)""",118.3,"26.6 - 148.6 (644)",21534
25023,"""Plymouth, (MA)""",127.8,"26.6 - 148.6 (644)",21635
25025,"""Suffolk, (MA)""",118,"26.6 - 148.6 (644)",23224
25027,"""Worcester, (MA)""",153.1,"148.7 - 175.5 (644)",20321
33001,"""Belknap, (NH)""",175.5,"148.7 - 175.5 (644)",18523
33003,"""Carroll, (NH)""",149.4,"148.7 - 175.5 (644)",18833
33005,"""Cheshire, (NH)""",158.9,"148.7 - 175.5 (644)",18881
33009,"""Grafton, (NH)""",166.2,"148.7 - 175.5 (644)",18901
33011,"""Hillsborough, (NH)""",150.6,"148.7 - 175.5 (644)",20122
33013,"""Merrimack, (NH)""",164.1,"148.7 - 175.5 (644)",18566
33015,"""Rockingham, (NH)""",146.2,"26.6 - 148.6 (644)",19223
33017,"""Strafford, (NH)""",156.4,"148.7 - 175.5 (644)",18571
33019,"""Sullivan, (NH)""",170.3,"148.7 - 175.5 (644)",18738
34017,"""Hudson, (NJ)""",166.3,"148.7 - 175.5 (644)",21241
36001,"""Albany, (NY)""",185.5,"175.6 - 204.1 (644)",17377
36005,"""Bronx, (NY)""",270.4,"242.9 - 651.5 (644)",23432
36021,"""Columbia, (NY)""",213.7,"204.2 - 242.8 (644)",18975
36027,"""Dutchess, (NY)""",209.6,"204.2 - 242.8 (644)",18116
36031,"""Essex, (NY)""",175.2,"148.7 - 175.5 (644)",17059
36047,"""Kings, (NY)""",283,"242.9 - 651.5 (644)",21106
36059,"""Nassau, (NY)""",270.1,"242.9 - 651.5 (644)",19126
36061,"""New York, (NY)""",187.7,"175.6 - 204.1 (644)",19869
36079,"""Putnam, (NY)""",208.4,"204.2 - 242.8 (644)",20045
36081,"""Queens, (NY)""",274,"242.9 - 651.5 (644)",20580
36083,"""Rensselaer, (NY)""",194.5,"175.6 - 204.1 (644)",17831
36087,"""Rockland, (NY)""",186.4,"175.6 - 204.1 (644)",21392
36091,"""Saratoga, (NY)""",160.8,"148.7 - 175.5 (644)",16857
36093,"""Schenectady, (NY)""",194.2,"175.6 - 204.1 (644)",17055
36103,"""Suffolk, (NY)""",226.5,"204.2 - 242.8 (644)",20282
36113,"""Warren, (NY)""",166.4,"148.7 - 175.5 (644)",15358
36115,"""Washington, (NY)""",191.1,"175.6 - 204.1 (644)",17411
36119,"""Westchester, (NY)""",188.3,"175.6 - 204.1 (644)",20590
44001,"""Bristol, (RI)""",174,"148.7 - 175.5 (644)",18092
44003,"""Kent, (RI)""",209.4,"204.2 - 242.8 (644)",18716
44005,"""Newport, (RI)""",153.3,"148.7 - 175.5 (644)",19846
44007,"""Providence, (RI)""",208.8,"204.2 - 242.8 (644)",19727
44009,"""Washington, (RI)""",166.5,"148.7 - 175.5 (644)",17362
50001,"""Addison, (VT)""",186.4,"175.6 - 204.1 (644)",16156
50003,"""Bennington, (VT)""",208.7,"204.2 - 242.8 (644)",18240
50005,"""Caledonia, (VT)""",195.4,"175.6 - 204.1 (644)",18485
50007,"""Chittenden, (VT)""",156.3,"148.7 - 175.5 (644)",16288
50015,"""Lamoille, (VT)""",162.8,"148.7 - 175.5 (644)",16111
50017,"""Orange, (VT)""",188.7,"175.6 - 204.1 (644)",20179
50021,"""Rutland, (VT)""",201.7,"175.6 - 204.1 (644)",19496
50023,"""Washington, (VT)""",196.8,"175.6 - 204.1 (644)",18344
50025,"""Windham, (VT)""",189.9,"175.6 - 204.1 (644)",18815
50027,"""Windsor, (VT)""",189.9,"175.6 - 204.1 (644)",20655
23003,"""Aroostook, (ME)""",174.4,"148.7 - 175.5 (644)",18376
23007,"""Franklin, (ME)""",144,"26.6 - 148.6 (644)",16791
23009,"""Hancock, (ME)""",160.2,"148.7 - 175.5 (644)",19777
23019,"""Penobscot, (ME)""",173.7,"148.7 - 175.5 (644)",19416
23021,"""Piscataquis, (ME)""",190.6,"175.6 - 204.1 (644)",19321
23025,"""Somerset, (ME)""",218.9,"204.2 - 242.8 (644)",18577
23029,"""Washington, (ME)""",199.3,"175.6 - 204.1 (644)",20809
26001,"""Alcona, (MI)""",297.8,"242.9 - 651.5 (644)",16626
26003,"""Alger, (MI)""",214.3,"204.2 - 242.8 (644)",18393
26007,"""Alpena, (MI)""",283,"242.9 - 651.5 (644)",20162
26009,"""Antrim, (MI)""",197.4,"175.6 - 204.1 (644)",16411
26013,"""Baraga, (MI)""",254.9,"242.9 - 651.5 (644)",16806
26029,"""Charlevoix, (MI)""",190.3,"175.6 - 204.1 (644)",17581
26031,"""Cheboygan, (MI)""",209.5,"204.2 - 242.8 (644)",17507
26033,"""Chippewa, (MI)""",201.3,"175.6 - 204.1 (644)",17398
26039,"""Crawford, (MI)""",222,"204.2 - 242.8 (644)",19555
26041,"""Delta, (MI)""",244.4,"242.9 - 651.5 (644)",17505
26043,"""Dickinson, (MI)""",181,"175.6 - 204.1 (644)",17823
26047,"""Emmet, (MI)""",179.3,"175.6 - 204.1 (644)",16558
26053,"""Gogebic, (MI)""",277.1,"242.9 - 651.5 (644)",18431
26055,"""Grand Traverse, (MI)""",144.6,"26.6 - 148.6 (644)",17426
26061,"""Houghton, (MI)""",236.7,"204.2 - 242.8 (644)",17794
26071,"""Iron, (MI)""",311.5,"242.9 - 651.5 (644)",18896
26079,"""Kalkaska, (MI)""",251.5,"242.9 - 651.5 (644)",18627
26083,"""Keweenaw, (MI)""",226.1,"204.2 - 242.8 (644)",19507
26089,"""Leelanau, (MI)""",134.4,"26.6 - 148.6 (644)",16053
26095,"""Luce, (MI)""",193.9,"175.6 - 204.1 (644)",23479
26097,"""Mackinac, (MI)""",197.9,"175.6 - 204.1 (644)",15069
26103,"""Marquette, (MI)""",222.5,"204.2 - 242.8 (644)",17365
26109,"""Menominee, (MI)""",284.7,"242.9 - 651.5 (644)",17941
26119,"""Montmorency, (MI)""",253.3,"242.9 - 651.5 (644)",16225
26131,"""Ontonagon, (MI)""",276.7,"242.9 - 651.5 (644)",17166
26135,"""Oscoda, (MI)""",275.9,"242.9 - 651.5 (644)",22384
26137,"""Otsego, (MI)""",210.6,"204.2 - 242.8 (644)",18510
26141,"""Presque Isle, (MI)""",270.1,"242.9 - 651.5 (644)",15459
26153,"""Schoolcraft, (MI)""",203.8,"175.6 - 204.1 (644)",20316
27001,"""Aitkin, (MN)""",142.3,"26.6 - 148.6 (644)",19900
27003,"""Anoka, (MN)""",97.5,"26.6 - 148.6 (644)",19140
27017,"""Carlton, (MN)""",153.4,"148.7 - 175.5 (644)",20778
27025,"""Chisago, (MN)""",126.1,"26.6 - 148.6 (644)",20450
27031,"""Cook, (MN)""",91.4,"26.6 - 148.6 (644)",11044
27037,"""Dakota, (MN)""",91,"26.6 - 148.6 (644)",17538
27053,"""Hennepin, (MN)""",96.7,"26.6 - 148.6 (644)",18909
27059,"""Isanti, (MN)""",124.2,"26.6 - 148.6 (644)",17642
27065,"""Kanabec, (MN)""",137,"26.6 - 148.6 (644)",17925
27075,"""Lake, (MN)""",131.3,"26.6 - 148.6 (644)",19944
27095,"""Mille Lacs, (MN)""",132.8,"26.6 - 148.6 (644)",19206
27115,"""Pine, (MN)""",138.9,"26.6 - 148.6 (644)",21198
27123,"""Ramsey, (MN)""",106.2,"26.6 - 148.6 (644)",19650
27137,"""St. Louis, (MN)""",135.2,"26.6 - 148.6 (644)",18631
27139,"""Scott, (MN)""",92,"26.6 - 148.6 (644)",19520
27163,"""Washington, (MN)""",99.2,"26.6 - 148.6 (644)",17419
33007,"""Coos, (NH)""",195.8,"175.6 - 204.1 (644)",19309
36019,"""Clinton, (NY)""",185,"175.6 - 204.1 (644)",18564
50009,"""Essex, (VT)""",195.5,"175.6 - 204.1 (644)",17901
50011,"""Franklin, (VT)""",243.3,"242.9 - 651.5 (644)",17019
50013,"""Grand Isle, (VT)""",166.3,"148.7 - 175.5 (644)",14728
50019,"""Orleans, (VT)""",217.2,"204.2 - 242.8 (644)",17877
55003,"""Ashland, (WI)""",156.7,"148.7 - 175.5 (644)",18878
55005,"""Barron, (WI)""",176,"175.6 - 204.1 (644)",21740
55007,"""Bayfield, (WI)""",152.7,"148.7 - 175.5 (644)",20732
55013,"""Burnett, (WI)""",149.6,"148.7 - 175.5 (644)",22006
55017,"""Chippewa, (WI)""",170.8,"148.7 - 175.5 (644)",16776
55019,"""Clark, (WI)""",173.1,"148.7 - 175.5 (644)",18965
55029,"""Door, (WI)""",214.5,"204.2 - 242.8 (644)",16826
55031,"""Douglas, (WI)""",159.7,"148.7 - 175.5 (644)",22844
55033,"""Dunn, (WI)""",154.4,"148.7 - 175.5 (644)",19206
55035,"""Eau Claire, (WI)""",151.8,"148.7 - 175.5 (644)",16944
55037,"""Florence, (WI)""",209.4,"204.2 - 242.8 (644)",18556
55041,"""Forest, (WI)""",195.8,"175.6 - 204.1 (644)",15754
55051,"""Iron, (WI)""",211.1,"204.2 - 242.8 (644)",17519
55067,"""Langlade, (WI)""",175.9,"175.6 - 204.1 (644)",19477
55069,"""Lincoln, (WI)""",186.3,"175.6 - 204.1 (644)",15972
55073,"""Marathon, (WI)""",157.2,"148.7 - 175.5 (644)",16389
55075,"""Marinette, (WI)""",231.8,"204.2 - 242.8 (644)",16806
55078,"""Menominee, (WI)""",196.2,"175.6 - 204.1 (644)",21185
55083,"""Oconto, (WI)""",207.1,"204.2 - 242.8 (644)",15433
55085,"""Oneida, (WI)""",194.2,"175.6 - 204.1 (644)",15609
55093,"""Pierce, (WI)""",140.9,"26.6 - 148.6 (644)",19150
55095,"""Polk, (WI)""",156,"148.7 - 175.5 (644)",20618
55099,"""Price, (WI)""",214.7,"204.2 - 242.8 (644)",17804
55107,"""Rusk, (WI)""",172,"148.7 - 175.5 (644)",18040
55109,"""St. Croix, (WI)""",119.2,"26.6 - 148.6 (644)",20493
55113,"""Sawyer, (WI)""",215.6,"204.2 - 242.8 (644)",16842
55115,"""Shawano, (WI)""",180.2,"175.6 - 204.1 (644)",17718
55119,"""Taylor, (WI)""",163.3,"148.7 - 175.5 (644)",18765
55125,"""Vilas, (WI)""",202.8,"175.6 - 204.1 (644)",15211
55129,"""Washburn, (WI)""",189.9,"175.6 - 204.1 (644)",19525
60000,"""American Samoa, (AS)""",190.9,"175.6 - 204.1 (644)",-9999
66010,"""Guam, (GU)""",501.8,"242.9 - 651.5 (644)",12319
69000,"""Mariana Islands, (MP)""",228.4,"204.2 - 242.8 (644)",-9999
72001,"""Adjuntas, (PR)""",151,"148.7 - 175.5 (644)",7252
72003,"""Aguada, (PR)""",139.6,"26.6 - 148.6 (644)",16225
72005,"""Aguadilla, (PR)""",140.9,"26.6 - 148.6 (644)",9601
72007,"""Aguas Buenas, (PR)""",123.5,"26.6 - 148.6 (644)",10132
72009,"""Aibonito, (PR)""",148.6,"26.6 - 148.6 (644)",8262
72011,"""Anasco, (PR)""",134.3,"26.6 - 148.6 (644)",13136
72013,"""Arecibo, (PR)""",125.1,"26.6 - 148.6 (644)",9875
72015,"""Arroyo, (PR)""",139.1,"26.6 - 148.6 (644)",10636
72017,"""Barceloneta, (PR)""",131.7,"26.6 - 148.6 (644)",9012
72019,"""Barranquitas, (PR)""",96,"26.6 - 148.6 (644)",12333
72021,"""Bayamon, (PR)""",132.4,"26.6 - 148.6 (644)",11485
72023,"""Cabo Rojo, (PR)""",147.4,"26.6 - 148.6 (644)",11901
72025,"""Caguas, (PR)""",141.4,"26.6 - 148.6 (644)",11310
72027,"""Camuy, (PR)""",106.9,"26.6 - 148.6 (644)",5581
