"cnty_fips","display_name","Value","theme_range","ou_cost"
38073,"""Ransom, (ND)""",255.5,"242.9 - 651.5 (644)",5863
38075,"""Renville, (ND)""",184.2,"175.6 - 204.1 (644)",5762
38077,"""Richland, (ND)""",181.4,"175.6 - 204.1 (644)",5954
38079,"""Rolette, (ND)""",270.9,"242.9 - 651.5 (644)",7598
38081,"""Sargent, (ND)""",204.3,"204.2 - 242.8 (644)",6507
38083,"""Sheridan, (ND)""",130.8,"26.6 - 148.6 (644)",4696
38085,"""Sioux, (ND)""",437.8,"242.9 - 651.5 (644)",4974
38087,"""Slope, (ND)""",172.1,"148.7 - 175.5 (644)",8032
38089,"""Stark, (ND)""",159,"148.7 - 175.5 (644)",4701
38091,"""Steele, (ND)""",133,"26.6 - 148.6 (644)",5594
38093,"""Stutsman, (ND)""",200.1,"175.6 - 204.1 (644)",5932
38095,"""Towner, (ND)""",195.9,"175.6 - 204.1 (644)",9341
38097,"""Traill, (ND)""",122.4,"26.6 - 148.6 (644)",6847
38099,"""Walsh, (ND)""",176.7,"175.6 - 204.1 (644)",6671
38101,"""Ward, (ND)""",151.8,"148.7 - 175.5 (644)",6747
38103,"""Wells, (ND)""",209.9,"204.2 - 242.8 (644)",5509
38105,"""Williams, (ND)""",201.6,"175.6 - 204.1 (644)",7668
41001,"""Baker, (OR)""",163.1,"148.7 - 175.5 (644)",5496
41049,"""Morrow, (OR)""",160.3,"148.7 - 175.5 (644)",5725
41059,"""Umatilla, (OR)""",138.7,"26.6 - 148.6 (644)",5549
41061,"""Union, (OR)""",139.7,"26.6 - 148.6 (644)",7188
41063,"""Wallowa, (OR)""",133.9,"26.6 - 148.6 (644)",6876
46013,"""Brown, (SD)""",205,"204.2 - 242.8 (644)",6110
46019,"""Butte, (SD)""",209.2,"204.2 - 242.8 (644)",5447
46021,"""Campbell, (SD)""",206,"204.2 - 242.8 (644)",6746
46025,"""Clark, (SD)""",196.1,"175.6 - 204.1 (644)",5212
46029,"""Codington, (SD)""",197.9,"175.6 - 204.1 (644)",4527
46031,"""Corson, (SD)""",438.3,"242.9 - 651.5 (644)",6351
46037,"""Day, (SD)""",209.4,"204.2 - 242.8 (644)",6429
46039,"""Deuel, (SD)""",196.2,"175.6 - 204.1 (644)",6160
46041,"""Dewey, (SD)""",131.8,"26.6 - 148.6 (644)",7066
46045,"""Edmunds, (SD)""",204.9,"204.2 - 242.8 (644)",5680
46049,"""Faulk, (SD)""",209.4,"204.2 - 242.8 (644)",10952
46051,"""Grant, (SD)""",209.1,"204.2 - 242.8 (644)",7413
46057,"""Hamlin, (SD)""",203.7,"175.6 - 204.1 (644)",4215
46063,"""Harding, (SD)""",216.3,"204.2 - 242.8 (644)",7778
46089,"""McPherson, (SD)""",204.8,"204.2 - 242.8 (644)",6367
46091,"""Marshall, (SD)""",201.7,"175.6 - 204.1 (644)",6648
46105,"""Perkins, (SD)""",246.6,"242.9 - 651.5 (644)",6262
46107,"""Potter, (SD)""",164,"148.7 - 175.5 (644)",7463
46109,"""Roberts, (SD)""",197.5,"175.6 - 204.1 (644)",7234
46115,"""Spink, (SD)""",197.7,"175.6 - 204.1 (644)",8293
46119,"""Sully, (SD)""",160.1,"148.7 - 175.5 (644)",4263
46129,"""Walworth, (SD)""",174.8,"148.7 - 175.5 (644)",6449
46137,"""Ziebach, (SD)""",184.8,"175.6 - 204.1 (644)",4032
53001,"""Adams, (WA)""",187.6,"175.6 - 204.1 (644)",5513
53003,"""Asotin, (WA)""",132.7,"26.6 - 148.6 (644)",6099
53005,"""Benton, (WA)""",190.1,"175.6 - 204.1 (644)",4706
53013,"""Columbia, (WA)""",154.4,"148.7 - 175.5 (644)",8440
53017,"""Douglas, (WA)""",154.6,"148.7 - 175.5 (644)",6050
53019,"""Ferry, (WA)""",206.7,"204.2 - 242.8 (644)",5584
53021,"""Franklin, (WA)""",144.8,"26.6 - 148.6 (644)",5655
53023,"""Garfield, (WA)""",170.1,"148.7 - 175.5 (644)",5394
53025,"""Grant, (WA)""",199,"175.6 - 204.1 (644)",4861
53043,"""Lincoln, (WA)""",216.7,"204.2 - 242.8 (644)",4750
53051,"""Pend Oreille, (WA)""",177.4,"175.6 - 204.1 (644)",4098
53063,"""Spokane, (WA)""",149.8,"148.7 - 175.5 (644)",2772
53065,"""Stevens, (WA)""",227.4,"204.2 - 242.8 (644)",4674
53071,"""Walla Walla, (WA)""",150.9,"148.7 - 175.5 (644)",4347
53075,"""Whitman, (WA)""",186.7,"175.6 - 204.1 (644)",4481
56033,"""Sheridan, (WY)""",179.2,"175.6 - 204.1 (644)",3811
01003,"""Baldwin, (AL)""",184.7,"175.6 - 204.1 (644)",2817
01005,"""Barbour, (AL)""",141.1,"26.6 - 148.6 (644)",3186
01011,"""Bullock, (AL)""",142.5,"26.6 - 148.6 (644)",2927
01013,"""Butler, (AL)""",184.9,"175.6 - 204.1 (644)",4319
01023,"""Choctaw, (AL)""",318.4,"242.9 - 651.5 (644)",4425
01025,"""Clarke, (AL)""",247.5,"242.9 - 651.5 (644)",2891
01031,"""Coffee, (AL)""",246.2,"242.9 - 651.5 (644)",2563
01035,"""Conecuh, (AL)""",216.8,"204.2 - 242.8 (644)",2870
01039,"""Covington, (AL)""",251.2,"242.9 - 651.5 (644)",3124
01041,"""Crenshaw, (AL)""",220.7,"204.2 - 242.8 (644)",3301
01045,"""Dale, (AL)""",153,"148.7 - 175.5 (644)",2916
01053,"""Escambia, (AL)""",254.4,"242.9 - 651.5 (644)",3694
01061,"""Geneva, (AL)""",215.1,"204.2 - 242.8 (644)",2478
01067,"""Henry, (AL)""",161.6,"148.7 - 175.5 (644)",3139
01069,"""Houston, (AL)""",133.5,"26.6 - 148.6 (644)",2709
01097,"""Mobile, (AL)""",221.5,"204.2 - 242.8 (644)",2335
01099,"""Monroe, (AL)""",171.3,"148.7 - 175.5 (644)",3383
01109,"""Pike, (AL)""",138.1,"26.6 - 148.6 (644)",3127
01129,"""Washington, (AL)""",249.1,"242.9 - 651.5 (644)",2709
01131,"""Wilcox, (AL)""",175.7,"175.6 - 204.1 (644)",3953
12001,"""Alachua, (FL)""",134.5,"26.6 - 148.6 (644)",2333
12003,"""Baker, (FL)""",221.1,"204.2 - 242.8 (644)",3302
12005,"""Bay, (FL)""",222.2,"204.2 - 242.8 (644)",2134
12007,"""Bradford, (FL)""",208.8,"204.2 - 242.8 (644)",2353
12009,"""Brevard, (FL)""",198.4,"175.6 - 204.1 (644)",2222
12013,"""Calhoun, (FL)""",213.4,"204.2 - 242.8 (644)",3311
12015,"""Charlotte, (FL)""",151.7,"148.7 - 175.5 (644)",2116
12017,"""Citrus, (FL)""",247.4,"242.9 - 651.5 (644)",1965
12019,"""Clay, (FL)""",157,"148.7 - 175.5 (644)",2726
12021,"""Collier, (FL)""",117.6,"26.6 - 148.6 (644)",2231
12023,"""Columbia, (FL)""",226.2,"204.2 - 242.8 (644)",1958
12027,"""DeSoto, (FL)""",156.9,"148.7 - 175.5 (644)",2967
12029,"""Dixie, (FL)""",225.2,"204.2 - 242.8 (644)",2722
12031,"""Duval, (FL)""",183.4,"175.6 - 204.1 (644)",2818
12033,"""Escambia, (FL)""",179.5,"175.6 - 204.1 (644)",3517
12035,"""Flagler, (FL)""",159.5,"148.7 - 175.5 (644)",2504
12037,"""Franklin, (FL)""",194.3,"175.6 - 204.1 (644)",2555
12039,"""Gadsden, (FL)""",159.4,"148.7 - 175.5 (644)",2300
12041,"""Gilchrist, (FL)""",175.3,"148.7 - 175.5 (644)",2599
12043,"""Glades, (FL)""",168.5,"148.7 - 175.5 (644)",2776
12045,"""Gulf, (FL)""",216.2,"204.2 - 242.8 (644)",2816
12047,"""Hamilton, (FL)""",243.7,"242.9 - 651.5 (644)",1594
12049,"""Hardee, (FL)""",179.3,"175.6 - 204.1 (644)",3152
12051,"""Hendry, (FL)""",240.4,"204.2 - 242.8 (644)",3158
12053,"""Hernando, (FL)""",210.8,"204.2 - 242.8 (644)",1537
12055,"""Highlands, (FL)""",171.2,"148.7 - 175.5 (644)",3295
12057,"""Hillsborough, (FL)""",184,"175.6 - 204.1 (644)",2277
12059,"""Holmes, (FL)""",242,"204.2 - 242.8 (644)",3409
12061,"""Indian River, (FL)""",188.3,"175.6 - 204.1 (644)",2837
12063,"""Jackson, (FL)""",214.6,"204.2 - 242.8 (644)",2891
12065,"""Jefferson, (FL)""",184.4,"175.6 - 204.1 (644)",2472
12067,"""Lafayette, (FL)""",241.1,"204.2 - 242.8 (644)",2605
12069,"""Lake, (FL)""",196.1,"175.6 - 204.1 (644)",2394
12071,"""Lee, (FL)""",148.6,"26.6 - 148.6 (644)",2192
12073,"""Leon, (FL)""",148.9,"148.7 - 175.5 (644)",2089
12075,"""Levy, (FL)""",235.9,"204.2 - 242.8 (644)",2346
12077,"""Liberty, (FL)""",187.9,"175.6 - 204.1 (644)",3718
12079,"""Madison, (FL)""",226.6,"204.2 - 242.8 (644)",2591
12081,"""Manatee, (FL)""",168.8,"148.7 - 175.5 (644)",2151
12083,"""Marion, (FL)""",274.4,"242.9 - 651.5 (644)",1834
12087,"""Monroe, (FL)""",183.1,"175.6 - 204.1 (644)",4260
12089,"""Nassau, (FL)""",178.5,"175.6 - 204.1 (644)",3464
12091,"""Okaloosa, (FL)""",144.5,"26.6 - 148.6 (644)",2798
12093,"""Okeechobee, (FL)""",248.7,"242.9 - 651.5 (644)",2134
12095,"""Orange, (FL)""",170.4,"148.7 - 175.5 (644)",2609
12097,"""Osceola, (FL)""",217,"204.2 - 242.8 (644)",2578
12101,"""Pasco, (FL)""",184.8,"175.6 - 204.1 (644)",2143
12103,"""Pinellas, (FL)""",181.9,"175.6 - 204.1 (644)",2346
12105,"""Polk, (FL)""",189.3,"175.6 - 204.1 (644)",2276
12107,"""Putnam, (FL)""",202.5,"175.6 - 204.1 (644)",2399
12109,"""St. Johns, (FL)""",139.8,"26.6 - 148.6 (644)",2649
12113,"""Santa Rosa, (FL)""",168,"148.7 - 175.5 (644)",3833
12115,"""Sarasota, (FL)""",124,"26.6 - 148.6 (644)",2315
12117,"""Seminole, (FL)""",156.2,"148.7 - 175.5 (644)",2392
12119,"""Sumter, (FL)""",194.3,"175.6 - 204.1 (644)",2038
12121,"""Suwannee, (FL)""",253.3,"242.9 - 651.5 (644)",1737
12123,"""Taylor, (FL)""",224,"204.2 - 242.8 (644)",2626
12125,"""Union, (FL)""",365.2,"242.9 - 651.5 (644)",2855
12127,"""Volusia, (FL)""",214.9,"204.2 - 242.8 (644)",2567
12129,"""Wakulla, (FL)""",182.1,"175.6 - 204.1 (644)",2106
12131,"""Walton, (FL)""",170.5,"148.7 - 175.5 (644)",3372
12133,"""Washington, (FL)""",281.7,"242.9 - 651.5 (644)",4119
13001,"""Appling, (GA)""",279.3,"242.9 - 651.5 (644)",4215
13003,"""Atkinson, (GA)""",176.7,"175.6 - 204.1 (644)",3688
13005,"""Bacon, (GA)""",274.3,"242.9 - 651.5 (644)",6052
13007,"""Baker, (GA)""",144,"26.6 - 148.6 (644)",3435
13017,"""Ben Hill, (GA)""",242.9,"242.9 - 651.5 (644)",4335
13019,"""Berrien, (GA)""",263.4,"242.9 - 651.5 (644)",3191
13025,"""Brantley, (GA)""",269.3,"242.9 - 651.5 (644)",2998
13027,"""Brooks, (GA)""",199.6,"175.6 - 204.1 (644)",3354
13029,"""Bryan, (GA)""",162.6,"148.7 - 175.5 (644)",2677
13037,"""Calhoun, (GA)""",120,"26.6 - 148.6 (644)",6361
13039,"""Camden, (GA)""",205.4,"204.2 - 242.8 (644)",3896
13049,"""Charlton, (GA)""",114.3,"26.6 - 148.6 (644)",2869
13051,"""Chatham, (GA)""",109.9,"26.6 - 148.6 (644)",2918
13061,"""Clay, (GA)""",188.1,"175.6 - 204.1 (644)",4307
13065,"""Clinch, (GA)""",336.3,"242.9 - 651.5 (644)",4830
13069,"""Coffee, (GA)""",238.3,"204.2 - 242.8 (644)",4782
13071,"""Colquitt, (GA)""",180.9,"175.6 - 204.1 (644)",4268
13075,"""Cook, (GA)""",268.7,"242.9 - 651.5 (644)",4479
13081,"""Crisp, (GA)""",159.2,"148.7 - 175.5 (644)",4702
13087,"""Decatur, (GA)""",175.1,"148.7 - 175.5 (644)",3576
13095,"""Dougherty, (GA)""",110.4,"26.6 - 148.6 (644)",3877
13099,"""Early, (GA)""",134.1,"26.6 - 148.6 (644)",3654
13101,"""Echols, (GA)""",179.6,"175.6 - 204.1 (644)",2836
13127,"""Glynn, (GA)""",175.3,"148.7 - 175.5 (644)",3497
13131,"""Grady, (GA)""",179.2,"175.6 - 204.1 (644)",3214
13155,"""Irwin, (GA)""",230,"204.2 - 242.8 (644)",4738
13161,"""Jeff Davis, (GA)""",301.1,"242.9 - 651.5 (644)",3824
13173,"""Lanier, (GA)""",180,"175.6 - 204.1 (644)",3782
13177,"""Lee, (GA)""",202.6,"175.6 - 204.1 (644)",3061
13179,"""Liberty, (GA)""",137.3,"26.6 - 148.6 (644)",3993
13183,"""Long, (GA)""",151.3,"148.7 - 175.5 (644)",4152
13185,"""Lowndes, (GA)""",202.7,"175.6 - 204.1 (644)",2834
13191,"""McIntosh, (GA)""",135.2,"26.6 - 148.6 (644)",3168
13201,"""Miller, (GA)""",154.4,"148.7 - 175.5 (644)",5357
13205,"""Mitchell, (GA)""",257,"242.9 - 651.5 (644)",3374
13229,"""Pierce, (GA)""",232.2,"204.2 - 242.8 (644)",3510
13239,"""Quitman, (GA)""",132.4,"26.6 - 148.6 (644)",3051
13243,"""Randolph, (GA)""",89.7,"26.6 - 148.6 (644)",5123
13253,"""Seminole, (GA)""",174.1,"148.7 - 175.5 (644)",2698
13259,"""Stewart, (GA)""",136.5,"26.6 - 148.6 (644)",3530
13261,"""Sumter, (GA)""",180.1,"175.6 - 204.1 (644)",3615
13267,"""Tattnall, (GA)""",214.6,"204.2 - 242.8 (644)",2738
13271,"""Telfair, (GA)""",118.6,"26.6 - 148.6 (644)",3241
13273,"""Terrell, (GA)""",102.1,"26.6 - 148.6 (644)",3975
13275,"""Thomas, (GA)""",185.8,"175.6 - 204.1 (644)",4018
13277,"""Tift, (GA)""",191,"175.6 - 204.1 (644)",4357
13287,"""Turner, (GA)""",191.3,"175.6 - 204.1 (644)",3490
13299,"""Ware, (GA)""",254.5,"242.9 - 651.5 (644)",3684
13305,"""Wayne, (GA)""",198,"175.6 - 204.1 (644)",3068
13307,"""Webster, (GA)""",130.7,"26.6 - 148.6 (644)",3100
13309,"""Wheeler, (GA)""",155.6,"148.7 - 175.5 (644)",3653
13315,"""Wilcox, (GA)""",226.2,"204.2 - 242.8 (644)",4026
13321,"""Worth, (GA)""",109.2,"26.6 - 148.6 (644)",4067
22001,"""Acadia, (LA)""",221,"204.2 - 242.8 (644)",3545
22003,"""Allen, (LA)""",230,"204.2 - 242.8 (644)",3375
22005,"""Ascension, (LA)""",160.5,"148.7 - 175.5 (644)",3263
22007,"""Assumption, (LA)""",206.1,"204.2 - 242.8 (644)",3562
22009,"""Avoyelles, (LA)""",288.7,"242.9 - 651.5 (644)",3465
22011,"""Beauregard, (LA)""",310.9,"242.9 - 651.5 (644)",3456
22019,"""Calcasieu, (LA)""",220,"204.2 - 242.8 (644)",3363
22021,"""Caldwell, (LA)""",81.5,"26.6 - 148.6 (644)",4044
22023,"""Cameron, (LA)""",177.6,"175.6 - 204.1 (644)",3058
22025,"""Catahoula, (LA)""",227.9,"204.2 - 242.8 (644)",3431
22029,"""Concordia, (LA)""",159.4,"148.7 - 175.5 (644)",3317
22033,"""East Baton Rouge, (LA)""",197.6,"175.6 - 204.1 (644)",3421
22037,"""East Feliciana, (LA)""",366.8,"242.9 - 651.5 (644)",3692
22039,"""Evangeline, (LA)""",269.8,"242.9 - 651.5 (644)",3551
22043,"""Grant, (LA)""",211,"204.2 - 242.8 (644)",2988
22045,"""Iberia, (LA)""",308.5,"242.9 - 651.5 (644)",3500
22047,"""Iberville, (LA)""",126.4,"26.6 - 148.6 (644)",3236
22051,"""Jefferson, (LA)""",153.4,"148.7 - 175.5 (644)",4156
22053,"""Jefferson Davis, (LA)""",159.5,"148.7 - 175.5 (644)",3367
22055,"""Lafayette, (LA)""",189.6,"175.6 - 204.1 (644)",3374
22057,"""Lafourche, (LA)""",169.7,"148.7 - 175.5 (644)",4118
22059,"""La Salle, (LA)""",142.9,"26.6 - 148.6 (644)",4800
22063,"""Livingston, (LA)""",149.6,"148.7 - 175.5 (644)",3655
22069,"""Natchitoches, (LA)""",206.4,"204.2 - 242.8 (644)",3630
22071,"""Orleans, (LA)""",126.2,"26.6 - 148.6 (644)",4290
22075,"""Plaquemines, (LA)""",124.4,"26.6 - 148.6 (644)",4469
22077,"""Pointe Coupee, (LA)""",233,"204.2 - 242.8 (644)",4587
22079,"""Rapides, (LA)""",225.9,"204.2 - 242.8 (644)",2583
22081,"""Red River, (LA)""",176.5,"175.6 - 204.1 (644)",5930
22085,"""Sabine, (LA)""",170.3,"148.7 - 175.5 (644)",3551
22087,"""St. Bernard, (LA)""",195.1,"175.6 - 204.1 (644)",4513
22089,"""St. Charles, (LA)""",146.4,"26.6 - 148.6 (644)",5573
22091,"""St. Helena, (LA)""",135.6,"26.6 - 148.6 (644)",4029
22093,"""St. James, (LA)""",171.1,"148.7 - 175.5 (644)",4772
22095,"""St. John the Baptist, (LA)""",195.7,"175.6 - 204.1 (644)",3902
22097,"""St. Landry, (LA)""",381,"242.9 - 651.5 (644)",3651
22099,"""St. Martin, (LA)""",168.4,"148.7 - 175.5 (644)",3854
22101,"""St. Mary, (LA)""",186.4,"175.6 - 204.1 (644)",3952
22103,"""St. Tammany, (LA)""",146.4,"26.6 - 148.6 (644)",4362
22105,"""Tangipahoa, (LA)""",293,"242.9 - 651.5 (644)",3943
22107,"""Tensas, (LA)""",165.3,"148.7 - 175.5 (644)",3787
22109,"""Terrebonne, (LA)""",216.2,"204.2 - 242.8 (644)",3853
22113,"""Vermilion, (LA)""",341.2,"242.9 - 651.5 (644)",3542
22115,"""Vernon, (LA)""",226.6,"204.2 - 242.8 (644)",2676
22117,"""Washington, (LA)""",262.7,"242.9 - 651.5 (644)",5856
22121,"""West Baton Rouge, (LA)""",153,"148.7 - 175.5 (644)",3173
22125,"""West Feliciana, (LA)""",158.6,"148.7 - 175.5 (644)",4502
22127,"""Winn, (LA)""",221.8,"204.2 - 242.8 (644)",3959
28001,"""Adams, (MS)""",146.6,"26.6 - 148.6 (644)",2593
28005,"""Amite, (MS)""",98.8,"26.6 - 148.6 (644)",4183
28021,"""Claiborne, (MS)""",198.7,"175.6 - 204.1 (644)",3789
28023,"""Clarke, (MS)""",270.2,"242.9 - 651.5 (644)",4260
28029,"""Copiah, (MS)""",242.4,"204.2 - 242.8 (644)",3871
28031,"""Covington, (MS)""",293.2,"242.9 - 651.5 (644)",3381
28035,"""Forrest, (MS)""",275.7,"242.9 - 651.5 (644)",2660
28037,"""Franklin, (MS)""",122.7,"26.6 - 148.6 (644)",4429
28039,"""George, (MS)""",240.3,"204.2 - 242.8 (644)",3474
28041,"""Greene, (MS)""",331.5,"242.9 - 651.5 (644)",3806
28045,"""Hancock, (MS)""",186.4,"175.6 - 204.1 (644)",4485
28047,"""Harrison, (MS)""",207.6,"204.2 - 242.8 (644)",4637
28059,"""Jackson, (MS)""",206.7,"204.2 - 242.8 (644)",4268
28061,"""Jasper, (MS)""",237.1,"204.2 - 242.8 (644)",3900
28063,"""Jefferson, (MS)""",130,"26.6 - 148.6 (644)",3557
28065,"""Jefferson Davis, (MS)""",185.6,"175.6 - 204.1 (644)",3651
28067,"""Jones, (MS)""",144.4,"26.6 - 148.6 (644)",3524
28073,"""Lamar, (MS)""",216.2,"204.2 - 242.8 (644)",2424
28077,"""Lawrence, (MS)""",289.8,"242.9 - 651.5 (644)",3975
28085,"""Lincoln, (MS)""",124.2,"26.6 - 148.6 (644)",4225
28091,"""Marion, (MS)""",187.1,"175.6 - 204.1 (644)",2823
28109,"""Pearl River, (MS)""",229.7,"204.2 - 242.8 (644)",3781
28111,"""Perry, (MS)""",234.7,"204.2 - 242.8 (644)",2962
28113,"""Pike, (MS)""",184.6,"175.6 - 204.1 (644)",4526
28127,"""Simpson, (MS)""",234.9,"204.2 - 242.8 (644)",3523
28129,"""Smith, (MS)""",207.1,"204.2 - 242.8 (644)",3056
28131,"""Stone, (MS)""",259.9,"242.9 - 651.5 (644)",4292
28147,"""Walthall, (MS)""",201.6,"175.6 - 204.1 (644)",4301
28153,"""Wayne, (MS)""",320.7,"242.9 - 651.5 (644)",3636
28157,"""Wilkinson, (MS)""",169.7,"148.7 - 175.5 (644)",4953
01007,"""Bibb, (AL)""",136.5,"26.6 - 148.6 (644)",3459
01033,"""Colbert, (AL)""",127,"26.6 - 148.6 (644)",2549
01057,"""Fayette, (AL)""",207.6,"204.2 - 242.8 (644)",3757
01059,"""Franklin, (AL)""",131.3,"26.6 - 148.6 (644)",3022
01063,"""Greene, (AL)""",119.1,"26.6 - 148.6 (644)",3672
01065,"""Hale, (AL)""",141.2,"26.6 - 148.6 (644)",3226
01075,"""Lamar, (AL)""",180.3,"175.6 - 204.1 (644)",3462
01077,"""Lauderdale, (AL)""",137.9,"26.6 - 148.6 (644)",2125
01079,"""Lawrence, (AL)""",142.6,"26.6 - 148.6 (644)",2497
01091,"""Marengo, (AL)""",196.3,"175.6 - 204.1 (644)",2892
01093,"""Marion, (AL)""",262.8,"242.9 - 651.5 (644)",3692
01105,"""Perry, (AL)""",181.1,"175.6 - 204.1 (644)",3381
01107,"""Pickens, (AL)""",116.7,"26.6 - 148.6 (644)",3019
01119,"""Sumter, (AL)""",156.5,"148.7 - 175.5 (644)",3687
01125,"""Tuscaloosa, (AL)""",140.7,"26.6 - 148.6 (644)",3396
01127,"""Walker, (AL)""",210.9,"204.2 - 242.8 (644)",2704
01133,"""Winston, (AL)""",187.2,"175.6 - 204.1 (644)",2244
05001,"""Arkansas, (AR)""",271.4,"242.9 - 651.5 (644)",4499
05003,"""Ashley, (AR)""",259.2,"242.9 - 651.5 (644)",5185
05005,"""Baxter, (AR)""",197.9,"175.6 - 204.1 (644)",4270
05009,"""Boone, (AR)""",374.1,"242.9 - 651.5 (644)",4057
05011,"""Bradley, (AR)""",347.2,"242.9 - 651.5 (644)",4107
05013,"""Calhoun, (AR)""",229.3,"204.2 - 242.8 (644)",3357
05015,"""Carroll, (AR)""",255.5,"242.9 - 651.5 (644)",3895
05017,"""Chicot, (AR)""",311.3,"242.9 - 651.5 (644)",4988
05019,"""Clark, (AR)""",278.4,"242.9 - 651.5 (644)",2789
05021,"""Clay, (AR)""",333.2,"242.9 - 651.5 (644)",5624
05023,"""Cleburne, (AR)""",160.7,"148.7 - 175.5 (644)",3664
05025,"""Cleveland, (AR)""",236.6,"204.2 - 242.8 (644)",4286
05027,"""Columbia, (AR)""",247.8,"242.9 - 651.5 (644)",3277
05029,"""Conway, (AR)""",253.3,"242.9 - 651.5 (644)",3985
05031,"""Craighead, (AR)""",202.2,"175.6 - 204.1 (644)",3758
05035,"""Crittenden, (AR)""",228.4,"204.2 - 242.8 (644)",2964
05037,"""Cross, (AR)""",254.7,"242.9 - 651.5 (644)",3169
05039,"""Dallas, (AR)""",261.4,"242.9 - 651.5 (644)",4331
05041,"""Desha, (AR)""",651.5,"242.9 - 651.5 (644)",5421
05043,"""Drew, (AR)""",252.5,"242.9 - 651.5 (644)",3983
05045,"""Faulkner, (AR)""",234.7,"204.2 - 242.8 (644)",3512
05049,"""Fulton, (AR)""",246.6,"242.9 - 651.5 (644)",5096
05051,"""Garland, (AR)""",273.8,"242.9 - 651.5 (644)",2993
05053,"""Grant, (AR)""",219.2,"204.2 - 242.8 (644)",3093
05055,"""Greene, (AR)""",259.3,"242.9 - 651.5 (644)",3681
05059,"""Hot Spring, (AR)""",254.3,"242.9 - 651.5 (644)",3003
05063,"""Independence, (AR)""",323.7,"242.9 - 651.5 (644)",4692
05065,"""Izard, (AR)""",235.2,"204.2 - 242.8 (644)",5747
05067,"""Jackson, (AR)""",275.1,"242.9 - 651.5 (644)",4475
05069,"""Jefferson, (AR)""",281.8,"242.9 - 651.5 (644)",3597
05071,"""Johnson, (AR)""",242.6,"204.2 - 242.8 (644)",3549
05073,"""Lafayette, (AR)""",226.6,"204.2 - 242.8 (644)",3706
05075,"""Lawrence, (AR)""",243.8,"242.9 - 651.5 (644)",5069
05077,"""Lee, (AR)""",243.1,"242.9 - 651.5 (644)",3833
05079,"""Lincoln, (AR)""",309.3,"242.9 - 651.5 (644)",3689
05085,"""Lonoke, (AR)""",173.7,"148.7 - 175.5 (644)",2974
05089,"""Marion, (AR)""",292.8,"242.9 - 651.5 (644)",3821
05093,"""Mississippi, (AR)""",424.2,"242.9 - 651.5 (644)",3718
05095,"""Monroe, (AR)""",475.5,"242.9 - 651.5 (644)",3798
05097,"""Montgomery, (AR)""",244.5,"242.9 - 651.5 (644)",2870
05099,"""Nevada, (AR)""",276,"242.9 - 651.5 (644)",3886
05101,"""Newton, (AR)""",380.6,"242.9 - 651.5 (644)",3054
05103,"""Ouachita, (AR)""",297.2,"242.9 - 651.5 (644)",3603
05105,"""Perry, (AR)""",260.6,"242.9 - 651.5 (644)",3324
05107,"""Phillips, (AR)""",240.3,"204.2 - 242.8 (644)",3213
05109,"""Pike, (AR)""",269,"242.9 - 651.5 (644)",3495
05111,"""Poinsett, (AR)""",334.6,"242.9 - 651.5 (644)",3252
05115,"""Pope, (AR)""",249.8,"242.9 - 651.5 (644)",3445
05117,"""Prairie, (AR)""",278.2,"242.9 - 651.5 (644)",3349
05119,"""Pulaski, (AR)""",226.9,"204.2 - 242.8 (644)",3142
05121,"""Randolph, (AR)""",256.8,"242.9 - 651.5 (644)",4257
05123,"""St. Francis, (AR)""",346.8,"242.9 - 651.5 (644)",3162
05125,"""Saline, (AR)""",166.4,"148.7 - 175.5 (644)",3517
05129,"""Searcy, (AR)""",233.2,"204.2 - 242.8 (644)",4764
05135,"""Sharp, (AR)""",307.2,"242.9 - 651.5 (644)",11623
05137,"""Stone, (AR)""",193.9,"175.6 - 204.1 (644)",4969
05139,"""Union, (AR)""",237.9,"204.2 - 242.8 (644)",3239
05141,"""Van Buren, (AR)""",193.5,"175.6 - 204.1 (644)",4249
05145,"""White, (AR)""",335.3,"242.9 - 651.5 (644)",3643
05147,"""Woodruff, (AR)""",429,"242.9 - 651.5 (644)",4409
05149,"""Yell, (AR)""",313.5,"242.9 - 651.5 (644)",3794
17003,"""Alexander, (IL)""",284.3,"242.9 - 651.5 (644)",4913
17055,"""Franklin, (IL)""",178.4,"175.6 - 204.1 (644)",4830
17059,"""Gallatin, (IL)""",268.9,"242.9 - 651.5 (644)",5311
17065,"""Hamilton, (IL)""",151,"148.7 - 175.5 (644)",4784
17069,"""Hardin, (IL)""",369.2,"242.9 - 651.5 (644)",5884
17077,"""Jackson, (IL)""",150.7,"148.7 - 175.5 (644)",6700
17081,"""Jefferson, (IL)""",179,"175.6 - 204.1 (644)",3467
17087,"""Johnson, (IL)""",154.5,"148.7 - 175.5 (644)",4298
17127,"""Massac, (IL)""",209.1,"204.2 - 242.8 (644)",4344
17133,"""Monroe, (IL)""",199.5,"175.6 - 204.1 (644)",3655
17145,"""Perry, (IL)""",173.3,"148.7 - 175.5 (644)",8439
17151,"""Pope, (IL)""",173.2,"148.7 - 175.5 (644)",3854
17153,"""Pulaski, (IL)""",269.9,"242.9 - 651.5 (644)",4918
17157,"""Randolph, (IL)""",180.7,"175.6 - 204.1 (644)",6903
17165,"""Saline, (IL)""",158.5,"148.7 - 175.5 (644)",5174
17181,"""Union, (IL)""",228.2,"204.2 - 242.8 (644)",6351
