"cnty_fips","display_name","Value","theme_range","total_inc"
10005,"""Sussex, (DE)""",206.2,"204.2 - 242.8 (644)",11560
11001,"""District of Columbia, (DC)""",214.5,"204.2 - 242.8 (644)",17897
24001,"""Allegany, (MD)""",247.4,"242.9 - 651.5 (644)",14646
24003,"""Anne Arundel, (MD)""",160.1,"148.7 - 175.5 (644)",13081
24005,"""Baltimore County, (MD)""",211.8,"204.2 - 242.8 (644)",14520
24009,"""Calvert, (MD)""",204.9,"204.2 - 242.8 (644)",12041
24011,"""Caroline, (MD)""",236.8,"204.2 - 242.8 (644)",13823
24013,"""Carroll, (MD)""",183.4,"175.6 - 204.1 (644)",11436
24015,"""Cecil, (MD)""",208.4,"204.2 - 242.8 (644)",14473
24017,"""Charles, (MD)""",159.7,"148.7 - 175.5 (644)",15478
24019,"""Dorchester, (MD)""",221.4,"204.2 - 242.8 (644)",14056
24021,"""Frederick, (MD)""",190.1,"175.6 - 204.1 (644)",12347
24023,"""Garrett, (MD)""",266,"242.9 - 651.5 (644)",12689
24025,"""Harford, (MD)""",192.8,"175.6 - 204.1 (644)",13945
24027,"""Howard, (MD)""",120,"26.6 - 148.6 (644)",11308
24029,"""Kent, (MD)""",204.2,"204.2 - 242.8 (644)",12580
24031,"""Montgomery, (MD)""",105.2,"26.6 - 148.6 (644)",12272
24033,"""Prince George's, (MD)""",160,"148.7 - 175.5 (644)",17094
24035,"""Queen Anne's, (MD)""",180,"175.6 - 204.1 (644)",11903
24041,"""Talbot, (MD)""",145,"26.6 - 148.6 (644)",11242
24043,"""Washington, (MD)""",211.5,"204.2 - 242.8 (644)",13753
24045,"""Wicomico, (MD)""",297.1,"242.9 - 651.5 (644)",14690
24510,"""Baltimore City, (MD)""",235,"204.2 - 242.8 (644)",20370
34001,"""Atlantic, (NJ)""",225.6,"204.2 - 242.8 (644)",13800
34003,"""Bergen, (NJ)""",143.9,"26.6 - 148.6 (644)",13597
34005,"""Burlington, (NJ)""",151.2,"148.7 - 175.5 (644)",14094
34007,"""Camden, (NJ)""",200.5,"175.6 - 204.1 (644)",15671
34009,"""Cape May, (NJ)""",236.8,"204.2 - 242.8 (644)",12827
34011,"""Cumberland, (NJ)""",253.2,"242.9 - 651.5 (644)",17031
34013,"""Essex, (NJ)""",168.7,"148.7 - 175.5 (644)",16979
34015,"""Gloucester, (NJ)""",226.9,"204.2 - 242.8 (644)",14400
34019,"""Hunterdon, (NJ)""",137.3,"26.6 - 148.6 (644)",12450
34021,"""Mercer, (NJ)""",148.5,"26.6 - 148.6 (644)",14148
34023,"""Middlesex, (NJ)""",168.6,"148.7 - 175.5 (644)",13600
34025,"""Monmouth, (NJ)""",171.3,"148.7 - 175.5 (644)",13642
34027,"""Morris, (NJ)""",144.7,"26.6 - 148.6 (644)",12830
34029,"""Ocean, (NJ)""",253.6,"242.9 - 651.5 (644)",13675
34031,"""Passaic, (NJ)""",174.1,"148.7 - 175.5 (644)",15059
34033,"""Salem, (NJ)""",206,"204.2 - 242.8 (644)",15904
34035,"""Somerset, (NJ)""",143.5,"26.6 - 148.6 (644)",11867
34037,"""Sussex, (NJ)""",195.7,"175.6 - 204.1 (644)",14050
34039,"""Union, (NJ)""",156.3,"148.7 - 175.5 (644)",13712
34041,"""Warren, (NJ)""",199.3,"175.6 - 204.1 (644)",14028
36003,"""Allegany, (NY)""",201,"175.6 - 204.1 (644)",12130
36007,"""Broome, (NY)""",175.4,"148.7 - 175.5 (644)",12642
36009,"""Cattaraugus, (NY)""",285.4,"242.9 - 651.5 (644)",13340
36011,"""Cayuga, (NY)""",203.1,"175.6 - 204.1 (644)",11361
36013,"""Chautauqua, (NY)""",226.6,"204.2 - 242.8 (644)",12109
36015,"""Chemung, (NY)""",259,"242.9 - 651.5 (644)",14336
36017,"""Chenango, (NY)""",307.8,"242.9 - 651.5 (644)",12145
36023,"""Cortland, (NY)""",185.1,"175.6 - 204.1 (644)",12956
36025,"""Delaware, (NY)""",178.3,"175.6 - 204.1 (644)",12404
36029,"""Erie, (NY)""",204,"175.6 - 204.1 (644)",14246
36033,"""Franklin, (NY)""",219.2,"204.2 - 242.8 (644)",11691
36035,"""Fulton, (NY)""",269.5,"242.9 - 651.5 (644)",12277
36037,"""Genesee, (NY)""",197.1,"175.6 - 204.1 (644)",13254
36039,"""Greene, (NY)""",219.3,"204.2 - 242.8 (644)",12489
36041,"""Hamilton, (NY)""",202.6,"175.6 - 204.1 (644)",7826
36043,"""Herkimer, (NY)""",204.3,"204.2 - 242.8 (644)",13194
36045,"""Jefferson, (NY)""",231.2,"204.2 - 242.8 (644)",12257
36049,"""Lewis, (NY)""",211.3,"204.2 - 242.8 (644)",13841
36051,"""Livingston, (NY)""",150.6,"148.7 - 175.5 (644)",14396
36053,"""Madison, (NY)""",123,"26.6 - 148.6 (644)",12503
36055,"""Monroe, (NY)""",159.6,"148.7 - 175.5 (644)",15268
36057,"""Montgomery, (NY)""",220.7,"204.2 - 242.8 (644)",12856
36063,"""Niagara, (NY)""",254.1,"242.9 - 651.5 (644)",12928
36065,"""Oneida, (NY)""",233.1,"204.2 - 242.8 (644)",12064
36067,"""Onondaga, (NY)""",176.8,"175.6 - 204.1 (644)",12565
36069,"""Ontario, (NY)""",170.3,"148.7 - 175.5 (644)",12021
36071,"""Orange, (NY)""",195.8,"175.6 - 204.1 (644)",13865
36073,"""Orleans, (NY)""",246.9,"242.9 - 651.5 (644)",13955
36075,"""Oswego, (NY)""",236,"204.2 - 242.8 (644)",13138
36077,"""Otsego, (NY)""",184,"175.6 - 204.1 (644)",11856
36085,"""Richmond, (NY)""",379.1,"242.9 - 651.5 (644)",13530
36089,"""St. Lawrence, (NY)""",252.7,"242.9 - 651.5 (644)",12299
36095,"""Schoharie, (NY)""",180.4,"175.6 - 204.1 (644)",11870
36097,"""Schuyler, (NY)""",233.7,"204.2 - 242.8 (644)",14254
36099,"""Seneca, (NY)""",194.1,"175.6 - 204.1 (644)",11575
36101,"""Steuben, (NY)""",214.8,"204.2 - 242.8 (644)",12618
36105,"""Sullivan, (NY)""",199.9,"175.6 - 204.1 (644)",13585
36107,"""Tioga, (NY)""",136.8,"26.6 - 148.6 (644)",12870
36109,"""Tompkins, (NY)""",136.2,"26.6 - 148.6 (644)",10434
36111,"""Ulster, (NY)""",171,"148.7 - 175.5 (644)",12766
36117,"""Wayne, (NY)""",175.9,"175.6 - 204.1 (644)",14713
36121,"""Wyoming, (NY)""",206.2,"204.2 - 242.8 (644)",11074
36123,"""Yates, (NY)""",183.2,"175.6 - 204.1 (644)",8519
42001,"""Adams, (PA)""",221.8,"204.2 - 242.8 (644)",12022
42003,"""Allegheny, (PA)""",223.1,"204.2 - 242.8 (644)",16894
42005,"""Armstrong, (PA)""",188.4,"175.6 - 204.1 (644)",13696
42007,"""Beaver, (PA)""",201.1,"175.6 - 204.1 (644)",15773
42009,"""Bedford, (PA)""",212.4,"204.2 - 242.8 (644)",12705
42011,"""Berks, (PA)""",205,"204.2 - 242.8 (644)",13985
42013,"""Blair, (PA)""",172,"148.7 - 175.5 (644)",15372
42015,"""Bradford, (PA)""",158.6,"148.7 - 175.5 (644)",13885
42017,"""Bucks, (PA)""",124.3,"26.6 - 148.6 (644)",12577
42019,"""Butler, (PA)""",169.1,"148.7 - 175.5 (644)",13239
42021,"""Cambria, (PA)""",199.7,"175.6 - 204.1 (644)",14578
42023,"""Cameron, (PA)""",254.3,"242.9 - 651.5 (644)",12547
42025,"""Carbon, (PA)""",172.5,"148.7 - 175.5 (644)",15468
42027,"""Centre, (PA)""",109.2,"26.6 - 148.6 (644)",13740
42029,"""Chester, (PA)""",166,"148.7 - 175.5 (644)",12640
42031,"""Clarion, (PA)""",179.9,"175.6 - 204.1 (644)",14785
42033,"""Clearfield, (PA)""",230.8,"204.2 - 242.8 (644)",14994
42035,"""Clinton, (PA)""",291.7,"242.9 - 651.5 (644)",14623
42037,"""Columbia, (PA)""",173.1,"148.7 - 175.5 (644)",11221
42039,"""Crawford, (PA)""",221.2,"204.2 - 242.8 (644)",13382
42041,"""Cumberland, (PA)""",174.6,"148.7 - 175.5 (644)",13227
42043,"""Dauphin, (PA)""",159.2,"148.7 - 175.5 (644)",15030
42045,"""Delaware, (PA)""",179.6,"175.6 - 204.1 (644)",13976
42047,"""Elk, (PA)""",220,"204.2 - 242.8 (644)",15132
42049,"""Erie, (PA)""",161.7,"148.7 - 175.5 (644)",15097
42051,"""Fayette, (PA)""",265.5,"242.9 - 651.5 (644)",15454
42053,"""Forest, (PA)""",202.8,"175.6 - 204.1 (644)",10281
42055,"""Franklin, (PA)""",166.2,"148.7 - 175.5 (644)",12409
42057,"""Fulton, (PA)""",222.1,"204.2 - 242.8 (644)",17546
42059,"""Greene, (PA)""",222.4,"204.2 - 242.8 (644)",16260
42061,"""Huntingdon, (PA)""",172.1,"148.7 - 175.5 (644)",14825
42063,"""Indiana, (PA)""",199.3,"175.6 - 204.1 (644)",14934
42065,"""Jefferson, (PA)""",199.2,"175.6 - 204.1 (644)",14960
42067,"""Juniata, (PA)""",173.8,"148.7 - 175.5 (644)",12637
42069,"""Lackawanna, (PA)""",222,"204.2 - 242.8 (644)",14092
42071,"""Lancaster, (PA)""",158.1,"148.7 - 175.5 (644)",12224
42073,"""Lawrence, (PA)""",209.5,"204.2 - 242.8 (644)",15615
42075,"""Lebanon, (PA)""",162,"148.7 - 175.5 (644)",13170
42077,"""Lehigh, (PA)""",136,"26.6 - 148.6 (644)",13943
42079,"""Luzerne, (PA)""",232.4,"204.2 - 242.8 (644)",14457
42081,"""Lycoming, (PA)""",170.8,"148.7 - 175.5 (644)",14477
42083,"""McKean, (PA)""",239.7,"204.2 - 242.8 (644)",11862
42085,"""Mercer, (PA)""",242.1,"204.2 - 242.8 (644)",14595
42087,"""Mifflin, (PA)""",174.2,"148.7 - 175.5 (644)",13017
42089,"""Monroe, (PA)""",160,"148.7 - 175.5 (644)",16084
42091,"""Montgomery, (PA)""",158.6,"148.7 - 175.5 (644)",12742
42093,"""Montour, (PA)""",135.5,"26.6 - 148.6 (644)",13328
42095,"""Northampton, (PA)""",144.8,"26.6 - 148.6 (644)",14251
42097,"""Northumberland, (PA)""",246.3,"242.9 - 651.5 (644)",14109
42099,"""Perry, (PA)""",180.7,"175.6 - 204.1 (644)",14681
42101,"""Philadelphia, (PA)""",218.8,"204.2 - 242.8 (644)",16926
42103,"""Pike, (PA)""",190.8,"175.6 - 204.1 (644)",12437
42105,"""Potter, (PA)""",143,"26.6 - 148.6 (644)",12327
42107,"""Schuylkill, (PA)""",340.3,"242.9 - 651.5 (644)",14545
42109,"""Snyder, (PA)""",144.5,"26.6 - 148.6 (644)",12935
42111,"""Somerset, (PA)""",215.9,"204.2 - 242.8 (644)",13690
42113,"""Sullivan, (PA)""",200.4,"175.6 - 204.1 (644)",13866
42115,"""Susquehanna, (PA)""",197.5,"175.6 - 204.1 (644)",11967
42117,"""Tioga, (PA)""",192.8,"175.6 - 204.1 (644)",14065
42119,"""Union, (PA)""",171.1,"148.7 - 175.5 (644)",12433
42121,"""Venango, (PA)""",185.9,"175.6 - 204.1 (644)",14857
42123,"""Warren, (PA)""",217.4,"204.2 - 242.8 (644)",13726
42125,"""Washington, (PA)""",194.9,"175.6 - 204.1 (644)",14838
42127,"""Wayne, (PA)""",209.6,"204.2 - 242.8 (644)",11071
42129,"""Westmoreland, (PA)""",203.1,"175.6 - 204.1 (644)",15610
42131,"""Wyoming, (PA)""",208.4,"204.2 - 242.8 (644)",14667
42133,"""York, (PA)""",170.4,"148.7 - 175.5 (644)",14030
51013,"""Arlington, (VA)""",91.4,"26.6 - 148.6 (644)",11668
51043,"""Clarke, (VA)""",171,"148.7 - 175.5 (644)",13141
51047,"""Culpeper, (VA)""",139.3,"26.6 - 148.6 (644)",15072
51059,"""Fairfax County, (VA)""",82.7,"26.6 - 148.6 (644)",11440
51061,"""Fauquier, (VA)""",116.9,"26.6 - 148.6 (644)",13993
51069,"""Frederick, (VA)""",155.6,"148.7 - 175.5 (644)",11417
51091,"""Highland, (VA)""",149,"148.7 - 175.5 (644)",13627
51107,"""Loudoun, (VA)""",100,"26.6 - 148.6 (644)",12757
51113,"""Madison, (VA)""",158.4,"148.7 - 175.5 (644)",12739
51139,"""Page, (VA)""",179.1,"175.6 - 204.1 (644)",14424
51153,"""Prince William, (VA)""",93.6,"26.6 - 148.6 (644)",13629
51157,"""Rappahannock, (VA)""",130.3,"26.6 - 148.6 (644)",13259
51165,"""Rockingham, (VA)""",128.7,"26.6 - 148.6 (644)",15002
51171,"""Shenandoah, (VA)""",149,"148.7 - 175.5 (644)",11713
51179,"""Stafford, (VA)""",128.2,"26.6 - 148.6 (644)",13568
51187,"""Warren, (VA)""",170.8,"148.7 - 175.5 (644)",12871
51510,"""Alexandria, (VA)""",107.9,"26.6 - 148.6 (644)",12149
51600,"""Fairfax City, (VA)""",124.5,"26.6 - 148.6 (644)",12726
51610,"""Falls Church, (VA)""",86.8,"26.6 - 148.6 (644)",10900
51660,"""Harrisonburg, (VA)""",169.8,"148.7 - 175.5 (644)",14234
51683,"""Manassas, (VA)""",134,"26.6 - 148.6 (644)",12858
51685,"""Manassas Park, (VA)""",87.7,"26.6 - 148.6 (644)",12551
51840,"""Winchester, (VA)""",154.3,"148.7 - 175.5 (644)",11151
54001,"""Barbour, (WV)""",221.7,"204.2 - 242.8 (644)",13922
54003,"""Berkeley, (WV)""",191.6,"175.6 - 204.1 (644)",13185
54009,"""Brooke, (WV)""",305.5,"242.9 - 651.5 (644)",18125
54023,"""Grant, (WV)""",221.7,"204.2 - 242.8 (644)",13804
54027,"""Hampshire, (WV)""",207.1,"204.2 - 242.8 (644)",13194
54029,"""Hancock, (WV)""",342.6,"242.9 - 651.5 (644)",20537
54031,"""Hardy, (WV)""",180.2,"175.6 - 204.1 (644)",12586
54033,"""Harrison, (WV)""",301,"242.9 - 651.5 (644)",14595
54037,"""Jefferson, (WV)""",216,"204.2 - 242.8 (644)",13052
54041,"""Lewis, (WV)""",312.9,"242.9 - 651.5 (644)",14966
54049,"""Marion, (WV)""",354.3,"242.9 - 651.5 (644)",14779
54057,"""Mineral, (WV)""",232.7,"204.2 - 242.8 (644)",14830
54061,"""Monongalia, (WV)""",230.2,"204.2 - 242.8 (644)",14721
54065,"""Morgan, (WV)""",170.8,"148.7 - 175.5 (644)",12658
54071,"""Pendleton, (WV)""",151.6,"148.7 - 175.5 (644)",14915
54075,"""Pocahontas, (WV)""",195.5,"175.6 - 204.1 (644)",15175
54077,"""Preston, (WV)""",253.9,"242.9 - 651.5 (644)",14089
54083,"""Randolph, (WV)""",246.2,"242.9 - 651.5 (644)",14031
54091,"""Taylor, (WV)""",235.3,"204.2 - 242.8 (644)",16535
54093,"""Tucker, (WV)""",236.7,"204.2 - 242.8 (644)",14105
54097,"""Upshur, (WV)""",255.5,"242.9 - 651.5 (644)",12810
54101,"""Webster, (WV)""",266.4,"242.9 - 651.5 (644)",15874
09001,"""Fairfield, (CT)""",144.7,"26.6 - 148.6 (644)",14241
09003,"""Hartford, (CT)""",147,"26.6 - 148.6 (644)",13393
09005,"""Litchfield, (CT)""",150.1,"148.7 - 175.5 (644)",12681
09007,"""Middlesex, (CT)""",145.8,"26.6 - 148.6 (644)",12748
09009,"""New Haven, (CT)""",145.8,"26.6 - 148.6 (644)",14989
09011,"""New London, (CT)""",145.2,"26.6 - 148.6 (644)",13151
09013,"""Tolland, (CT)""",165.8,"148.7 - 175.5 (644)",12325
09015,"""Windham, (CT)""",214,"204.2 - 242.8 (644)",13709
23001,"""Androscoggin, (ME)""",153.6,"148.7 - 175.5 (644)",13500
23005,"""Cumberland, (ME)""",123.7,"26.6 - 148.6 (644)",12426
23011,"""Kennebec, (ME)""",155.4,"148.7 - 175.5 (644)",12776
23013,"""Knox, (ME)""",165.4,"148.7 - 175.5 (644)",11578
23015,"""Lincoln, (ME)""",158,"148.7 - 175.5 (644)",14448
23017,"""Oxford, (ME)""",141.6,"26.6 - 148.6 (644)",13866
23023,"""Sagadahoc, (ME)""",142.7,"26.6 - 148.6 (644)",13952
23027,"""Waldo, (ME)""",177.6,"175.6 - 204.1 (644)",14181
23031,"""York, (ME)""",129.1,"26.6 - 148.6 (644)",11791
25001,"""Barnstable, (MA)""",127.1,"26.6 - 148.6 (644)",12137
25003,"""Berkshire, (MA)""",145.5,"26.6 - 148.6 (644)",13224
25005,"""Bristol, (MA)""",159.1,"148.7 - 175.5 (644)",14994
25007,"""Dukes, (MA)""",120.3,"26.6 - 148.6 (644)",12654
25009,"""Essex, (MA)""",137.8,"26.6 - 148.6 (644)",13972
25011,"""Franklin, (MA)""",141.2,"26.6 - 148.6 (644)",12547
25013,"""Hampden, (MA)""",150.9,"148.7 - 175.5 (644)",13546
25015,"""Hampshire, (MA)""",135.2,"26.6 - 148.6 (644)",12457
25017,"""Middlesex, (MA)""",126,"26.6 - 148.6 (644)",14101
25019,"""Nantucket, (MA)""",125.7,"26.6 - 148.6 (644)",9928
25021,"""Norfolk, (MA)""",118.3,"26.6 - 148.6 (644)",15177
25023,"""Plymouth, (MA)""",127.8,"26.6 - 148.6 (644)",15165
25025,"""Suffolk, (MA)""",118,"26.6 - 148.6 (644)",17437
25027,"""Worcester, (MA)""",153.1,"148.7 - 175.5 (644)",14280
33001,"""Belknap, (NH)""",175.5,"148.7 - 175.5 (644)",12507
33003,"""Carroll, (NH)""",149.4,"148.7 - 175.5 (644)",12699
33005,"""Cheshire, (NH)""",158.9,"148.7 - 175.5 (644)",12945
33009,"""Grafton, (NH)""",166.2,"148.7 - 175.5 (644)",13019
33011,"""Hillsborough, (NH)""",150.6,"148.7 - 175.5 (644)",14206
33013,"""Merrimack, (NH)""",164.1,"148.7 - 175.5 (644)",12323
33015,"""Rockingham, (NH)""",146.2,"26.6 - 148.6 (644)",13196
33017,"""Strafford, (NH)""",156.4,"148.7 - 175.5 (644)",13083
33019,"""Sullivan, (NH)""",170.3,"148.7 - 175.5 (644)",12387
34017,"""Hudson, (NJ)""",166.3,"148.7 - 175.5 (644)",15867
36001,"""Albany, (NY)""",185.5,"175.6 - 204.1 (644)",12313
36005,"""Bronx, (NY)""",270.4,"242.9 - 651.5 (644)",17585
36021,"""Columbia, (NY)""",213.7,"204.2 - 242.8 (644)",13226
36027,"""Dutchess, (NY)""",209.6,"204.2 - 242.8 (644)",12319
36031,"""Essex, (NY)""",175.2,"148.7 - 175.5 (644)",11123
36047,"""Kings, (NY)""",283,"242.9 - 651.5 (644)",15573
36059,"""Nassau, (NY)""",270.1,"242.9 - 651.5 (644)",12702
36061,"""New York, (NY)""",187.7,"175.6 - 204.1 (644)",13431
36079,"""Putnam, (NY)""",208.4,"204.2 - 242.8 (644)",13848
36081,"""Queens, (NY)""",274,"242.9 - 651.5 (644)",14761
36083,"""Rensselaer, (NY)""",194.5,"175.6 - 204.1 (644)",12595
36087,"""Rockland, (NY)""",186.4,"175.6 - 204.1 (644)",15167
36091,"""Saratoga, (NY)""",160.8,"148.7 - 175.5 (644)",11251
36093,"""Schenectady, (NY)""",194.2,"175.6 - 204.1 (644)",12107
36103,"""Suffolk, (NY)""",226.5,"204.2 - 242.8 (644)",13958
36113,"""Warren, (NY)""",166.4,"148.7 - 175.5 (644)",9689
36115,"""Washington, (NY)""",191.1,"175.6 - 204.1 (644)",11317
36119,"""Westchester, (NY)""",188.3,"175.6 - 204.1 (644)",14420
44001,"""Bristol, (RI)""",174,"148.7 - 175.5 (644)",12106
44003,"""Kent, (RI)""",209.4,"204.2 - 242.8 (644)",12616
44005,"""Newport, (RI)""",153.3,"148.7 - 175.5 (644)",13581
44007,"""Providence, (RI)""",208.8,"204.2 - 242.8 (644)",13990
44009,"""Washington, (RI)""",166.5,"148.7 - 175.5 (644)",11115
50001,"""Addison, (VT)""",186.4,"175.6 - 204.1 (644)",10468
50003,"""Bennington, (VT)""",208.7,"204.2 - 242.8 (644)",12349
50005,"""Caledonia, (VT)""",195.4,"175.6 - 204.1 (644)",12381
50007,"""Chittenden, (VT)""",156.3,"148.7 - 175.5 (644)",11161
50015,"""Lamoille, (VT)""",162.8,"148.7 - 175.5 (644)",10687
50017,"""Orange, (VT)""",188.7,"175.6 - 204.1 (644)",14453
50021,"""Rutland, (VT)""",201.7,"175.6 - 204.1 (644)",13230
50023,"""Washington, (VT)""",196.8,"175.6 - 204.1 (644)",12949
50025,"""Windham, (VT)""",189.9,"175.6 - 204.1 (644)",12736
50027,"""Windsor, (VT)""",189.9,"175.6 - 204.1 (644)",14238
23003,"""Aroostook, (ME)""",174.4,"148.7 - 175.5 (644)",12688
23007,"""Franklin, (ME)""",144,"26.6 - 148.6 (644)",11631
23009,"""Hancock, (ME)""",160.2,"148.7 - 175.5 (644)",13176
23019,"""Penobscot, (ME)""",173.7,"148.7 - 175.5 (644)",13198
23021,"""Piscataquis, (ME)""",190.6,"175.6 - 204.1 (644)",12899
23025,"""Somerset, (ME)""",218.9,"204.2 - 242.8 (644)",12350
23029,"""Washington, (ME)""",199.3,"175.6 - 204.1 (644)",15012
26001,"""Alcona, (MI)""",297.8,"242.9 - 651.5 (644)",11941
26003,"""Alger, (MI)""",214.3,"204.2 - 242.8 (644)",14328
26007,"""Alpena, (MI)""",283,"242.9 - 651.5 (644)",14064
26009,"""Antrim, (MI)""",197.4,"175.6 - 204.1 (644)",10733
26013,"""Baraga, (MI)""",254.9,"242.9 - 651.5 (644)",11368
26029,"""Charlevoix, (MI)""",190.3,"175.6 - 204.1 (644)",11470
26031,"""Cheboygan, (MI)""",209.5,"204.2 - 242.8 (644)",11621
26033,"""Chippewa, (MI)""",201.3,"175.6 - 204.1 (644)",11748
26039,"""Crawford, (MI)""",222,"204.2 - 242.8 (644)",13699
26041,"""Delta, (MI)""",244.4,"242.9 - 651.5 (644)",11783
26043,"""Dickinson, (MI)""",181,"175.6 - 204.1 (644)",12374
26047,"""Emmet, (MI)""",179.3,"175.6 - 204.1 (644)",10671
26053,"""Gogebic, (MI)""",277.1,"242.9 - 651.5 (644)",12813
26055,"""Grand Traverse, (MI)""",144.6,"26.6 - 148.6 (644)",11471
26061,"""Houghton, (MI)""",236.7,"204.2 - 242.8 (644)",12738
26071,"""Iron, (MI)""",311.5,"242.9 - 651.5 (644)",13251
26079,"""Kalkaska, (MI)""",251.5,"242.9 - 651.5 (644)",12176
26083,"""Keweenaw, (MI)""",226.1,"204.2 - 242.8 (644)",13824
26089,"""Leelanau, (MI)""",134.4,"26.6 - 148.6 (644)",10599
26095,"""Luce, (MI)""",193.9,"175.6 - 204.1 (644)",17657
26097,"""Mackinac, (MI)""",197.9,"175.6 - 204.1 (644)",8712
26103,"""Marquette, (MI)""",222.5,"204.2 - 242.8 (644)",12278
26109,"""Menominee, (MI)""",284.7,"242.9 - 651.5 (644)",12961
26119,"""Montmorency, (MI)""",253.3,"242.9 - 651.5 (644)",11024
26131,"""Ontonagon, (MI)""",276.7,"242.9 - 651.5 (644)",11651
26135,"""Oscoda, (MI)""",275.9,"242.9 - 651.5 (644)",17446
26137,"""Otsego, (MI)""",210.6,"204.2 - 242.8 (644)",12845
26141,"""Presque Isle, (MI)""",270.1,"242.9 - 651.5 (644)",9613
26153,"""Schoolcraft, (MI)""",203.8,"175.6 - 204.1 (644)",14050
27001,"""Aitkin, (MN)""",142.3,"26.6 - 148.6 (644)",13230
27003,"""Anoka, (MN)""",97.5,"26.6 - 148.6 (644)",13501
27017,"""Carlton, (MN)""",153.4,"148.7 - 175.5 (644)",13962
27025,"""Chisago, (MN)""",126.1,"26.6 - 148.6 (644)",14986
27031,"""Cook, (MN)""",91.4,"26.6 - 148.6 (644)",3669
27037,"""Dakota, (MN)""",91,"26.6 - 148.6 (644)",12017
27053,"""Hennepin, (MN)""",96.7,"26.6 - 148.6 (644)",13490
27059,"""Isanti, (MN)""",124.2,"26.6 - 148.6 (644)",12056
27065,"""Kanabec, (MN)""",137,"26.6 - 148.6 (644)",12192
27075,"""Lake, (MN)""",131.3,"26.6 - 148.6 (644)",14626
27095,"""Mille Lacs, (MN)""",132.8,"26.6 - 148.6 (644)",14295
27115,"""Pine, (MN)""",138.9,"26.6 - 148.6 (644)",14932
27123,"""Ramsey, (MN)""",106.2,"26.6 - 148.6 (644)",14339
27137,"""St. Louis, (MN)""",135.2,"26.6 - 148.6 (644)",12995
27139,"""Scott, (MN)""",92,"26.6 - 148.6 (644)",13929
27163,"""Washington, (MN)""",99.2,"26.6 - 148.6 (644)",12076
33007,"""Coos, (NH)""",195.8,"175.6 - 204.1 (644)",13008
36019,"""Clinton, (NY)""",185,"175.6 - 204.1 (644)",13240
50009,"""Essex, (VT)""",195.5,"175.6 - 204.1 (644)",12422
50011,"""Franklin, (VT)""",243.3,"242.9 - 651.5 (644)",11740
50013,"""Grand Isle, (VT)""",166.3,"148.7 - 175.5 (644)",9428
50019,"""Orleans, (VT)""",217.2,"204.2 - 242.8 (644)",12124
55003,"""Ashland, (WI)""",156.7,"148.7 - 175.5 (644)",13345
55005,"""Barron, (WI)""",176,"175.6 - 204.1 (644)",15911
55007,"""Bayfield, (WI)""",152.7,"148.7 - 175.5 (644)",14560
55013,"""Burnett, (WI)""",149.6,"148.7 - 175.5 (644)",15828
55017,"""Chippewa, (WI)""",170.8,"148.7 - 175.5 (644)",11528
55019,"""Clark, (WI)""",173.1,"148.7 - 175.5 (644)",13826
55029,"""Door, (WI)""",214.5,"204.2 - 242.8 (644)",10615
55031,"""Douglas, (WI)""",159.7,"148.7 - 175.5 (644)",16387
55033,"""Dunn, (WI)""",154.4,"148.7 - 175.5 (644)",13030
55035,"""Eau Claire, (WI)""",151.8,"148.7 - 175.5 (644)",11820
55037,"""Florence, (WI)""",209.4,"204.2 - 242.8 (644)",13996
55041,"""Forest, (WI)""",195.8,"175.6 - 204.1 (644)",10644
55051,"""Iron, (WI)""",211.1,"204.2 - 242.8 (644)",12480
55067,"""Langlade, (WI)""",175.9,"175.6 - 204.1 (644)",13856
55069,"""Lincoln, (WI)""",186.3,"175.6 - 204.1 (644)",11009
55073,"""Marathon, (WI)""",157.2,"148.7 - 175.5 (644)",11733
55075,"""Marinette, (WI)""",231.8,"204.2 - 242.8 (644)",11858
55078,"""Menominee, (WI)""",196.2,"175.6 - 204.1 (644)",15554
55083,"""Oconto, (WI)""",207.1,"204.2 - 242.8 (644)",9111
55085,"""Oneida, (WI)""",194.2,"175.6 - 204.1 (644)",10557
55093,"""Pierce, (WI)""",140.9,"26.6 - 148.6 (644)",13743
55095,"""Polk, (WI)""",156,"148.7 - 175.5 (644)",13744
55099,"""Price, (WI)""",214.7,"204.2 - 242.8 (644)",12706
55107,"""Rusk, (WI)""",172,"148.7 - 175.5 (644)",12967
55109,"""St. Croix, (WI)""",119.2,"26.6 - 148.6 (644)",13925
55113,"""Sawyer, (WI)""",215.6,"204.2 - 242.8 (644)",11836
55115,"""Shawano, (WI)""",180.2,"175.6 - 204.1 (644)",12435
55119,"""Taylor, (WI)""",163.3,"148.7 - 175.5 (644)",13068
55125,"""Vilas, (WI)""",202.8,"175.6 - 204.1 (644)",10776
55129,"""Washburn, (WI)""",189.9,"175.6 - 204.1 (644)",13069
60000,"""American Samoa, (AS)""",190.9,"175.6 - 204.1 (644)",-9999
66010,"""Guam, (GU)""",501.8,"242.9 - 651.5 (644)",9671
69000,"""Mariana Islands, (MP)""",228.4,"204.2 - 242.8 (644)",-9999
72001,"""Adjuntas, (PR)""",151,"148.7 - 175.5 (644)",6041
72003,"""Aguada, (PR)""",139.6,"26.6 - 148.6 (644)",13128
72005,"""Aguadilla, (PR)""",140.9,"26.6 - 148.6 (644)",6215
72007,"""Aguas Buenas, (PR)""",123.5,"26.6 - 148.6 (644)",8064
