"cnty_fips","display_name","Value","theme_range","pac_inc"
13111,"""Fannin, (GA)""",171.7,"148.7 - 175.5 (644)",2176
13113,"""Fayette, (GA)""",94.4,"26.6 - 148.6 (644)",1868
13115,"""Floyd, (GA)""",236.1,"204.2 - 242.8 (644)",3689
13117,"""Forsyth, (GA)""",104.8,"26.6 - 148.6 (644)",1832
13121,"""Fulton, (GA)""",98.8,"26.6 - 148.6 (644)",2827
13123,"""Gilmer, (GA)""",137.1,"26.6 - 148.6 (644)",1961
13129,"""Gordon, (GA)""",179.8,"175.6 - 204.1 (644)",2354
13135,"""Gwinnett, (GA)""",93.8,"26.6 - 148.6 (644)",2478
13143,"""Haralson, (GA)""",166.7,"148.7 - 175.5 (644)",3489
13145,"""Harris, (GA)""",173,"148.7 - 175.5 (644)",1924
13149,"""Heard, (GA)""",138.4,"26.6 - 148.6 (644)",2242
13151,"""Henry, (GA)""",93.6,"26.6 - 148.6 (644)",2537
13171,"""Lamar, (GA)""",176.4,"175.6 - 204.1 (644)",2337
13187,"""Lumpkin, (GA)""",203.1,"175.6 - 204.1 (644)",2613
13193,"""Macon, (GA)""",142.3,"26.6 - 148.6 (644)",1918
13197,"""Marion, (GA)""",191.6,"175.6 - 204.1 (644)",2036
13199,"""Meriwether, (GA)""",350.5,"242.9 - 651.5 (644)",4584
13207,"""Monroe, (GA)""",138.2,"26.6 - 148.6 (644)",2347
13213,"""Murray, (GA)""",228.4,"204.2 - 242.8 (644)",2726
13215,"""Muscogee, (GA)""",338.6,"242.9 - 651.5 (644)",3359
13223,"""Paulding, (GA)""",138.4,"26.6 - 148.6 (644)",2268
13227,"""Pickens, (GA)""",170.9,"148.7 - 175.5 (644)",1968
13231,"""Pike, (GA)""",138.5,"26.6 - 148.6 (644)",3599
13233,"""Polk, (GA)""",278.7,"242.9 - 651.5 (644)",3635
13247,"""Rockdale, (GA)""",128.7,"26.6 - 148.6 (644)",2937
13249,"""Schley, (GA)""",161.5,"148.7 - 175.5 (644)",1250
13255,"""Spalding, (GA)""",142.3,"26.6 - 148.6 (644)",2794
13263,"""Talbot, (GA)""",166.3,"148.7 - 175.5 (644)",2206
13269,"""Taylor, (GA)""",218.5,"204.2 - 242.8 (644)",4067
13285,"""Troup, (GA)""",211.9,"204.2 - 242.8 (644)",2936
13291,"""Union, (GA)""",89.5,"26.6 - 148.6 (644)",1477
13293,"""Upson, (GA)""",247.1,"242.9 - 651.5 (644)",3432
13295,"""Walker, (GA)""",180.3,"175.6 - 204.1 (644)",2913
13313,"""Whitfield, (GA)""",175.5,"148.7 - 175.5 (644)",2216
18025,"""Crawford, (IN)""",220.8,"204.2 - 242.8 (644)",3853
18037,"""Dubois, (IN)""",205,"204.2 - 242.8 (644)",3058
18043,"""Floyd, (IN)""",234.6,"204.2 - 242.8 (644)",3819
18061,"""Harrison, (IN)""",205.9,"204.2 - 242.8 (644)",3529
18123,"""Perry, (IN)""",215,"204.2 - 242.8 (644)",4392
18147,"""Spencer, (IN)""",181.7,"175.6 - 204.1 (644)",3417
21001,"""Adair, (KY)""",248.7,"242.9 - 651.5 (644)",5291
21003,"""Allen, (KY)""",229.8,"204.2 - 242.8 (644)",6369
21005,"""Anderson, (KY)""",170.1,"148.7 - 175.5 (644)",3544
21009,"""Barren, (KY)""",258.5,"242.9 - 651.5 (644)",3416
21017,"""Bourbon, (KY)""",259,"242.9 - 651.5 (644)",2970
21021,"""Boyle, (KY)""",191.5,"175.6 - 204.1 (644)",3946
21027,"""Breckinridge, (KY)""",219.1,"204.2 - 242.8 (644)",3197
21029,"""Bullitt, (KY)""",138.9,"26.6 - 148.6 (644)",3356
21031,"""Butler, (KY)""",247,"242.9 - 651.5 (644)",3421
21045,"""Casey, (KY)""",200.5,"175.6 - 204.1 (644)",6210
21049,"""Clark, (KY)""",303.2,"242.9 - 651.5 (644)",3115
21053,"""Clinton, (KY)""",221.8,"204.2 - 242.8 (644)",7486
21057,"""Cumberland, (KY)""",308.4,"242.9 - 651.5 (644)",6671
21059,"""Daviess, (KY)""",125.9,"26.6 - 148.6 (644)",2876
21061,"""Edmonson, (KY)""",231.6,"204.2 - 242.8 (644)",4192
21065,"""Estill, (KY)""",359.3,"242.9 - 651.5 (644)",4180
21067,"""Fayette, (KY)""",113.5,"26.6 - 148.6 (644)",3990
21073,"""Franklin, (KY)""",221,"204.2 - 242.8 (644)",7503
21079,"""Garrard, (KY)""",170.5,"148.7 - 175.5 (644)",3584
21085,"""Grayson, (KY)""",202.4,"175.6 - 204.1 (644)",3203
21087,"""Green, (KY)""",338,"242.9 - 651.5 (644)",6430
21091,"""Hancock, (KY)""",109.8,"26.6 - 148.6 (644)",1645
21093,"""Hardin, (KY)""",134.7,"26.6 - 148.6 (644)",3599
21099,"""Hart, (KY)""",126.5,"26.6 - 148.6 (644)",4091
21109,"""Jackson, (KY)""",371.1,"242.9 - 651.5 (644)",3523
21111,"""Jefferson, (KY)""",120.4,"26.6 - 148.6 (644)",3404
21113,"""Jessamine, (KY)""",130.1,"26.6 - 148.6 (644)",3895
21123,"""Larue, (KY)""",261.6,"242.9 - 651.5 (644)",4136
21125,"""Laurel, (KY)""",296.2,"242.9 - 651.5 (644)",3521
21137,"""Lincoln, (KY)""",253.7,"242.9 - 651.5 (644)",4079
21141,"""Logan, (KY)""",145.2,"26.6 - 148.6 (644)",3532
21147,"""McCreary, (KY)""",367.4,"242.9 - 651.5 (644)",3798
21151,"""Madison, (KY)""",82,"26.6 - 148.6 (644)",2811
21155,"""Marion, (KY)""",168.3,"148.7 - 175.5 (644)",3669
21163,"""Meade, (KY)""",182.7,"175.6 - 204.1 (644)",3712
21167,"""Mercer, (KY)""",165.2,"148.7 - 175.5 (644)",4002
21169,"""Metcalfe, (KY)""",256.1,"242.9 - 651.5 (644)",3015
21171,"""Monroe, (KY)""",370.9,"242.9 - 651.5 (644)",5722
21173,"""Montgomery, (KY)""",319.7,"242.9 - 651.5 (644)",3300
21177,"""Muhlenberg, (KY)""",308.4,"242.9 - 651.5 (644)",2420
21179,"""Nelson, (KY)""",193.3,"175.6 - 204.1 (644)",3432
21181,"""Nicholas, (KY)""",316.5,"242.9 - 651.5 (644)",2733
21183,"""Ohio, (KY)""",342.3,"242.9 - 651.5 (644)",3590
21199,"""Pulaski, (KY)""",300.1,"242.9 - 651.5 (644)",3013
21203,"""Rockcastle, (KY)""",195,"175.6 - 204.1 (644)",4411
21207,"""Russell, (KY)""",178.4,"175.6 - 204.1 (644)",4048
21209,"""Scott, (KY)""",322.5,"242.9 - 651.5 (644)",3175
21211,"""Shelby, (KY)""",87.6,"26.6 - 148.6 (644)",2506
21213,"""Simpson, (KY)""",262.7,"242.9 - 651.5 (644)",6122
21215,"""Spencer, (KY)""",107.2,"26.6 - 148.6 (644)",2952
21217,"""Taylor, (KY)""",232.2,"204.2 - 242.8 (644)",4638
21227,"""Warren, (KY)""",239.5,"204.2 - 242.8 (644)",4121
21229,"""Washington, (KY)""",178.7,"175.6 - 204.1 (644)",3585
21231,"""Wayne, (KY)""",267.2,"242.9 - 651.5 (644)",3688
21235,"""Whitley, (KY)""",444.8,"242.9 - 651.5 (644)",5043
21239,"""Woodford, (KY)""",176.5,"175.6 - 204.1 (644)",3311
37039,"""Cherokee, (NC)""",250.8,"242.9 - 651.5 (644)",1926
47001,"""Anderson, (TN)""",215.6,"204.2 - 242.8 (644)",3241
47003,"""Bedford, (TN)""",343.3,"242.9 - 651.5 (644)",3089
47007,"""Bledsoe, (TN)""",227.6,"204.2 - 242.8 (644)",3126
47009,"""Blount, (TN)""",160.6,"148.7 - 175.5 (644)",2526
47011,"""Bradley, (TN)""",326.2,"242.9 - 651.5 (644)",3181
47013,"""Campbell, (TN)""",349,"242.9 - 651.5 (644)",4093
47015,"""Cannon, (TN)""",262.4,"242.9 - 651.5 (644)",4140
47021,"""Cheatham, (TN)""",246.1,"242.9 - 651.5 (644)",2911
47027,"""Clay, (TN)""",294.1,"242.9 - 651.5 (644)",3127
47031,"""Coffee, (TN)""",376.8,"242.9 - 651.5 (644)",3954
47035,"""Cumberland, (TN)""",185.9,"175.6 - 204.1 (644)",2606
47037,"""Davidson, (TN)""",201.8,"175.6 - 204.1 (644)",3919
47041,"""DeKalb, (TN)""",254.7,"242.9 - 651.5 (644)",3238
47049,"""Fentress, (TN)""",271.9,"242.9 - 651.5 (644)",5375
47051,"""Franklin, (TN)""",308.3,"242.9 - 651.5 (644)",3402
47055,"""Giles, (TN)""",321.6,"242.9 - 651.5 (644)",3433
47061,"""Grundy, (TN)""",332.1,"242.9 - 651.5 (644)",3372
47065,"""Hamilton, (TN)""",207.4,"204.2 - 242.8 (644)",3210
47087,"""Jackson, (TN)""",259.5,"242.9 - 651.5 (644)",3760
47093,"""Knox, (TN)""",181.9,"175.6 - 204.1 (644)",2906
47103,"""Lincoln, (TN)""",394.6,"242.9 - 651.5 (644)",3249
47105,"""Loudon, (TN)""",162.8,"148.7 - 175.5 (644)",1904
47107,"""McMinn, (TN)""",252,"242.9 - 651.5 (644)",3170
47111,"""Macon, (TN)""",263.9,"242.9 - 651.5 (644)",3950
47115,"""Marion, (TN)""",333.2,"242.9 - 651.5 (644)",3610
47117,"""Marshall, (TN)""",269.4,"242.9 - 651.5 (644)",3350
47119,"""Maury, (TN)""",164.4,"148.7 - 175.5 (644)",3582
47121,"""Meigs, (TN)""",317.3,"242.9 - 651.5 (644)",2021
47123,"""Monroe, (TN)""",198.6,"175.6 - 204.1 (644)",2816
47127,"""Moore, (TN)""",339.7,"242.9 - 651.5 (644)",3476
47129,"""Morgan, (TN)""",235.2,"204.2 - 242.8 (644)",2772
47133,"""Overton, (TN)""",278.6,"242.9 - 651.5 (644)",5276
47137,"""Pickett, (TN)""",293,"242.9 - 651.5 (644)",6406
47139,"""Polk, (TN)""",283.7,"242.9 - 651.5 (644)",3896
47141,"""Putnam, (TN)""",232.3,"204.2 - 242.8 (644)",4095
47143,"""Rhea, (TN)""",321.6,"242.9 - 651.5 (644)",2773
47145,"""Roane, (TN)""",271,"242.9 - 651.5 (644)",3182
47147,"""Robertson, (TN)""",270.4,"242.9 - 651.5 (644)",3037
47149,"""Rutherford, (TN)""",213.6,"204.2 - 242.8 (644)",2861
47151,"""Scott, (TN)""",252.9,"242.9 - 651.5 (644)",4654
47153,"""Sequatchie, (TN)""",249.1,"242.9 - 651.5 (644)",1929
47159,"""Smith, (TN)""",217.3,"204.2 - 242.8 (644)",5482
47165,"""Sumner, (TN)""",201.1,"175.6 - 204.1 (644)",2995
47169,"""Trousdale, (TN)""",210.3,"204.2 - 242.8 (644)",5451
47175,"""Van Buren, (TN)""",234.5,"204.2 - 242.8 (644)",2854
47177,"""Warren, (TN)""",254.4,"242.9 - 651.5 (644)",3371
47185,"""White, (TN)""",224.5,"204.2 - 242.8 (644)",3891
47187,"""Williamson, (TN)""",156.9,"148.7 - 175.5 (644)",2569
47189,"""Wilson, (TN)""",192.6,"175.6 - 204.1 (644)",3525
13009,"""Baldwin, (GA)""",135.1,"26.6 - 148.6 (644)",2740
13011,"""Banks, (GA)""",124.2,"26.6 - 148.6 (644)",2622
13013,"""Barrow, (GA)""",103.5,"26.6 - 148.6 (644)",1970
13021,"""Bibb, (GA)""",205.3,"204.2 - 242.8 (644)",3395
13023,"""Bleckley, (GA)""",132.4,"26.6 - 148.6 (644)",3563
13031,"""Bulloch, (GA)""",131.8,"26.6 - 148.6 (644)",3201
13033,"""Burke, (GA)""",217.7,"204.2 - 242.8 (644)",3671
13043,"""Candler, (GA)""",234,"204.2 - 242.8 (644)",4107
13059,"""Clarke, (GA)""",111.2,"26.6 - 148.6 (644)",2123
13073,"""Columbia, (GA)""",87.3,"26.6 - 148.6 (644)",2486
13091,"""Dodge, (GA)""",200.4,"175.6 - 204.1 (644)",3935
13093,"""Dooly, (GA)""",121.2,"26.6 - 148.6 (644)",3341
13103,"""Effingham, (GA)""",177.4,"175.6 - 204.1 (644)",3146
13105,"""Elbert, (GA)""",229.5,"204.2 - 242.8 (644)",2175
13107,"""Emanuel, (GA)""",258.8,"242.9 - 651.5 (644)",2690
13109,"""Evans, (GA)""",149,"148.7 - 175.5 (644)",2815
13119,"""Franklin, (GA)""",250.4,"242.9 - 651.5 (644)",3307
13125,"""Glascock, (GA)""",207.1,"204.2 - 242.8 (644)",3644
13133,"""Greene, (GA)""",98.4,"26.6 - 148.6 (644)",2028
13137,"""Habersham, (GA)""",150,"148.7 - 175.5 (644)",1779
13139,"""Hall, (GA)""",123.1,"26.6 - 148.6 (644)",1852
13141,"""Hancock, (GA)""",113.4,"26.6 - 148.6 (644)",2687
13147,"""Hart, (GA)""",158.8,"148.7 - 175.5 (644)",3047
13153,"""Houston, (GA)""",147.6,"26.6 - 148.6 (644)",2809
13157,"""Jackson, (GA)""",123.7,"26.6 - 148.6 (644)",2279
13159,"""Jasper, (GA)""",178.8,"175.6 - 204.1 (644)",3170
13163,"""Jefferson, (GA)""",201.4,"175.6 - 204.1 (644)",3780
13165,"""Jenkins, (GA)""",115.3,"26.6 - 148.6 (644)",1505
13167,"""Johnson, (GA)""",230.1,"204.2 - 242.8 (644)",2327
13169,"""Jones, (GA)""",144.7,"26.6 - 148.6 (644)",2410
13175,"""Laurens, (GA)""",266.4,"242.9 - 651.5 (644)",2206
13181,"""Lincoln, (GA)""",113.6,"26.6 - 148.6 (644)",2080
13189,"""McDuffie, (GA)""",144,"26.6 - 148.6 (644)",2515
13195,"""Madison, (GA)""",139.4,"26.6 - 148.6 (644)",1780
13209,"""Montgomery, (GA)""",267.4,"242.9 - 651.5 (644)",3673
13211,"""Morgan, (GA)""",109.5,"26.6 - 148.6 (644)",2225
13217,"""Newton, (GA)""",117.3,"26.6 - 148.6 (644)",2638
13219,"""Oconee, (GA)""",91.7,"26.6 - 148.6 (644)",1759
13221,"""Oglethorpe, (GA)""",106,"26.6 - 148.6 (644)",2249
13225,"""Peach, (GA)""",186.5,"175.6 - 204.1 (644)",2678
13235,"""Pulaski, (GA)""",291.4,"242.9 - 651.5 (644)",3139
13237,"""Putnam, (GA)""",115,"26.6 - 148.6 (644)",1788
13241,"""Rabun, (GA)""",161.8,"148.7 - 175.5 (644)",2252
13245,"""Richmond, (GA)""",171.5,"148.7 - 175.5 (644)",4070
13251,"""Screven, (GA)""",182.4,"175.6 - 204.1 (644)",2815
13257,"""Stephens, (GA)""",193.6,"175.6 - 204.1 (644)",2704
13265,"""Taliaferro, (GA)""",115.3,"26.6 - 148.6 (644)",2477
13279,"""Toombs, (GA)""",273.2,"242.9 - 651.5 (644)",3013
13281,"""Towns, (GA)""",170.4,"148.7 - 175.5 (644)",2175
13283,"""Treutlen, (GA)""",236.6,"204.2 - 242.8 (644)",3496
13289,"""Twiggs, (GA)""",254,"242.9 - 651.5 (644)",2879
13297,"""Walton, (GA)""",149.3,"148.7 - 175.5 (644)",2445
13301,"""Warren, (GA)""",167.7,"148.7 - 175.5 (644)",2268
13303,"""Washington, (GA)""",139.5,"26.6 - 148.6 (644)",2528
13311,"""White, (GA)""",131.9,"26.6 - 148.6 (644)",2056
13317,"""Wilkes, (GA)""",130,"26.6 - 148.6 (644)",3089
13319,"""Wilkinson, (GA)""",305,"242.9 - 651.5 (644)",2599
21011,"""Bath, (KY)""",321.6,"242.9 - 651.5 (644)",2621
21013,"""Bell, (KY)""",446.5,"242.9 - 651.5 (644)",5581
21019,"""Boyd, (KY)""",269.7,"242.9 - 651.5 (644)",3360
21025,"""Breathitt, (KY)""",628.2,"242.9 - 651.5 (644)",3567
21043,"""Carter, (KY)""",213,"204.2 - 242.8 (644)",2830
21051,"""Clay, (KY)""",315.7,"242.9 - 651.5 (644)",4003
21063,"""Elliott, (KY)""",194.2,"175.6 - 204.1 (644)",3535
21069,"""Fleming, (KY)""",247,"242.9 - 651.5 (644)",3415
21071,"""Floyd, (KY)""",326.1,"242.9 - 651.5 (644)",4234
21095,"""Harlan, (KY)""",342.9,"242.9 - 651.5 (644)",2811
21115,"""Johnson, (KY)""",344.4,"242.9 - 651.5 (644)",3437
21119,"""Knott, (KY)""",341.5,"242.9 - 651.5 (644)",3356
21121,"""Knox, (KY)""",276,"242.9 - 651.5 (644)",4120
21127,"""Lawrence, (KY)""",241.2,"204.2 - 242.8 (644)",3123
21129,"""Lee, (KY)""",426.7,"242.9 - 651.5 (644)",4784
21131,"""Leslie, (KY)""",338.4,"242.9 - 651.5 (644)",4268
21133,"""Letcher, (KY)""",317.7,"242.9 - 651.5 (644)",2827
21153,"""Magoffin, (KY)""",293.5,"242.9 - 651.5 (644)",4535
21159,"""Martin, (KY)""",224.8,"204.2 - 242.8 (644)",4165
21165,"""Menifee, (KY)""",266.2,"242.9 - 651.5 (644)",3412
21175,"""Morgan, (KY)""",163.3,"148.7 - 175.5 (644)",2979
21189,"""Owsley, (KY)""",362.3,"242.9 - 651.5 (644)",3456
21193,"""Perry, (KY)""",440.8,"242.9 - 651.5 (644)",4152
21195,"""Pike, (KY)""",227.2,"204.2 - 242.8 (644)",3699
21197,"""Powell, (KY)""",344.4,"242.9 - 651.5 (644)",3819
21205,"""Rowan, (KY)""",172.2,"148.7 - 175.5 (644)",4525
21237,"""Wolfe, (KY)""",409.7,"242.9 - 651.5 (644)",3278
37003,"""Alexander, (NC)""",176.5,"175.6 - 204.1 (644)",2220
37005,"""Alleghany, (NC)""",167.2,"148.7 - 175.5 (644)",2383
37009,"""Ashe, (NC)""",146.1,"26.6 - 148.6 (644)",2298
37011,"""Avery, (NC)""",212.7,"204.2 - 242.8 (644)",2653
37021,"""Buncombe, (NC)""",152.6,"148.7 - 175.5 (644)",2954
37023,"""Burke, (NC)""",208.5,"204.2 - 242.8 (644)",2813
37027,"""Caldwell, (NC)""",244.4,"242.9 - 651.5 (644)",3080
37035,"""Catawba, (NC)""",180.9,"175.6 - 204.1 (644)",2634
37043,"""Clay, (NC)""",189.1,"175.6 - 204.1 (644)",2078
37045,"""Cleveland, (NC)""",188.2,"175.6 - 204.1 (644)",3122
37071,"""Gaston, (NC)""",196.7,"175.6 - 204.1 (644)",3590
37075,"""Graham, (NC)""",188.9,"175.6 - 204.1 (644)",2717
37087,"""Haywood, (NC)""",197.3,"175.6 - 204.1 (644)",2793
37089,"""Henderson, (NC)""",140,"26.6 - 148.6 (644)",2862
37097,"""Iredell, (NC)""",166.8,"148.7 - 175.5 (644)",3001
37099,"""Jackson, (NC)""",171.8,"148.7 - 175.5 (644)",2869
37109,"""Lincoln, (NC)""",179.8,"175.6 - 204.1 (644)",3604
37111,"""McDowell, (NC)""",194.2,"175.6 - 204.1 (644)",3146
37113,"""Macon, (NC)""",159.4,"148.7 - 175.5 (644)",2498
37115,"""Madison, (NC)""",201,"175.6 - 204.1 (644)",2936
37119,"""Mecklenburg, (NC)""",99.3,"26.6 - 148.6 (644)",2860
37121,"""Mitchell, (NC)""",220.3,"204.2 - 242.8 (644)",2247
37149,"""Polk, (NC)""",160.4,"148.7 - 175.5 (644)",2462
37161,"""Rutherford, (NC)""",194.1,"175.6 - 204.1 (644)",2814
37171,"""Surry, (NC)""",167.4,"148.7 - 175.5 (644)",2667
37173,"""Swain, (NC)""",204.1,"175.6 - 204.1 (644)",2886
37175,"""Transylvania, (NC)""",123.6,"26.6 - 148.6 (644)",1834
37189,"""Watauga, (NC)""",141.8,"26.6 - 148.6 (644)",2004
37193,"""Wilkes, (NC)""",183.6,"175.6 - 204.1 (644)",2729
37197,"""Yadkin, (NC)""",173.3,"148.7 - 175.5 (644)",3043
37199,"""Yancey, (NC)""",205.7,"204.2 - 242.8 (644)",2435
45001,"""Abbeville, (SC)""",160.3,"148.7 - 175.5 (644)",2884
45003,"""Aiken, (SC)""",138.8,"26.6 - 148.6 (644)",2654
45005,"""Allendale, (SC)""",190.6,"175.6 - 204.1 (644)",4537
45007,"""Anderson, (SC)""",217.3,"204.2 - 242.8 (644)",3031
45009,"""Bamberg, (SC)""",149.2,"148.7 - 175.5 (644)",3003
45011,"""Barnwell, (SC)""",193.8,"175.6 - 204.1 (644)",2696
45013,"""Beaufort, (SC)""",91.3,"26.6 - 148.6 (644)",1602
45017,"""Calhoun, (SC)""",182.2,"175.6 - 204.1 (644)",2165
45021,"""Cherokee, (SC)""",107.8,"26.6 - 148.6 (644)",3524
45023,"""Chester, (SC)""",311.3,"242.9 - 651.5 (644)",2810
45029,"""Colleton, (SC)""",214.1,"204.2 - 242.8 (644)",3008
45037,"""Edgefield, (SC)""",178,"175.6 - 204.1 (644)",3298
45039,"""Fairfield, (SC)""",251,"242.9 - 651.5 (644)",2680
45045,"""Greenville, (SC)""",151.5,"148.7 - 175.5 (644)",2339
45047,"""Greenwood, (SC)""",164.7,"148.7 - 175.5 (644)",3802
45049,"""Hampton, (SC)""",168.9,"148.7 - 175.5 (644)",2901
45053,"""Jasper, (SC)""",143.3,"26.6 - 148.6 (644)",2462
45057,"""Lancaster, (SC)""",148.5,"26.6 - 148.6 (644)",2344
45059,"""Laurens, (SC)""",167.6,"148.7 - 175.5 (644)",2965
45063,"""Lexington, (SC)""",159.2,"148.7 - 175.5 (644)",2011
45065,"""McCormick, (SC)""",114.1,"26.6 - 148.6 (644)",3202
45071,"""Newberry, (SC)""",157.4,"148.7 - 175.5 (644)",2537
45073,"""Oconee, (SC)""",187.4,"175.6 - 204.1 (644)",2561
45075,"""Orangeburg, (SC)""",136.9,"26.6 - 148.6 (644)",2839
45077,"""Pickens, (SC)""",273.3,"242.9 - 651.5 (644)",2392
45079,"""Richland, (SC)""",183.4,"175.6 - 204.1 (644)",2162
45081,"""Saluda, (SC)""",166,"148.7 - 175.5 (644)",2836
45083,"""Spartanburg, (SC)""",185.7,"175.6 - 204.1 (644)",3118
45087,"""Union, (SC)""",184.6,"175.6 - 204.1 (644)",3157
45091,"""York, (SC)""",152,"148.7 - 175.5 (644)",2633
47019,"""Carter, (TN)""",232.4,"204.2 - 242.8 (644)",4157
47025,"""Claiborne, (TN)""",345.1,"242.9 - 651.5 (644)",5830
47029,"""Cocke, (TN)""",422.1,"242.9 - 651.5 (644)",3697
47057,"""Grainger, (TN)""",222.6,"204.2 - 242.8 (644)",3787
47059,"""Greene, (TN)""",223.8,"204.2 - 242.8 (644)",3204
47063,"""Hamblen, (TN)""",223.9,"204.2 - 242.8 (644)",3834
47067,"""Hancock, (TN)""",279,"242.9 - 651.5 (644)",4598
47073,"""Hawkins, (TN)""",231.5,"204.2 - 242.8 (644)",3312
47089,"""Jefferson, (TN)""",214,"204.2 - 242.8 (644)",3323
47091,"""Johnson, (TN)""",207,"204.2 - 242.8 (644)",3786
47155,"""Sevier, (TN)""",236.8,"204.2 - 242.8 (644)",2686
47163,"""Sullivan, (TN)""",279.4,"242.9 - 651.5 (644)",3486
47171,"""Unicoi, (TN)""",219.8,"204.2 - 242.8 (644)",3610
47173,"""Union, (TN)""",222.8,"204.2 - 242.8 (644)",3312
47179,"""Washington, (TN)""",214.7,"204.2 - 242.8 (644)",3111
51021,"""Bland, (VA)""",230.5,"204.2 - 242.8 (644)",2418
51027,"""Buchanan, (VA)""",252.8,"242.9 - 651.5 (644)",3450
51035,"""Carroll, (VA)""",148.8,"148.7 - 175.5 (644)",4087
51051,"""Dickenson, (VA)""",243.2,"242.9 - 651.5 (644)",3555
51071,"""Giles, (VA)""",245.1,"242.9 - 651.5 (644)",3334
51077,"""Grayson, (VA)""",141.4,"26.6 - 148.6 (644)",3259
51105,"""Lee, (VA)""",257.7,"242.9 - 651.5 (644)",4073
51155,"""Pulaski, (VA)""",213.9,"204.2 - 242.8 (644)",3324
51167,"""Russell, (VA)""",262.9,"242.9 - 651.5 (644)",3331
51169,"""Scott, (VA)""",259.6,"242.9 - 651.5 (644)",5341
51173,"""Smyth, (VA)""",217.7,"204.2 - 242.8 (644)",3821
51185,"""Tazewell, (VA)""",236.9,"204.2 - 242.8 (644)",3682
51191,"""Washington, (VA)""",180.6,"175.6 - 204.1 (644)",3242
51195,"""Wise, (VA)""",258.5,"242.9 - 651.5 (644)",4554
51197,"""Wythe, (VA)""",231.7,"204.2 - 242.8 (644)",3975
51520,"""Bristol, (VA)""",311,"242.9 - 651.5 (644)",3818
51640,"""Galax, (VA)""",159.1,"148.7 - 175.5 (644)",4078
51720,"""Norton, (VA)""",258.3,"242.9 - 651.5 (644)",3315
54005,"""Boone, (WV)""",261.4,"242.9 - 651.5 (644)",3163
54019,"""Fayette, (WV)""",283.9,"242.9 - 651.5 (644)",3782
54039,"""Kanawha, (WV)""",229.6,"204.2 - 242.8 (644)",3077
54043,"""Lincoln, (WV)""",240.8,"204.2 - 242.8 (644)",3042
54045,"""Logan, (WV)""",281.1,"242.9 - 651.5 (644)",3740
54047,"""McDowell, (WV)""",301.5,"242.9 - 651.5 (644)",4219
54055,"""Mercer, (WV)""",226.4,"204.2 - 242.8 (644)",3449
54059,"""Mingo, (WV)""",344.5,"242.9 - 651.5 (644)",3078
54067,"""Nicholas, (WV)""",224.9,"204.2 - 242.8 (644)",3003
54081,"""Raleigh, (WV)""",314.1,"242.9 - 651.5 (644)",3847
54089,"""Summers, (WV)""",275.7,"242.9 - 651.5 (644)",4636
54099,"""Wayne, (WV)""",204.7,"204.2 - 242.8 (644)",3352
54109,"""Wyoming, (WV)""",343.8,"242.9 - 651.5 (644)",4961
18001,"""Adams, (IN)""",167.8,"148.7 - 175.5 (644)",2309
18003,"""Allen, (IN)""",163.9,"148.7 - 175.5 (644)",3144
18005,"""Bartholomew, (IN)""",171.5,"148.7 - 175.5 (644)",2973
18009,"""Blackford, (IN)""",189.8,"175.6 - 204.1 (644)",3513
18011,"""Boone, (IN)""",201.5,"175.6 - 204.1 (644)",2996
18013,"""Brown, (IN)""",152.7,"148.7 - 175.5 (644)",2556
18015,"""Carroll, (IN)""",163.1,"148.7 - 175.5 (644)",3435
18017,"""Cass, (IN)""",197.8,"175.6 - 204.1 (644)",3305
18019,"""Clark, (IN)""",234.6,"204.2 - 242.8 (644)",4340
18021,"""Clay, (IN)""",283.9,"242.9 - 651.5 (644)",3036
18023,"""Clinton, (IN)""",195.6,"175.6 - 204.1 (644)",2839
18027,"""Daviess, (IN)""",210.1,"204.2 - 242.8 (644)",4087
18029,"""Dearborn, (IN)""",204.7,"204.2 - 242.8 (644)",4036
18031,"""Decatur, (IN)""",209.1,"204.2 - 242.8 (644)",2733
18033,"""DeKalb, (IN)""",204.4,"204.2 - 242.8 (644)",3052
18035,"""Delaware, (IN)""",195.5,"175.6 - 204.1 (644)",4103
18039,"""Elkhart, (IN)""",202.3,"175.6 - 204.1 (644)",2160
18041,"""Fayette, (IN)""",322.4,"242.9 - 651.5 (644)",3081
18047,"""Franklin, (IN)""",187.6,"175.6 - 204.1 (644)",2891
18049,"""Fulton, (IN)""",223.2,"204.2 - 242.8 (644)",2569
18053,"""Grant, (IN)""",304.8,"242.9 - 651.5 (644)",3513
18055,"""Greene, (IN)""",227.3,"204.2 - 242.8 (644)",3353
18057,"""Hamilton, (IN)""",156.7,"148.7 - 175.5 (644)",3054
18059,"""Hancock, (IN)""",164.8,"148.7 - 175.5 (644)",3595
18063,"""Hendricks, (IN)""",173.2,"148.7 - 175.5 (644)",2969
18065,"""Henry, (IN)""",215.4,"204.2 - 242.8 (644)",3358
18067,"""Howard, (IN)""",247.4,"242.9 - 651.5 (644)",4188
18069,"""Huntington, (IN)""",199.3,"175.6 - 204.1 (644)",2778
18071,"""Jackson, (IN)""",172.7,"148.7 - 175.5 (644)",2712
18073,"""Jasper, (IN)""",245.3,"242.9 - 651.5 (644)",3583
18075,"""Jay, (IN)""",218.3,"204.2 - 242.8 (644)",2397
18077,"""Jefferson, (IN)""",229,"204.2 - 242.8 (644)",3932
