"cnty_fips","display_name","Value","theme_range","pac_cost"
01055,"""Etowah, (AL)""",195.7,"175.6 - 204.1 (644)",6073
01071,"""Jackson, (AL)""",250.9,"242.9 - 651.5 (644)",3827
01073,"""Jefferson, (AL)""",127.7,"26.6 - 148.6 (644)",4866
01081,"""Lee, (AL)""",136.1,"26.6 - 148.6 (644)",3295
01083,"""Limestone, (AL)""",163.5,"148.7 - 175.5 (644)",3611
01085,"""Lowndes, (AL)""",187.7,"175.6 - 204.1 (644)",4007
01087,"""Macon, (AL)""",146.2,"26.6 - 148.6 (644)",4149
01089,"""Madison, (AL)""",103.8,"26.6 - 148.6 (644)",3577
01095,"""Marshall, (AL)""",152.2,"148.7 - 175.5 (644)",4562
01101,"""Montgomery, (AL)""",150.7,"148.7 - 175.5 (644)",4317
01103,"""Morgan, (AL)""",199,"175.6 - 204.1 (644)",4025
01111,"""Randolph, (AL)""",297.5,"242.9 - 651.5 (644)",3195
01113,"""Russell, (AL)""",142.7,"26.6 - 148.6 (644)",4406
01115,"""St. Clair, (AL)""",184.8,"175.6 - 204.1 (644)",3772
01117,"""Shelby, (AL)""",105.1,"26.6 - 148.6 (644)",3657
01121,"""Talladega, (AL)""",137.5,"26.6 - 148.6 (644)",3440
01123,"""Tallapoosa, (AL)""",164.1,"148.7 - 175.5 (644)",3373
13015,"""Bartow, (GA)""",166.4,"148.7 - 175.5 (644)",3935
13035,"""Butts, (GA)""",141,"26.6 - 148.6 (644)",3585
13045,"""Carroll, (GA)""",170,"148.7 - 175.5 (644)",3783
13047,"""Catoosa, (GA)""",187.7,"175.6 - 204.1 (644)",3817
13053,"""Chattahoochee, (GA)""",172.1,"148.7 - 175.5 (644)",3001
13055,"""Chattooga, (GA)""",185.4,"175.6 - 204.1 (644)",4202
13057,"""Cherokee, (GA)""",124.9,"26.6 - 148.6 (644)",2788
13063,"""Clayton, (GA)""",125.5,"26.6 - 148.6 (644)",4956
13067,"""Cobb, (GA)""",105,"26.6 - 148.6 (644)",2959
13077,"""Coweta, (GA)""",142,"26.6 - 148.6 (644)",3646
13079,"""Crawford, (GA)""",145.4,"26.6 - 148.6 (644)",4072
13083,"""Dade, (GA)""",232.7,"204.2 - 242.8 (644)",3029
13085,"""Dawson, (GA)""",141.9,"26.6 - 148.6 (644)",2299
13089,"""DeKalb, (GA)""",93.2,"26.6 - 148.6 (644)",3802
13097,"""Douglas, (GA)""",131.4,"26.6 - 148.6 (644)",3303
13111,"""Fannin, (GA)""",171.7,"148.7 - 175.5 (644)",2770
13113,"""Fayette, (GA)""",94.4,"26.6 - 148.6 (644)",2590
13115,"""Floyd, (GA)""",236.1,"204.2 - 242.8 (644)",4653
13117,"""Forsyth, (GA)""",104.8,"26.6 - 148.6 (644)",2528
13121,"""Fulton, (GA)""",98.8,"26.6 - 148.6 (644)",3663
13123,"""Gilmer, (GA)""",137.1,"26.6 - 148.6 (644)",2504
13129,"""Gordon, (GA)""",179.8,"175.6 - 204.1 (644)",3223
13135,"""Gwinnett, (GA)""",93.8,"26.6 - 148.6 (644)",3244
13143,"""Haralson, (GA)""",166.7,"148.7 - 175.5 (644)",4856
13145,"""Harris, (GA)""",173,"148.7 - 175.5 (644)",2907
13149,"""Heard, (GA)""",138.4,"26.6 - 148.6 (644)",3243
13151,"""Henry, (GA)""",93.6,"26.6 - 148.6 (644)",3292
13171,"""Lamar, (GA)""",176.4,"175.6 - 204.1 (644)",3137
13187,"""Lumpkin, (GA)""",203.1,"175.6 - 204.1 (644)",3135
13193,"""Macon, (GA)""",142.3,"26.6 - 148.6 (644)",3129
13197,"""Marion, (GA)""",191.6,"175.6 - 204.1 (644)",2363
13199,"""Meriwether, (GA)""",350.5,"242.9 - 651.5 (644)",5247
13207,"""Monroe, (GA)""",138.2,"26.6 - 148.6 (644)",3000
13213,"""Murray, (GA)""",228.4,"204.2 - 242.8 (644)",3412
13215,"""Muscogee, (GA)""",338.6,"242.9 - 651.5 (644)",4235
13223,"""Paulding, (GA)""",138.4,"26.6 - 148.6 (644)",3098
13227,"""Pickens, (GA)""",170.9,"148.7 - 175.5 (644)",2576
13231,"""Pike, (GA)""",138.5,"26.6 - 148.6 (644)",4332
13233,"""Polk, (GA)""",278.7,"242.9 - 651.5 (644)",4837
13247,"""Rockdale, (GA)""",128.7,"26.6 - 148.6 (644)",3652
13249,"""Schley, (GA)""",161.5,"148.7 - 175.5 (644)",2025
13255,"""Spalding, (GA)""",142.3,"26.6 - 148.6 (644)",3722
13263,"""Talbot, (GA)""",166.3,"148.7 - 175.5 (644)",2546
13269,"""Taylor, (GA)""",218.5,"204.2 - 242.8 (644)",4772
13285,"""Troup, (GA)""",211.9,"204.2 - 242.8 (644)",3813
13291,"""Union, (GA)""",89.5,"26.6 - 148.6 (644)",2142
13293,"""Upson, (GA)""",247.1,"242.9 - 651.5 (644)",4336
13295,"""Walker, (GA)""",180.3,"175.6 - 204.1 (644)",3698
13313,"""Whitfield, (GA)""",175.5,"148.7 - 175.5 (644)",2989
18025,"""Crawford, (IN)""",220.8,"204.2 - 242.8 (644)",4948
18037,"""Dubois, (IN)""",205,"204.2 - 242.8 (644)",3990
18043,"""Floyd, (IN)""",234.6,"204.2 - 242.8 (644)",4697
18061,"""Harrison, (IN)""",205.9,"204.2 - 242.8 (644)",4456
18123,"""Perry, (IN)""",215,"204.2 - 242.8 (644)",5880
18147,"""Spencer, (IN)""",181.7,"175.6 - 204.1 (644)",4428
21001,"""Adair, (KY)""",248.7,"242.9 - 651.5 (644)",6419
21003,"""Allen, (KY)""",229.8,"204.2 - 242.8 (644)",7668
21005,"""Anderson, (KY)""",170.1,"148.7 - 175.5 (644)",4404
21009,"""Barren, (KY)""",258.5,"242.9 - 651.5 (644)",4675
21017,"""Bourbon, (KY)""",259,"242.9 - 651.5 (644)",3625
21021,"""Boyle, (KY)""",191.5,"175.6 - 204.1 (644)",4937
21027,"""Breckinridge, (KY)""",219.1,"204.2 - 242.8 (644)",4426
21029,"""Bullitt, (KY)""",138.9,"26.6 - 148.6 (644)",4292
21031,"""Butler, (KY)""",247,"242.9 - 651.5 (644)",4710
21045,"""Casey, (KY)""",200.5,"175.6 - 204.1 (644)",7856
21049,"""Clark, (KY)""",303.2,"242.9 - 651.5 (644)",4116
21053,"""Clinton, (KY)""",221.8,"204.2 - 242.8 (644)",8575
21057,"""Cumberland, (KY)""",308.4,"242.9 - 651.5 (644)",7457
21059,"""Daviess, (KY)""",125.9,"26.6 - 148.6 (644)",3782
21061,"""Edmonson, (KY)""",231.6,"204.2 - 242.8 (644)",5469
21065,"""Estill, (KY)""",359.3,"242.9 - 651.5 (644)",5056
21067,"""Fayette, (KY)""",113.5,"26.6 - 148.6 (644)",4970
21073,"""Franklin, (KY)""",221,"204.2 - 242.8 (644)",9364
21079,"""Garrard, (KY)""",170.5,"148.7 - 175.5 (644)",4787
21085,"""Grayson, (KY)""",202.4,"175.6 - 204.1 (644)",4100
21087,"""Green, (KY)""",338,"242.9 - 651.5 (644)",7865
21091,"""Hancock, (KY)""",109.8,"26.6 - 148.6 (644)",2830
21093,"""Hardin, (KY)""",134.7,"26.6 - 148.6 (644)",4540
21099,"""Hart, (KY)""",126.5,"26.6 - 148.6 (644)",5130
21109,"""Jackson, (KY)""",371.1,"242.9 - 651.5 (644)",4284
21111,"""Jefferson, (KY)""",120.4,"26.6 - 148.6 (644)",4302
21113,"""Jessamine, (KY)""",130.1,"26.6 - 148.6 (644)",4672
21123,"""Larue, (KY)""",261.6,"242.9 - 651.5 (644)",5443
21125,"""Laurel, (KY)""",296.2,"242.9 - 651.5 (644)",4324
21137,"""Lincoln, (KY)""",253.7,"242.9 - 651.5 (644)",5412
21141,"""Logan, (KY)""",145.2,"26.6 - 148.6 (644)",4544
21147,"""McCreary, (KY)""",367.4,"242.9 - 651.5 (644)",4936
21151,"""Madison, (KY)""",82,"26.6 - 148.6 (644)",3820
21155,"""Marion, (KY)""",168.3,"148.7 - 175.5 (644)",4828
21163,"""Meade, (KY)""",182.7,"175.6 - 204.1 (644)",4570
21167,"""Mercer, (KY)""",165.2,"148.7 - 175.5 (644)",5136
21169,"""Metcalfe, (KY)""",256.1,"242.9 - 651.5 (644)",4527
21171,"""Monroe, (KY)""",370.9,"242.9 - 651.5 (644)",7192
21173,"""Montgomery, (KY)""",319.7,"242.9 - 651.5 (644)",4069
21177,"""Muhlenberg, (KY)""",308.4,"242.9 - 651.5 (644)",3541
21179,"""Nelson, (KY)""",193.3,"175.6 - 204.1 (644)",4238
21181,"""Nicholas, (KY)""",316.5,"242.9 - 651.5 (644)",3705
21183,"""Ohio, (KY)""",342.3,"242.9 - 651.5 (644)",4879
21199,"""Pulaski, (KY)""",300.1,"242.9 - 651.5 (644)",4100
21203,"""Rockcastle, (KY)""",195,"175.6 - 204.1 (644)",5593
21207,"""Russell, (KY)""",178.4,"175.6 - 204.1 (644)",5059
21209,"""Scott, (KY)""",322.5,"242.9 - 651.5 (644)",3944
21211,"""Shelby, (KY)""",87.6,"26.6 - 148.6 (644)",3393
21213,"""Simpson, (KY)""",262.7,"242.9 - 651.5 (644)",7320
21215,"""Spencer, (KY)""",107.2,"26.6 - 148.6 (644)",3751
21217,"""Taylor, (KY)""",232.2,"204.2 - 242.8 (644)",5758
21227,"""Warren, (KY)""",239.5,"204.2 - 242.8 (644)",5247
21229,"""Washington, (KY)""",178.7,"175.6 - 204.1 (644)",4676
21231,"""Wayne, (KY)""",267.2,"242.9 - 651.5 (644)",4665
21235,"""Whitley, (KY)""",444.8,"242.9 - 651.5 (644)",5897
21239,"""Woodford, (KY)""",176.5,"175.6 - 204.1 (644)",4355
37039,"""Cherokee, (NC)""",250.8,"242.9 - 651.5 (644)",2524
47001,"""Anderson, (TN)""",215.6,"204.2 - 242.8 (644)",4181
47003,"""Bedford, (TN)""",343.3,"242.9 - 651.5 (644)",4108
47007,"""Bledsoe, (TN)""",227.6,"204.2 - 242.8 (644)",4362
47009,"""Blount, (TN)""",160.6,"148.7 - 175.5 (644)",3306
47011,"""Bradley, (TN)""",326.2,"242.9 - 651.5 (644)",4140
47013,"""Campbell, (TN)""",349,"242.9 - 651.5 (644)",5344
47015,"""Cannon, (TN)""",262.4,"242.9 - 651.5 (644)",5231
47021,"""Cheatham, (TN)""",246.1,"242.9 - 651.5 (644)",3951
47027,"""Clay, (TN)""",294.1,"242.9 - 651.5 (644)",4713
47031,"""Coffee, (TN)""",376.8,"242.9 - 651.5 (644)",5211
47035,"""Cumberland, (TN)""",185.9,"175.6 - 204.1 (644)",3242
47037,"""Davidson, (TN)""",201.8,"175.6 - 204.1 (644)",4990
47041,"""DeKalb, (TN)""",254.7,"242.9 - 651.5 (644)",4214
47049,"""Fentress, (TN)""",271.9,"242.9 - 651.5 (644)",6865
47051,"""Franklin, (TN)""",308.3,"242.9 - 651.5 (644)",4309
47055,"""Giles, (TN)""",321.6,"242.9 - 651.5 (644)",4827
47061,"""Grundy, (TN)""",332.1,"242.9 - 651.5 (644)",4415
47065,"""Hamilton, (TN)""",207.4,"204.2 - 242.8 (644)",4275
47087,"""Jackson, (TN)""",259.5,"242.9 - 651.5 (644)",4824
47093,"""Knox, (TN)""",181.9,"175.6 - 204.1 (644)",3729
47103,"""Lincoln, (TN)""",394.6,"242.9 - 651.5 (644)",4225
47105,"""Loudon, (TN)""",162.8,"148.7 - 175.5 (644)",2638
47107,"""McMinn, (TN)""",252,"242.9 - 651.5 (644)",4363
47111,"""Macon, (TN)""",263.9,"242.9 - 651.5 (644)",5072
47115,"""Marion, (TN)""",333.2,"242.9 - 651.5 (644)",4542
47117,"""Marshall, (TN)""",269.4,"242.9 - 651.5 (644)",4536
47119,"""Maury, (TN)""",164.4,"148.7 - 175.5 (644)",4670
47121,"""Meigs, (TN)""",317.3,"242.9 - 651.5 (644)",3124
47123,"""Monroe, (TN)""",198.6,"175.6 - 204.1 (644)",3649
47127,"""Moore, (TN)""",339.7,"242.9 - 651.5 (644)",4343
47129,"""Morgan, (TN)""",235.2,"204.2 - 242.8 (644)",3557
47133,"""Overton, (TN)""",278.6,"242.9 - 651.5 (644)",6241
47137,"""Pickett, (TN)""",293,"242.9 - 651.5 (644)",7748
47139,"""Polk, (TN)""",283.7,"242.9 - 651.5 (644)",4794
47141,"""Putnam, (TN)""",232.3,"204.2 - 242.8 (644)",5055
47143,"""Rhea, (TN)""",321.6,"242.9 - 651.5 (644)",3583
47145,"""Roane, (TN)""",271,"242.9 - 651.5 (644)",4149
47147,"""Robertson, (TN)""",270.4,"242.9 - 651.5 (644)",4146
47149,"""Rutherford, (TN)""",213.6,"204.2 - 242.8 (644)",3780
47151,"""Scott, (TN)""",252.9,"242.9 - 651.5 (644)",5496
47153,"""Sequatchie, (TN)""",249.1,"242.9 - 651.5 (644)",3005
47159,"""Smith, (TN)""",217.3,"204.2 - 242.8 (644)",6528
47165,"""Sumner, (TN)""",201.1,"175.6 - 204.1 (644)",4064
47169,"""Trousdale, (TN)""",210.3,"204.2 - 242.8 (644)",6738
47175,"""Van Buren, (TN)""",234.5,"204.2 - 242.8 (644)",3740
47177,"""Warren, (TN)""",254.4,"242.9 - 651.5 (644)",4586
47185,"""White, (TN)""",224.5,"204.2 - 242.8 (644)",4721
47187,"""Williamson, (TN)""",156.9,"148.7 - 175.5 (644)",3573
47189,"""Wilson, (TN)""",192.6,"175.6 - 204.1 (644)",4532
13009,"""Baldwin, (GA)""",135.1,"26.6 - 148.6 (644)",3402
13011,"""Banks, (GA)""",124.2,"26.6 - 148.6 (644)",3339
13013,"""Barrow, (GA)""",103.5,"26.6 - 148.6 (644)",2633
13021,"""Bibb, (GA)""",205.3,"204.2 - 242.8 (644)",4097
13023,"""Bleckley, (GA)""",132.4,"26.6 - 148.6 (644)",4575
13031,"""Bulloch, (GA)""",131.8,"26.6 - 148.6 (644)",4197
13033,"""Burke, (GA)""",217.7,"204.2 - 242.8 (644)",4358
13043,"""Candler, (GA)""",234,"204.2 - 242.8 (644)",5480
13059,"""Clarke, (GA)""",111.2,"26.6 - 148.6 (644)",2883
13073,"""Columbia, (GA)""",87.3,"26.6 - 148.6 (644)",3360
13091,"""Dodge, (GA)""",200.4,"175.6 - 204.1 (644)",5565
13093,"""Dooly, (GA)""",121.2,"26.6 - 148.6 (644)",4186
13103,"""Effingham, (GA)""",177.4,"175.6 - 204.1 (644)",4110
13105,"""Elbert, (GA)""",229.5,"204.2 - 242.8 (644)",3103
13107,"""Emanuel, (GA)""",258.8,"242.9 - 651.5 (644)",3664
13109,"""Evans, (GA)""",149,"148.7 - 175.5 (644)",3570
13119,"""Franklin, (GA)""",250.4,"242.9 - 651.5 (644)",4031
13125,"""Glascock, (GA)""",207.1,"204.2 - 242.8 (644)",4920
13133,"""Greene, (GA)""",98.4,"26.6 - 148.6 (644)",2741
13137,"""Habersham, (GA)""",150,"148.7 - 175.5 (644)",2394
13139,"""Hall, (GA)""",123.1,"26.6 - 148.6 (644)",2538
13141,"""Hancock, (GA)""",113.4,"26.6 - 148.6 (644)",3808
13147,"""Hart, (GA)""",158.8,"148.7 - 175.5 (644)",4005
13153,"""Houston, (GA)""",147.6,"26.6 - 148.6 (644)",3544
13157,"""Jackson, (GA)""",123.7,"26.6 - 148.6 (644)",2986
13159,"""Jasper, (GA)""",178.8,"175.6 - 204.1 (644)",4080
13163,"""Jefferson, (GA)""",201.4,"175.6 - 204.1 (644)",4504
13165,"""Jenkins, (GA)""",115.3,"26.6 - 148.6 (644)",3687
13167,"""Johnson, (GA)""",230.1,"204.2 - 242.8 (644)",2984
13169,"""Jones, (GA)""",144.7,"26.6 - 148.6 (644)",3207
13175,"""Laurens, (GA)""",266.4,"242.9 - 651.5 (644)",2781
13181,"""Lincoln, (GA)""",113.6,"26.6 - 148.6 (644)",3175
13189,"""McDuffie, (GA)""",144,"26.6 - 148.6 (644)",3233
13195,"""Madison, (GA)""",139.4,"26.6 - 148.6 (644)",2305
13209,"""Montgomery, (GA)""",267.4,"242.9 - 651.5 (644)",3970
13211,"""Morgan, (GA)""",109.5,"26.6 - 148.6 (644)",3047
13217,"""Newton, (GA)""",117.3,"26.6 - 148.6 (644)",3556
13219,"""Oconee, (GA)""",91.7,"26.6 - 148.6 (644)",2497
13221,"""Oglethorpe, (GA)""",106,"26.6 - 148.6 (644)",2847
13225,"""Peach, (GA)""",186.5,"175.6 - 204.1 (644)",3367
13235,"""Pulaski, (GA)""",291.4,"242.9 - 651.5 (644)",4069
13237,"""Putnam, (GA)""",115,"26.6 - 148.6 (644)",2602
13241,"""Rabun, (GA)""",161.8,"148.7 - 175.5 (644)",3127
13245,"""Richmond, (GA)""",171.5,"148.7 - 175.5 (644)",5016
13251,"""Screven, (GA)""",182.4,"175.6 - 204.1 (644)",4249
13257,"""Stephens, (GA)""",193.6,"175.6 - 204.1 (644)",3618
13265,"""Taliaferro, (GA)""",115.3,"26.6 - 148.6 (644)",3135
13279,"""Toombs, (GA)""",273.2,"242.9 - 651.5 (644)",3720
13281,"""Towns, (GA)""",170.4,"148.7 - 175.5 (644)",2676
13283,"""Treutlen, (GA)""",236.6,"204.2 - 242.8 (644)",3887
13289,"""Twiggs, (GA)""",254,"242.9 - 651.5 (644)",3539
13297,"""Walton, (GA)""",149.3,"148.7 - 175.5 (644)",3273
13301,"""Warren, (GA)""",167.7,"148.7 - 175.5 (644)",3058
13303,"""Washington, (GA)""",139.5,"26.6 - 148.6 (644)",3206
13311,"""White, (GA)""",131.9,"26.6 - 148.6 (644)",2751
13317,"""Wilkes, (GA)""",130,"26.6 - 148.6 (644)",4019
13319,"""Wilkinson, (GA)""",305,"242.9 - 651.5 (644)",3297
21011,"""Bath, (KY)""",321.6,"242.9 - 651.5 (644)",3539
21013,"""Bell, (KY)""",446.5,"242.9 - 651.5 (644)",6421
21019,"""Boyd, (KY)""",269.7,"242.9 - 651.5 (644)",4123
21025,"""Breathitt, (KY)""",628.2,"242.9 - 651.5 (644)",4653
21043,"""Carter, (KY)""",213,"204.2 - 242.8 (644)",3674
21051,"""Clay, (KY)""",315.7,"242.9 - 651.5 (644)",4924
21063,"""Elliott, (KY)""",194.2,"175.6 - 204.1 (644)",5175
21069,"""Fleming, (KY)""",247,"242.9 - 651.5 (644)",4370
21071,"""Floyd, (KY)""",326.1,"242.9 - 651.5 (644)",5198
21095,"""Harlan, (KY)""",342.9,"242.9 - 651.5 (644)",3517
21115,"""Johnson, (KY)""",344.4,"242.9 - 651.5 (644)",4102
21119,"""Knott, (KY)""",341.5,"242.9 - 651.5 (644)",3842
21121,"""Knox, (KY)""",276,"242.9 - 651.5 (644)",5103
21127,"""Lawrence, (KY)""",241.2,"204.2 - 242.8 (644)",3859
21129,"""Lee, (KY)""",426.7,"242.9 - 651.5 (644)",6539
21131,"""Leslie, (KY)""",338.4,"242.9 - 651.5 (644)",5015
21133,"""Letcher, (KY)""",317.7,"242.9 - 651.5 (644)",3191
21153,"""Magoffin, (KY)""",293.5,"242.9 - 651.5 (644)",5307
21159,"""Martin, (KY)""",224.8,"204.2 - 242.8 (644)",5060
21165,"""Menifee, (KY)""",266.2,"242.9 - 651.5 (644)",4096
21175,"""Morgan, (KY)""",163.3,"148.7 - 175.5 (644)",4131
21189,"""Owsley, (KY)""",362.3,"242.9 - 651.5 (644)",4702
21193,"""Perry, (KY)""",440.8,"242.9 - 651.5 (644)",4876
21195,"""Pike, (KY)""",227.2,"204.2 - 242.8 (644)",4411
21197,"""Powell, (KY)""",344.4,"242.9 - 651.5 (644)",4740
21205,"""Rowan, (KY)""",172.2,"148.7 - 175.5 (644)",5060
21237,"""Wolfe, (KY)""",409.7,"242.9 - 651.5 (644)",4602
37003,"""Alexander, (NC)""",176.5,"175.6 - 204.1 (644)",3146
37005,"""Alleghany, (NC)""",167.2,"148.7 - 175.5 (644)",3110
37009,"""Ashe, (NC)""",146.1,"26.6 - 148.6 (644)",3195
37011,"""Avery, (NC)""",212.7,"204.2 - 242.8 (644)",3498
37021,"""Buncombe, (NC)""",152.6,"148.7 - 175.5 (644)",3732
37023,"""Burke, (NC)""",208.5,"204.2 - 242.8 (644)",3537
37027,"""Caldwell, (NC)""",244.4,"242.9 - 651.5 (644)",4013
37035,"""Catawba, (NC)""",180.9,"175.6 - 204.1 (644)",3635
37043,"""Clay, (NC)""",189.1,"175.6 - 204.1 (644)",2763
37045,"""Cleveland, (NC)""",188.2,"175.6 - 204.1 (644)",4103
37071,"""Gaston, (NC)""",196.7,"175.6 - 204.1 (644)",4679
37075,"""Graham, (NC)""",188.9,"175.6 - 204.1 (644)",3720
37087,"""Haywood, (NC)""",197.3,"175.6 - 204.1 (644)",3560
37089,"""Henderson, (NC)""",140,"26.6 - 148.6 (644)",3633
37097,"""Iredell, (NC)""",166.8,"148.7 - 175.5 (644)",3901
37099,"""Jackson, (NC)""",171.8,"148.7 - 175.5 (644)",3662
37109,"""Lincoln, (NC)""",179.8,"175.6 - 204.1 (644)",4509
37111,"""McDowell, (NC)""",194.2,"175.6 - 204.1 (644)",3975
37113,"""Macon, (NC)""",159.4,"148.7 - 175.5 (644)",3220
37115,"""Madison, (NC)""",201,"175.6 - 204.1 (644)",3747
37119,"""Mecklenburg, (NC)""",99.3,"26.6 - 148.6 (644)",3766
37121,"""Mitchell, (NC)""",220.3,"204.2 - 242.8 (644)",2931
37149,"""Polk, (NC)""",160.4,"148.7 - 175.5 (644)",3357
37161,"""Rutherford, (NC)""",194.1,"175.6 - 204.1 (644)",3740
37171,"""Surry, (NC)""",167.4,"148.7 - 175.5 (644)",3563
37173,"""Swain, (NC)""",204.1,"175.6 - 204.1 (644)",3863
37175,"""Transylvania, (NC)""",123.6,"26.6 - 148.6 (644)",2631
37189,"""Watauga, (NC)""",141.8,"26.6 - 148.6 (644)",2854
37193,"""Wilkes, (NC)""",183.6,"175.6 - 204.1 (644)",3647
37197,"""Yadkin, (NC)""",173.3,"148.7 - 175.5 (644)",4011
37199,"""Yancey, (NC)""",205.7,"204.2 - 242.8 (644)",3166
45001,"""Abbeville, (SC)""",160.3,"148.7 - 175.5 (644)",3916
45003,"""Aiken, (SC)""",138.8,"26.6 - 148.6 (644)",3455
45005,"""Allendale, (SC)""",190.6,"175.6 - 204.1 (644)",5453
45007,"""Anderson, (SC)""",217.3,"204.2 - 242.8 (644)",4062
45009,"""Bamberg, (SC)""",149.2,"148.7 - 175.5 (644)",3689
45011,"""Barnwell, (SC)""",193.8,"175.6 - 204.1 (644)",3407
45013,"""Beaufort, (SC)""",91.3,"26.6 - 148.6 (644)",2311
45017,"""Calhoun, (SC)""",182.2,"175.6 - 204.1 (644)",3348
45021,"""Cherokee, (SC)""",107.8,"26.6 - 148.6 (644)",4554
45023,"""Chester, (SC)""",311.3,"242.9 - 651.5 (644)",3817
45029,"""Colleton, (SC)""",214.1,"204.2 - 242.8 (644)",3843
45037,"""Edgefield, (SC)""",178,"175.6 - 204.1 (644)",4220
45039,"""Fairfield, (SC)""",251,"242.9 - 651.5 (644)",3586
45045,"""Greenville, (SC)""",151.5,"148.7 - 175.5 (644)",3115
45047,"""Greenwood, (SC)""",164.7,"148.7 - 175.5 (644)",4849
45049,"""Hampton, (SC)""",168.9,"148.7 - 175.5 (644)",3614
45053,"""Jasper, (SC)""",143.3,"26.6 - 148.6 (644)",3087
45057,"""Lancaster, (SC)""",148.5,"26.6 - 148.6 (644)",2966
45059,"""Laurens, (SC)""",167.6,"148.7 - 175.5 (644)",3979
45063,"""Lexington, (SC)""",159.2,"148.7 - 175.5 (644)",2755
45065,"""McCormick, (SC)""",114.1,"26.6 - 148.6 (644)",4072
45071,"""Newberry, (SC)""",157.4,"148.7 - 175.5 (644)",3386
45073,"""Oconee, (SC)""",187.4,"175.6 - 204.1 (644)",3334
45075,"""Orangeburg, (SC)""",136.9,"26.6 - 148.6 (644)",3831
45077,"""Pickens, (SC)""",273.3,"242.9 - 651.5 (644)",3237
45079,"""Richland, (SC)""",183.4,"175.6 - 204.1 (644)",2989
45081,"""Saluda, (SC)""",166,"148.7 - 175.5 (644)",4042
45083,"""Spartanburg, (SC)""",185.7,"175.6 - 204.1 (644)",4142
45087,"""Union, (SC)""",184.6,"175.6 - 204.1 (644)",4122
45091,"""York, (SC)""",152,"148.7 - 175.5 (644)",3472
47019,"""Carter, (TN)""",232.4,"204.2 - 242.8 (644)",5162
47025,"""Claiborne, (TN)""",345.1,"242.9 - 651.5 (644)",7485
47029,"""Cocke, (TN)""",422.1,"242.9 - 651.5 (644)",4399
47057,"""Grainger, (TN)""",222.6,"204.2 - 242.8 (644)",4968
47059,"""Greene, (TN)""",223.8,"204.2 - 242.8 (644)",4047
47063,"""Hamblen, (TN)""",223.9,"204.2 - 242.8 (644)",5053
47067,"""Hancock, (TN)""",279,"242.9 - 651.5 (644)",6769
47073,"""Hawkins, (TN)""",231.5,"204.2 - 242.8 (644)",4631
47089,"""Jefferson, (TN)""",214,"204.2 - 242.8 (644)",4511
47091,"""Johnson, (TN)""",207,"204.2 - 242.8 (644)",4688
47155,"""Sevier, (TN)""",236.8,"204.2 - 242.8 (644)",3431
47163,"""Sullivan, (TN)""",279.4,"242.9 - 651.5 (644)",4487
47171,"""Unicoi, (TN)""",219.8,"204.2 - 242.8 (644)",4838
47173,"""Union, (TN)""",222.8,"204.2 - 242.8 (644)",4486
47179,"""Washington, (TN)""",214.7,"204.2 - 242.8 (644)",4092
51021,"""Bland, (VA)""",230.5,"204.2 - 242.8 (644)",3348
51027,"""Buchanan, (VA)""",252.8,"242.9 - 651.5 (644)",4364
51035,"""Carroll, (VA)""",148.8,"148.7 - 175.5 (644)",5266
51051,"""Dickenson, (VA)""",243.2,"242.9 - 651.5 (644)",4591
51071,"""Giles, (VA)""",245.1,"242.9 - 651.5 (644)",4328
51077,"""Grayson, (VA)""",141.4,"26.6 - 148.6 (644)",4458
51105,"""Lee, (VA)""",257.7,"242.9 - 651.5 (644)",5191
51155,"""Pulaski, (VA)""",213.9,"204.2 - 242.8 (644)",4327
51167,"""Russell, (VA)""",262.9,"242.9 - 651.5 (644)",4388
51169,"""Scott, (VA)""",259.6,"242.9 - 651.5 (644)",6179
51173,"""Smyth, (VA)""",217.7,"204.2 - 242.8 (644)",4967
51185,"""Tazewell, (VA)""",236.9,"204.2 - 242.8 (644)",4537
51191,"""Washington, (VA)""",180.6,"175.6 - 204.1 (644)",4241
51195,"""Wise, (VA)""",258.5,"242.9 - 651.5 (644)",5323
51197,"""Wythe, (VA)""",231.7,"204.2 - 242.8 (644)",4891
51520,"""Bristol, (VA)""",311,"242.9 - 651.5 (644)",4898
51640,"""Galax, (VA)""",159.1,"148.7 - 175.5 (644)",5503
51720,"""Norton, (VA)""",258.3,"242.9 - 651.5 (644)",4162
54005,"""Boone, (WV)""",261.4,"242.9 - 651.5 (644)",4087
54019,"""Fayette, (WV)""",283.9,"242.9 - 651.5 (644)",4873
54039,"""Kanawha, (WV)""",229.6,"204.2 - 242.8 (644)",3727
54043,"""Lincoln, (WV)""",240.8,"204.2 - 242.8 (644)",3882
54045,"""Logan, (WV)""",281.1,"242.9 - 651.5 (644)",4411
54047,"""McDowell, (WV)""",301.5,"242.9 - 651.5 (644)",4656
54055,"""Mercer, (WV)""",226.4,"204.2 - 242.8 (644)",4124
54059,"""Mingo, (WV)""",344.5,"242.9 - 651.5 (644)",3639
54067,"""Nicholas, (WV)""",224.9,"204.2 - 242.8 (644)",3860
54081,"""Raleigh, (WV)""",314.1,"242.9 - 651.5 (644)",4506
54089,"""Summers, (WV)""",275.7,"242.9 - 651.5 (644)",5353
54099,"""Wayne, (WV)""",204.7,"204.2 - 242.8 (644)",4112
54109,"""Wyoming, (WV)""",343.8,"242.9 - 651.5 (644)",5506
