"cnty_fips","display_name","Value","theme_range","prev_hd"
36013,"""Chautauqua, (NY)""",226.6,"204.2 - 242.8 (644)",38.2
36015,"""Chemung, (NY)""",259,"242.9 - 651.5 (644)",37.8
36017,"""Chenango, (NY)""",307.8,"242.9 - 651.5 (644)",33.1
36023,"""Cortland, (NY)""",185.1,"175.6 - 204.1 (644)",33.8
36025,"""Delaware, (NY)""",178.3,"175.6 - 204.1 (644)",35.2
36029,"""Erie, (NY)""",204,"175.6 - 204.1 (644)",34.3
36033,"""Franklin, (NY)""",219.2,"204.2 - 242.8 (644)",35
36035,"""Fulton, (NY)""",269.5,"242.9 - 651.5 (644)",41
36037,"""Genesee, (NY)""",197.1,"175.6 - 204.1 (644)",40.7
36039,"""Greene, (NY)""",219.3,"204.2 - 242.8 (644)",38
36041,"""Hamilton, (NY)""",202.6,"175.6 - 204.1 (644)",30.4
36043,"""Herkimer, (NY)""",204.3,"204.2 - 242.8 (644)",35.2
36045,"""Jefferson, (NY)""",231.2,"204.2 - 242.8 (644)",35
36049,"""Lewis, (NY)""",211.3,"204.2 - 242.8 (644)",34.4
36051,"""Livingston, (NY)""",150.6,"148.7 - 175.5 (644)",39.2
36053,"""Madison, (NY)""",123,"26.6 - 148.6 (644)",31.1
36055,"""Monroe, (NY)""",159.6,"148.7 - 175.5 (644)",33.9
36057,"""Montgomery, (NY)""",220.7,"204.2 - 242.8 (644)",42.7
36063,"""Niagara, (NY)""",254.1,"242.9 - 651.5 (644)",41.3
36065,"""Oneida, (NY)""",233.1,"204.2 - 242.8 (644)",35.4
36067,"""Onondaga, (NY)""",176.8,"175.6 - 204.1 (644)",31.6
36069,"""Ontario, (NY)""",170.3,"148.7 - 175.5 (644)",32.2
36071,"""Orange, (NY)""",195.8,"175.6 - 204.1 (644)",38.5
36073,"""Orleans, (NY)""",246.9,"242.9 - 651.5 (644)",44.1
36075,"""Oswego, (NY)""",236,"204.2 - 242.8 (644)",36.6
36077,"""Otsego, (NY)""",184,"175.6 - 204.1 (644)",35
36085,"""Richmond, (NY)""",379.1,"242.9 - 651.5 (644)",42.2
36089,"""St. Lawrence, (NY)""",252.7,"242.9 - 651.5 (644)",36.4
36095,"""Schoharie, (NY)""",180.4,"175.6 - 204.1 (644)",32.6
36097,"""Schuyler, (NY)""",233.7,"204.2 - 242.8 (644)",32.9
36099,"""Seneca, (NY)""",194.1,"175.6 - 204.1 (644)",37.6
36101,"""Steuben, (NY)""",214.8,"204.2 - 242.8 (644)",34.7
36105,"""Sullivan, (NY)""",199.9,"175.6 - 204.1 (644)",36.6
36107,"""Tioga, (NY)""",136.8,"26.6 - 148.6 (644)",33.3
36109,"""Tompkins, (NY)""",136.2,"26.6 - 148.6 (644)",29.4
36111,"""Ulster, (NY)""",171,"148.7 - 175.5 (644)",34.6
36117,"""Wayne, (NY)""",175.9,"175.6 - 204.1 (644)",39.1
36121,"""Wyoming, (NY)""",206.2,"204.2 - 242.8 (644)",38.1
36123,"""Yates, (NY)""",183.2,"175.6 - 204.1 (644)",31.4
42001,"""Adams, (PA)""",221.8,"204.2 - 242.8 (644)",34.4
42003,"""Allegheny, (PA)""",223.1,"204.2 - 242.8 (644)",34.1
42005,"""Armstrong, (PA)""",188.4,"175.6 - 204.1 (644)",36.3
42007,"""Beaver, (PA)""",201.1,"175.6 - 204.1 (644)",35
42009,"""Bedford, (PA)""",212.4,"204.2 - 242.8 (644)",41.9
42011,"""Berks, (PA)""",205,"204.2 - 242.8 (644)",35
42013,"""Blair, (PA)""",172,"148.7 - 175.5 (644)",44.3
42015,"""Bradford, (PA)""",158.6,"148.7 - 175.5 (644)",33.9
42017,"""Bucks, (PA)""",124.3,"26.6 - 148.6 (644)",37.7
42019,"""Butler, (PA)""",169.1,"148.7 - 175.5 (644)",34.8
42021,"""Cambria, (PA)""",199.7,"175.6 - 204.1 (644)",41.7
42023,"""Cameron, (PA)""",254.3,"242.9 - 651.5 (644)",37.4
42025,"""Carbon, (PA)""",172.5,"148.7 - 175.5 (644)",38.6
42027,"""Centre, (PA)""",109.2,"26.6 - 148.6 (644)",31.6
42029,"""Chester, (PA)""",166,"148.7 - 175.5 (644)",35.8
42031,"""Clarion, (PA)""",179.9,"175.6 - 204.1 (644)",33.5
42033,"""Clearfield, (PA)""",230.8,"204.2 - 242.8 (644)",38
42035,"""Clinton, (PA)""",291.7,"242.9 - 651.5 (644)",34.9
42037,"""Columbia, (PA)""",173.1,"148.7 - 175.5 (644)",37.3
42039,"""Crawford, (PA)""",221.2,"204.2 - 242.8 (644)",34.8
42041,"""Cumberland, (PA)""",174.6,"148.7 - 175.5 (644)",34.5
42043,"""Dauphin, (PA)""",159.2,"148.7 - 175.5 (644)",34.7
42045,"""Delaware, (PA)""",179.6,"175.6 - 204.1 (644)",37
42047,"""Elk, (PA)""",220,"204.2 - 242.8 (644)",37.9
42049,"""Erie, (PA)""",161.7,"148.7 - 175.5 (644)",35.6
42051,"""Fayette, (PA)""",265.5,"242.9 - 651.5 (644)",37
42053,"""Forest, (PA)""",202.8,"175.6 - 204.1 (644)",37.5
42055,"""Franklin, (PA)""",166.2,"148.7 - 175.5 (644)",36.9
42057,"""Fulton, (PA)""",222.1,"204.2 - 242.8 (644)",39.1
42059,"""Greene, (PA)""",222.4,"204.2 - 242.8 (644)",39
42061,"""Huntingdon, (PA)""",172.1,"148.7 - 175.5 (644)",41
42063,"""Indiana, (PA)""",199.3,"175.6 - 204.1 (644)",36.4
42065,"""Jefferson, (PA)""",199.2,"175.6 - 204.1 (644)",35.8
42067,"""Juniata, (PA)""",173.8,"148.7 - 175.5 (644)",39.9
42069,"""Lackawanna, (PA)""",222,"204.2 - 242.8 (644)",38.1
42071,"""Lancaster, (PA)""",158.1,"148.7 - 175.5 (644)",32.4
42073,"""Lawrence, (PA)""",209.5,"204.2 - 242.8 (644)",38.5
42075,"""Lebanon, (PA)""",162,"148.7 - 175.5 (644)",32.1
42077,"""Lehigh, (PA)""",136,"26.6 - 148.6 (644)",33.8
42079,"""Luzerne, (PA)""",232.4,"204.2 - 242.8 (644)",42.4
42081,"""Lycoming, (PA)""",170.8,"148.7 - 175.5 (644)",32.7
42083,"""McKean, (PA)""",239.7,"204.2 - 242.8 (644)",39.6
42085,"""Mercer, (PA)""",242.1,"204.2 - 242.8 (644)",41
42087,"""Mifflin, (PA)""",174.2,"148.7 - 175.5 (644)",37.6
42089,"""Monroe, (PA)""",160,"148.7 - 175.5 (644)",36.1
42091,"""Montgomery, (PA)""",158.6,"148.7 - 175.5 (644)",34.3
42093,"""Montour, (PA)""",135.5,"26.6 - 148.6 (644)",37
42095,"""Northampton, (PA)""",144.8,"26.6 - 148.6 (644)",35.9
42097,"""Northumberland, (PA)""",246.3,"242.9 - 651.5 (644)",38.2
42099,"""Perry, (PA)""",180.7,"175.6 - 204.1 (644)",38.1
42101,"""Philadelphia, (PA)""",218.8,"204.2 - 242.8 (644)",37.3
42103,"""Pike, (PA)""",190.8,"175.6 - 204.1 (644)",36.4
42105,"""Potter, (PA)""",143,"26.6 - 148.6 (644)",33.3
42107,"""Schuylkill, (PA)""",340.3,"242.9 - 651.5 (644)",38.2
42109,"""Snyder, (PA)""",144.5,"26.6 - 148.6 (644)",35.4
42111,"""Somerset, (PA)""",215.9,"204.2 - 242.8 (644)",38.2
42113,"""Sullivan, (PA)""",200.4,"175.6 - 204.1 (644)",32.4
42115,"""Susquehanna, (PA)""",197.5,"175.6 - 204.1 (644)",33
42117,"""Tioga, (PA)""",192.8,"175.6 - 204.1 (644)",32
42119,"""Union, (PA)""",171.1,"148.7 - 175.5 (644)",32.1
42121,"""Venango, (PA)""",185.9,"175.6 - 204.1 (644)",37.4
42123,"""Warren, (PA)""",217.4,"204.2 - 242.8 (644)",37.3
42125,"""Washington, (PA)""",194.9,"175.6 - 204.1 (644)",35.6
42127,"""Wayne, (PA)""",209.6,"204.2 - 242.8 (644)",37.1
42129,"""Westmoreland, (PA)""",203.1,"175.6 - 204.1 (644)",35.7
42131,"""Wyoming, (PA)""",208.4,"204.2 - 242.8 (644)",39.7
42133,"""York, (PA)""",170.4,"148.7 - 175.5 (644)",33.5
51013,"""Arlington, (VA)""",91.4,"26.6 - 148.6 (644)",28.5
51043,"""Clarke, (VA)""",171,"148.7 - 175.5 (644)",29
51047,"""Culpeper, (VA)""",139.3,"26.6 - 148.6 (644)",31
51059,"""Fairfax County, (VA)""",82.7,"26.6 - 148.6 (644)",27.8
51061,"""Fauquier, (VA)""",116.9,"26.6 - 148.6 (644)",30.9
51069,"""Frederick, (VA)""",155.6,"148.7 - 175.5 (644)",32.4
51091,"""Highland, (VA)""",149,"148.7 - 175.5 (644)",25
51107,"""Loudoun, (VA)""",100,"26.6 - 148.6 (644)",30
51113,"""Madison, (VA)""",158.4,"148.7 - 175.5 (644)",30.9
51139,"""Page, (VA)""",179.1,"175.6 - 204.1 (644)",33
51153,"""Prince William, (VA)""",93.6,"26.6 - 148.6 (644)",31.9
51157,"""Rappahannock, (VA)""",130.3,"26.6 - 148.6 (644)",32.1
51165,"""Rockingham, (VA)""",128.7,"26.6 - 148.6 (644)",29.5
51171,"""Shenandoah, (VA)""",149,"148.7 - 175.5 (644)",32.7
51179,"""Stafford, (VA)""",128.2,"26.6 - 148.6 (644)",36.6
51187,"""Warren, (VA)""",170.8,"148.7 - 175.5 (644)",34.9
51510,"""Alexandria, (VA)""",107.9,"26.6 - 148.6 (644)",28
51600,"""Fairfax City, (VA)""",124.5,"26.6 - 148.6 (644)",28.5
51610,"""Falls Church, (VA)""",86.8,"26.6 - 148.6 (644)",30.2
51660,"""Harrisonburg, (VA)""",169.8,"148.7 - 175.5 (644)",27.3
51683,"""Manassas, (VA)""",134,"26.6 - 148.6 (644)",31
51685,"""Manassas Park, (VA)""",87.7,"26.6 - 148.6 (644)",34.3
51840,"""Winchester, (VA)""",154.3,"148.7 - 175.5 (644)",32.3
54001,"""Barbour, (WV)""",221.7,"204.2 - 242.8 (644)",35.7
54003,"""Berkeley, (WV)""",191.6,"175.6 - 204.1 (644)",35.5
54009,"""Brooke, (WV)""",305.5,"242.9 - 651.5 (644)",42.5
54023,"""Grant, (WV)""",221.7,"204.2 - 242.8 (644)",37.7
54027,"""Hampshire, (WV)""",207.1,"204.2 - 242.8 (644)",34.7
54029,"""Hancock, (WV)""",342.6,"242.9 - 651.5 (644)",41.5
54031,"""Hardy, (WV)""",180.2,"175.6 - 204.1 (644)",36.5
54033,"""Harrison, (WV)""",301,"242.9 - 651.5 (644)",36
54037,"""Jefferson, (WV)""",216,"204.2 - 242.8 (644)",33.5
54041,"""Lewis, (WV)""",312.9,"242.9 - 651.5 (644)",36.2
54049,"""Marion, (WV)""",354.3,"242.9 - 651.5 (644)",45.1
54057,"""Mineral, (WV)""",232.7,"204.2 - 242.8 (644)",40.4
54061,"""Monongalia, (WV)""",230.2,"204.2 - 242.8 (644)",39.4
54065,"""Morgan, (WV)""",170.8,"148.7 - 175.5 (644)",33.2
54071,"""Pendleton, (WV)""",151.6,"148.7 - 175.5 (644)",32.3
54075,"""Pocahontas, (WV)""",195.5,"175.6 - 204.1 (644)",35
54077,"""Preston, (WV)""",253.9,"242.9 - 651.5 (644)",40.7
54083,"""Randolph, (WV)""",246.2,"242.9 - 651.5 (644)",37.6
54091,"""Taylor, (WV)""",235.3,"204.2 - 242.8 (644)",34.5
54093,"""Tucker, (WV)""",236.7,"204.2 - 242.8 (644)",37.2
54097,"""Upshur, (WV)""",255.5,"242.9 - 651.5 (644)",37.1
54101,"""Webster, (WV)""",266.4,"242.9 - 651.5 (644)",39.7
09001,"""Fairfield, (CT)""",144.7,"26.6 - 148.6 (644)",31.2
09003,"""Hartford, (CT)""",147,"26.6 - 148.6 (644)",33.4
09005,"""Litchfield, (CT)""",150.1,"148.7 - 175.5 (644)",32.3
09007,"""Middlesex, (CT)""",145.8,"26.6 - 148.6 (644)",33.3
09009,"""New Haven, (CT)""",145.8,"26.6 - 148.6 (644)",34.4
09011,"""New London, (CT)""",145.2,"26.6 - 148.6 (644)",34.9
09013,"""Tolland, (CT)""",165.8,"148.7 - 175.5 (644)",33.5
09015,"""Windham, (CT)""",214,"204.2 - 242.8 (644)",35.8
23001,"""Androscoggin, (ME)""",153.6,"148.7 - 175.5 (644)",30.9
23005,"""Cumberland, (ME)""",123.7,"26.6 - 148.6 (644)",29.2
23011,"""Kennebec, (ME)""",155.4,"148.7 - 175.5 (644)",32.4
23013,"""Knox, (ME)""",165.4,"148.7 - 175.5 (644)",31.1
23015,"""Lincoln, (ME)""",158,"148.7 - 175.5 (644)",28.7
23017,"""Oxford, (ME)""",141.6,"26.6 - 148.6 (644)",29.4
23023,"""Sagadahoc, (ME)""",142.7,"26.6 - 148.6 (644)",27.5
23027,"""Waldo, (ME)""",177.6,"175.6 - 204.1 (644)",30.5
23031,"""York, (ME)""",129.1,"26.6 - 148.6 (644)",31.6
25001,"""Barnstable, (MA)""",127.1,"26.6 - 148.6 (644)",32.2
25003,"""Berkshire, (MA)""",145.5,"26.6 - 148.6 (644)",31.3
25005,"""Bristol, (MA)""",159.1,"148.7 - 175.5 (644)",34.7
25007,"""Dukes, (MA)""",120.3,"26.6 - 148.6 (644)",28.3
25009,"""Essex, (MA)""",137.8,"26.6 - 148.6 (644)",32.6
25011,"""Franklin, (MA)""",141.2,"26.6 - 148.6 (644)",29.9
25013,"""Hampden, (MA)""",150.9,"148.7 - 175.5 (644)",32.5
25015,"""Hampshire, (MA)""",135.2,"26.6 - 148.6 (644)",28.9
25017,"""Middlesex, (MA)""",126,"26.6 - 148.6 (644)",31.8
25019,"""Nantucket, (MA)""",125.7,"26.6 - 148.6 (644)",29.7
25021,"""Norfolk, (MA)""",118.3,"26.6 - 148.6 (644)",32.3
25023,"""Plymouth, (MA)""",127.8,"26.6 - 148.6 (644)",34.1
25025,"""Suffolk, (MA)""",118,"26.6 - 148.6 (644)",33.1
25027,"""Worcester, (MA)""",153.1,"148.7 - 175.5 (644)",34.2
33001,"""Belknap, (NH)""",175.5,"148.7 - 175.5 (644)",30.6
33003,"""Carroll, (NH)""",149.4,"148.7 - 175.5 (644)",27.9
33005,"""Cheshire, (NH)""",158.9,"148.7 - 175.5 (644)",28.3
33009,"""Grafton, (NH)""",166.2,"148.7 - 175.5 (644)",27.3
33011,"""Hillsborough, (NH)""",150.6,"148.7 - 175.5 (644)",30.7
33013,"""Merrimack, (NH)""",164.1,"148.7 - 175.5 (644)",29.4
33015,"""Rockingham, (NH)""",146.2,"26.6 - 148.6 (644)",31.4
33017,"""Strafford, (NH)""",156.4,"148.7 - 175.5 (644)",31.2
33019,"""Sullivan, (NH)""",170.3,"148.7 - 175.5 (644)",27.6
34017,"""Hudson, (NJ)""",166.3,"148.7 - 175.5 (644)",40.7
36001,"""Albany, (NY)""",185.5,"175.6 - 204.1 (644)",36.3
36005,"""Bronx, (NY)""",270.4,"242.9 - 651.5 (644)",36.5
36021,"""Columbia, (NY)""",213.7,"204.2 - 242.8 (644)",33.7
36027,"""Dutchess, (NY)""",209.6,"204.2 - 242.8 (644)",37.2
36031,"""Essex, (NY)""",175.2,"148.7 - 175.5 (644)",32.5
36047,"""Kings, (NY)""",283,"242.9 - 651.5 (644)",46.7
36059,"""Nassau, (NY)""",270.1,"242.9 - 651.5 (644)",40.1
36061,"""New York, (NY)""",187.7,"175.6 - 204.1 (644)",32.7
36079,"""Putnam, (NY)""",208.4,"204.2 - 242.8 (644)",34.4
36081,"""Queens, (NY)""",274,"242.9 - 651.5 (644)",39.6
36083,"""Rensselaer, (NY)""",194.5,"175.6 - 204.1 (644)",38.2
36087,"""Rockland, (NY)""",186.4,"175.6 - 204.1 (644)",34.1
36091,"""Saratoga, (NY)""",160.8,"148.7 - 175.5 (644)",36.8
36093,"""Schenectady, (NY)""",194.2,"175.6 - 204.1 (644)",32.6
36103,"""Suffolk, (NY)""",226.5,"204.2 - 242.8 (644)",40.7
36113,"""Warren, (NY)""",166.4,"148.7 - 175.5 (644)",33.3
36115,"""Washington, (NY)""",191.1,"175.6 - 204.1 (644)",35.7
36119,"""Westchester, (NY)""",188.3,"175.6 - 204.1 (644)",34.1
44001,"""Bristol, (RI)""",174,"148.7 - 175.5 (644)",32.3
44003,"""Kent, (RI)""",209.4,"204.2 - 242.8 (644)",37
44005,"""Newport, (RI)""",153.3,"148.7 - 175.5 (644)",31.5
44007,"""Providence, (RI)""",208.8,"204.2 - 242.8 (644)",34.5
44009,"""Washington, (RI)""",166.5,"148.7 - 175.5 (644)",33
50001,"""Addison, (VT)""",186.4,"175.6 - 204.1 (644)",29.7
50003,"""Bennington, (VT)""",208.7,"204.2 - 242.8 (644)",29.6
50005,"""Caledonia, (VT)""",195.4,"175.6 - 204.1 (644)",26.2
50007,"""Chittenden, (VT)""",156.3,"148.7 - 175.5 (644)",30.6
50015,"""Lamoille, (VT)""",162.8,"148.7 - 175.5 (644)",28.1
50017,"""Orange, (VT)""",188.7,"175.6 - 204.1 (644)",27.2
50021,"""Rutland, (VT)""",201.7,"175.6 - 204.1 (644)",30.4
50023,"""Washington, (VT)""",196.8,"175.6 - 204.1 (644)",30.2
50025,"""Windham, (VT)""",189.9,"175.6 - 204.1 (644)",26.7
50027,"""Windsor, (VT)""",189.9,"175.6 - 204.1 (644)",26.2
23003,"""Aroostook, (ME)""",174.4,"148.7 - 175.5 (644)",39
23007,"""Franklin, (ME)""",144,"26.6 - 148.6 (644)",31
23009,"""Hancock, (ME)""",160.2,"148.7 - 175.5 (644)",30.3
23019,"""Penobscot, (ME)""",173.7,"148.7 - 175.5 (644)",32.7
23021,"""Piscataquis, (ME)""",190.6,"175.6 - 204.1 (644)",34
23025,"""Somerset, (ME)""",218.9,"204.2 - 242.8 (644)",34
23029,"""Washington, (ME)""",199.3,"175.6 - 204.1 (644)",32.7
26001,"""Alcona, (MI)""",297.8,"242.9 - 651.5 (644)",35
26003,"""Alger, (MI)""",214.3,"204.2 - 242.8 (644)",33.7
26007,"""Alpena, (MI)""",283,"242.9 - 651.5 (644)",34.6
26009,"""Antrim, (MI)""",197.4,"175.6 - 204.1 (644)",34.5
26013,"""Baraga, (MI)""",254.9,"242.9 - 651.5 (644)",37.9
26029,"""Charlevoix, (MI)""",190.3,"175.6 - 204.1 (644)",34
26031,"""Cheboygan, (MI)""",209.5,"204.2 - 242.8 (644)",34.7
26033,"""Chippewa, (MI)""",201.3,"175.6 - 204.1 (644)",37.2
26039,"""Crawford, (MI)""",222,"204.2 - 242.8 (644)",38.9
26041,"""Delta, (MI)""",244.4,"242.9 - 651.5 (644)",32.9
26043,"""Dickinson, (MI)""",181,"175.6 - 204.1 (644)",34.7
26047,"""Emmet, (MI)""",179.3,"175.6 - 204.1 (644)",31.6
26053,"""Gogebic, (MI)""",277.1,"242.9 - 651.5 (644)",35.2
26055,"""Grand Traverse, (MI)""",144.6,"26.6 - 148.6 (644)",32.3
26061,"""Houghton, (MI)""",236.7,"204.2 - 242.8 (644)",37
26071,"""Iron, (MI)""",311.5,"242.9 - 651.5 (644)",36.1
26079,"""Kalkaska, (MI)""",251.5,"242.9 - 651.5 (644)",35.7
26083,"""Keweenaw, (MI)""",226.1,"204.2 - 242.8 (644)",37.6
26089,"""Leelanau, (MI)""",134.4,"26.6 - 148.6 (644)",29.5
26095,"""Luce, (MI)""",193.9,"175.6 - 204.1 (644)",35.7
26097,"""Mackinac, (MI)""",197.9,"175.6 - 204.1 (644)",36.3
26103,"""Marquette, (MI)""",222.5,"204.2 - 242.8 (644)",33.1
26109,"""Menominee, (MI)""",284.7,"242.9 - 651.5 (644)",37.6
26119,"""Montmorency, (MI)""",253.3,"242.9 - 651.5 (644)",35.8
26131,"""Ontonagon, (MI)""",276.7,"242.9 - 651.5 (644)",34.7
26135,"""Oscoda, (MI)""",275.9,"242.9 - 651.5 (644)",39
26137,"""Otsego, (MI)""",210.6,"204.2 - 242.8 (644)",34.3
26141,"""Presque Isle, (MI)""",270.1,"242.9 - 651.5 (644)",34.9
26153,"""Schoolcraft, (MI)""",203.8,"175.6 - 204.1 (644)",33.4
27001,"""Aitkin, (MN)""",142.3,"26.6 - 148.6 (644)",29.5
27003,"""Anoka, (MN)""",97.5,"26.6 - 148.6 (644)",30.8
27017,"""Carlton, (MN)""",153.4,"148.7 - 175.5 (644)",31.5
27025,"""Chisago, (MN)""",126.1,"26.6 - 148.6 (644)",31.2
27031,"""Cook, (MN)""",91.4,"26.6 - 148.6 (644)",24.4
27037,"""Dakota, (MN)""",91,"26.6 - 148.6 (644)",29.5
27053,"""Hennepin, (MN)""",96.7,"26.6 - 148.6 (644)",28.3
27059,"""Isanti, (MN)""",124.2,"26.6 - 148.6 (644)",33.2
27065,"""Kanabec, (MN)""",137,"26.6 - 148.6 (644)",30.1
27075,"""Lake, (MN)""",131.3,"26.6 - 148.6 (644)",31.5
27095,"""Mille Lacs, (MN)""",132.8,"26.6 - 148.6 (644)",29.7
27115,"""Pine, (MN)""",138.9,"26.6 - 148.6 (644)",30.1
27123,"""Ramsey, (MN)""",106.2,"26.6 - 148.6 (644)",28.9
27137,"""St. Louis, (MN)""",135.2,"26.6 - 148.6 (644)",30.7
27139,"""Scott, (MN)""",92,"26.6 - 148.6 (644)",30.8
27163,"""Washington, (MN)""",99.2,"26.6 - 148.6 (644)",30.5
33007,"""Coos, (NH)""",195.8,"175.6 - 204.1 (644)",31.1
36019,"""Clinton, (NY)""",185,"175.6 - 204.1 (644)",37.9
50009,"""Essex, (VT)""",195.5,"175.6 - 204.1 (644)",30.1
50011,"""Franklin, (VT)""",243.3,"242.9 - 651.5 (644)",34.5
50013,"""Grand Isle, (VT)""",166.3,"148.7 - 175.5 (644)",31.9
50019,"""Orleans, (VT)""",217.2,"204.2 - 242.8 (644)",28.3
55003,"""Ashland, (WI)""",156.7,"148.7 - 175.5 (644)",33.9
55005,"""Barron, (WI)""",176,"175.6 - 204.1 (644)",33.1
55007,"""Bayfield, (WI)""",152.7,"148.7 - 175.5 (644)",29.1
55013,"""Burnett, (WI)""",149.6,"148.7 - 175.5 (644)",29.6
55017,"""Chippewa, (WI)""",170.8,"148.7 - 175.5 (644)",33.7
55019,"""Clark, (WI)""",173.1,"148.7 - 175.5 (644)",33.8
55029,"""Door, (WI)""",214.5,"204.2 - 242.8 (644)",31.5
55031,"""Douglas, (WI)""",159.7,"148.7 - 175.5 (644)",32.7
55033,"""Dunn, (WI)""",154.4,"148.7 - 175.5 (644)",31.6
55035,"""Eau Claire, (WI)""",151.8,"148.7 - 175.5 (644)",32.5
55037,"""Florence, (WI)""",209.4,"204.2 - 242.8 (644)",33.2
55041,"""Forest, (WI)""",195.8,"175.6 - 204.1 (644)",38.9
55051,"""Iron, (WI)""",211.1,"204.2 - 242.8 (644)",32.4
55067,"""Langlade, (WI)""",175.9,"175.6 - 204.1 (644)",35.1
55069,"""Lincoln, (WI)""",186.3,"175.6 - 204.1 (644)",37.8
55073,"""Marathon, (WI)""",157.2,"148.7 - 175.5 (644)",34.7
55075,"""Marinette, (WI)""",231.8,"204.2 - 242.8 (644)",38.2
55078,"""Menominee, (WI)""",196.2,"175.6 - 204.1 (644)",36.6
55083,"""Oconto, (WI)""",207.1,"204.2 - 242.8 (644)",36.4
55085,"""Oneida, (WI)""",194.2,"175.6 - 204.1 (644)",34
55093,"""Pierce, (WI)""",140.9,"26.6 - 148.6 (644)",32
55095,"""Polk, (WI)""",156,"148.7 - 175.5 (644)",29.8
55099,"""Price, (WI)""",214.7,"204.2 - 242.8 (644)",32.6
55107,"""Rusk, (WI)""",172,"148.7 - 175.5 (644)",34.5
55109,"""St. Croix, (WI)""",119.2,"26.6 - 148.6 (644)",30.6
55113,"""Sawyer, (WI)""",215.6,"204.2 - 242.8 (644)",31.7
55115,"""Shawano, (WI)""",180.2,"175.6 - 204.1 (644)",36.6
55119,"""Taylor, (WI)""",163.3,"148.7 - 175.5 (644)",32.3
55125,"""Vilas, (WI)""",202.8,"175.6 - 204.1 (644)",34.8
55129,"""Washburn, (WI)""",189.9,"175.6 - 204.1 (644)",29.9
60000,"""American Samoa, (AS)""",190.9,"175.6 - 204.1 (644)",-1
66010,"""Guam, (GU)""",501.8,"242.9 - 651.5 (644)",25.9
69000,"""Mariana Islands, (MP)""",228.4,"204.2 - 242.8 (644)",-1
72001,"""Adjuntas, (PR)""",151,"148.7 - 175.5 (644)",30.3
72003,"""Aguada, (PR)""",139.6,"26.6 - 148.6 (644)",34.6
72005,"""Aguadilla, (PR)""",140.9,"26.6 - 148.6 (644)",36.9
72007,"""Aguas Buenas, (PR)""",123.5,"26.6 - 148.6 (644)",34.6
72009,"""Aibonito, (PR)""",148.6,"26.6 - 148.6 (644)",45.9
72011,"""Anasco, (PR)""",134.3,"26.6 - 148.6 (644)",32
72013,"""Arecibo, (PR)""",125.1,"26.6 - 148.6 (644)",35.9
72015,"""Arroyo, (PR)""",139.1,"26.6 - 148.6 (644)",37.9
72017,"""Barceloneta, (PR)""",131.7,"26.6 - 148.6 (644)",30.5
72019,"""Barranquitas, (PR)""",96,"26.6 - 148.6 (644)",38.9
72021,"""Bayamon, (PR)""",132.4,"26.6 - 148.6 (644)",34
72023,"""Cabo Rojo, (PR)""",147.4,"26.6 - 148.6 (644)",35.4
72025,"""Caguas, (PR)""",141.4,"26.6 - 148.6 (644)",33.7
72027,"""Camuy, (PR)""",106.9,"26.6 - 148.6 (644)",35.2
72029,"""Canovanas, (PR)""",123.2,"26.6 - 148.6 (644)",34.2
72031,"""Carolina, (PR)""",117.3,"26.6 - 148.6 (644)",33.3
72033,"""Catano, (PR)""",135.7,"26.6 - 148.6 (644)",37
72035,"""Cayey, (PR)""",138.5,"26.6 - 148.6 (644)",40.5
72037,"""Ceiba, (PR)""",116.6,"26.6 - 148.6 (644)",39.3
72039,"""Ciales, (PR)""",140.7,"26.6 - 148.6 (644)",34.8
72041,"""Cidra, (PR)""",127.2,"26.6 - 148.6 (644)",36.6
72043,"""Coamo, (PR)""",197.2,"175.6 - 204.1 (644)",30.5
72045,"""Comerio, (PR)""",132.2,"26.6 - 148.6 (644)",36.7
72047,"""Corozal, (PR)""",108.3,"26.6 - 148.6 (644)",37.7
72049,"""Culebra, (PR)""",196.6,"175.6 - 204.1 (644)",13.1
72051,"""Dorado, (PR)""",130.8,"26.6 - 148.6 (644)",28.4
72053,"""Fajardo, (PR)""",155.5,"148.7 - 175.5 (644)",39.5
72054,"""Florida, (PR)""",135.2,"26.6 - 148.6 (644)",32.3
72055,"""Guanica, (PR)""",220.7,"204.2 - 242.8 (644)",38.3
72057,"""Guayama, (PR)""",133.5,"26.6 - 148.6 (644)",38.9
72059,"""Guayanilla, (PR)""",179,"175.6 - 204.1 (644)",38.4
72061,"""Guaynabo, (PR)""",122.2,"26.6 - 148.6 (644)",32.9
72063,"""Gurabo, (PR)""",112.4,"26.6 - 148.6 (644)",34.7
72065,"""Hatillo, (PR)""",108,"26.6 - 148.6 (644)",31.8
72067,"""Hormigueros, (PR)""",142.4,"26.6 - 148.6 (644)",31.6
72069,"""Humacao, (PR)""",117.7,"26.6 - 148.6 (644)",34.7
72071,"""Isabela, (PR)""",136.8,"26.6 - 148.6 (644)",30.7
72073,"""Jayuya, (PR)""",160.8,"148.7 - 175.5 (644)",32.7
72075,"""Juana Diaz, (PR)""",163.7,"148.7 - 175.5 (644)",32
72077,"""Juncos, (PR)""",127.3,"26.6 - 148.6 (644)",38.8
72079,"""Lajas, (PR)""",174.6,"148.7 - 175.5 (644)",39.5
72081,"""Lares, (PR)""",193.8,"175.6 - 204.1 (644)",34.8
72083,"""Las Marias, (PR)""",151.6,"148.7 - 175.5 (644)",55.6
72085,"""Las Piedras, (PR)""",125.6,"26.6 - 148.6 (644)",40.9
