"cnty_fips","display_name","Value","theme_range","inp_inc"
30075,"""Powder River, (MT)""",232,"204.2 - 242.8 (644)",3668
30077,"""Powell, (MT)""",171.5,"148.7 - 175.5 (644)",3888
30079,"""Prairie, (MT)""",125.2,"26.6 - 148.6 (644)",4586
30081,"""Ravalli, (MT)""",119,"26.6 - 148.6 (644)",4575
30083,"""Richland, (MT)""",149.7,"148.7 - 175.5 (644)",4478
30085,"""Roosevelt, (MT)""",251.1,"242.9 - 651.5 (644)",4639
30087,"""Rosebud, (MT)""",191.5,"175.6 - 204.1 (644)",6898
30089,"""Sanders, (MT)""",209.1,"204.2 - 242.8 (644)",4454
30091,"""Sheridan, (MT)""",154.8,"148.7 - 175.5 (644)",2630
30093,"""Silver Bow, (MT)""",248.6,"242.9 - 651.5 (644)",5921
30095,"""Stillwater, (MT)""",165.1,"148.7 - 175.5 (644)",5751
30097,"""Sweet Grass, (MT)""",168.4,"148.7 - 175.5 (644)",2939
30099,"""Teton, (MT)""",159,"148.7 - 175.5 (644)",3939
30101,"""Toole, (MT)""",182.6,"175.6 - 204.1 (644)",3245
30103,"""Treasure, (MT)""",169.7,"148.7 - 175.5 (644)",4558
30105,"""Valley, (MT)""",250.8,"242.9 - 651.5 (644)",4925
30107,"""Wheatland, (MT)""",173.8,"148.7 - 175.5 (644)",5229
30109,"""Wibaux, (MT)""",139.2,"26.6 - 148.6 (644)",2039
30111,"""Yellowstone, (MT)""",166.7,"148.7 - 175.5 (644)",5459
38001,"""Adams, (ND)""",177.5,"175.6 - 204.1 (644)",3578
38003,"""Barnes, (ND)""",114,"26.6 - 148.6 (644)",3896
38005,"""Benson, (ND)""",218.4,"204.2 - 242.8 (644)",5679
38007,"""Billings, (ND)""",183.3,"175.6 - 204.1 (644)",3231
38009,"""Bottineau, (ND)""",246.1,"242.9 - 651.5 (644)",4428
38011,"""Bowman, (ND)""",166.1,"148.7 - 175.5 (644)",3007
38013,"""Burke, (ND)""",211.3,"204.2 - 242.8 (644)",4450
38015,"""Burleigh, (ND)""",108.4,"26.6 - 148.6 (644)",4737
38017,"""Cass, (ND)""",108.8,"26.6 - 148.6 (644)",5147
38019,"""Cavalier, (ND)""",175.5,"148.7 - 175.5 (644)",3482
38021,"""Dickey, (ND)""",208.7,"204.2 - 242.8 (644)",6168
38023,"""Divide, (ND)""",159,"148.7 - 175.5 (644)",3854
38025,"""Dunn, (ND)""",182.6,"175.6 - 204.1 (644)",3280
38027,"""Eddy, (ND)""",208.1,"204.2 - 242.8 (644)",6349
38029,"""Emmons, (ND)""",205.6,"204.2 - 242.8 (644)",6322
38031,"""Foster, (ND)""",203.9,"175.6 - 204.1 (644)",1628
38033,"""Golden Valley, (ND)""",196.5,"175.6 - 204.1 (644)",2565
38035,"""Grand Forks, (ND)""",174.6,"148.7 - 175.5 (644)",4900
38037,"""Grant, (ND)""",124.7,"26.6 - 148.6 (644)",4369
38039,"""Griggs, (ND)""",161.1,"148.7 - 175.5 (644)",5688
38041,"""Hettinger, (ND)""",161.7,"148.7 - 175.5 (644)",3455
38043,"""Kidder, (ND)""",150.4,"148.7 - 175.5 (644)",6881
38045,"""LaMoure, (ND)""",158.2,"148.7 - 175.5 (644)",3208
38047,"""Logan, (ND)""",204.2,"204.2 - 242.8 (644)",2926
38049,"""McHenry, (ND)""",183.6,"175.6 - 204.1 (644)",2945
38051,"""McIntosh, (ND)""",194.5,"175.6 - 204.1 (644)",5024
38053,"""McKenzie, (ND)""",238.6,"204.2 - 242.8 (644)",5263
38055,"""McLean, (ND)""",158,"148.7 - 175.5 (644)",4497
38057,"""Mercer, (ND)""",161.5,"148.7 - 175.5 (644)",6605
38059,"""Morton, (ND)""",151.6,"148.7 - 175.5 (644)",5262
38061,"""Mountrail, (ND)""",390.4,"242.9 - 651.5 (644)",6941
38063,"""Nelson, (ND)""",186.4,"175.6 - 204.1 (644)",2923
38065,"""Oliver, (ND)""",123.1,"26.6 - 148.6 (644)",2495
38067,"""Pembina, (ND)""",170,"148.7 - 175.5 (644)",4978
38069,"""Pierce, (ND)""",216.1,"204.2 - 242.8 (644)",4579
38071,"""Ramsey, (ND)""",214.7,"204.2 - 242.8 (644)",4353
38073,"""Ransom, (ND)""",255.5,"242.9 - 651.5 (644)",4464
38075,"""Renville, (ND)""",184.2,"175.6 - 204.1 (644)",5294
38077,"""Richland, (ND)""",181.4,"175.6 - 204.1 (644)",5636
38079,"""Rolette, (ND)""",270.9,"242.9 - 651.5 (644)",6207
38081,"""Sargent, (ND)""",204.3,"204.2 - 242.8 (644)",5783
38083,"""Sheridan, (ND)""",130.8,"26.6 - 148.6 (644)",1890
38085,"""Sioux, (ND)""",437.8,"242.9 - 651.5 (644)",9961
38087,"""Slope, (ND)""",172.1,"148.7 - 175.5 (644)",5993
38089,"""Stark, (ND)""",159,"148.7 - 175.5 (644)",3931
38091,"""Steele, (ND)""",133,"26.6 - 148.6 (644)",6770
38093,"""Stutsman, (ND)""",200.1,"175.6 - 204.1 (644)",6834
38095,"""Towner, (ND)""",195.9,"175.6 - 204.1 (644)",6423
38097,"""Traill, (ND)""",122.4,"26.6 - 148.6 (644)",4986
38099,"""Walsh, (ND)""",176.7,"175.6 - 204.1 (644)",4834
38101,"""Ward, (ND)""",151.8,"148.7 - 175.5 (644)",4324
38103,"""Wells, (ND)""",209.9,"204.2 - 242.8 (644)",5028
38105,"""Williams, (ND)""",201.6,"175.6 - 204.1 (644)",5047
41001,"""Baker, (OR)""",163.1,"148.7 - 175.5 (644)",3583
41049,"""Morrow, (OR)""",160.3,"148.7 - 175.5 (644)",3990
41059,"""Umatilla, (OR)""",138.7,"26.6 - 148.6 (644)",5016
41061,"""Union, (OR)""",139.7,"26.6 - 148.6 (644)",3995
41063,"""Wallowa, (OR)""",133.9,"26.6 - 148.6 (644)",3555
46013,"""Brown, (SD)""",205,"204.2 - 242.8 (644)",4430
46019,"""Butte, (SD)""",209.2,"204.2 - 242.8 (644)",3870
46021,"""Campbell, (SD)""",206,"204.2 - 242.8 (644)",3976
46025,"""Clark, (SD)""",196.1,"175.6 - 204.1 (644)",4491
46029,"""Codington, (SD)""",197.9,"175.6 - 204.1 (644)",4087
46031,"""Corson, (SD)""",438.3,"242.9 - 651.5 (644)",5465
46037,"""Day, (SD)""",209.4,"204.2 - 242.8 (644)",4024
46039,"""Deuel, (SD)""",196.2,"175.6 - 204.1 (644)",5220
46041,"""Dewey, (SD)""",131.8,"26.6 - 148.6 (644)",7235
46045,"""Edmunds, (SD)""",204.9,"204.2 - 242.8 (644)",6086
46049,"""Faulk, (SD)""",209.4,"204.2 - 242.8 (644)",3180
46051,"""Grant, (SD)""",209.1,"204.2 - 242.8 (644)",4232
46057,"""Hamlin, (SD)""",203.7,"175.6 - 204.1 (644)",6094
46063,"""Harding, (SD)""",216.3,"204.2 - 242.8 (644)",4907
46089,"""McPherson, (SD)""",204.8,"204.2 - 242.8 (644)",4319
46091,"""Marshall, (SD)""",201.7,"175.6 - 204.1 (644)",3229
46105,"""Perkins, (SD)""",246.6,"242.9 - 651.5 (644)",3854
46107,"""Potter, (SD)""",164,"148.7 - 175.5 (644)",3854
46109,"""Roberts, (SD)""",197.5,"175.6 - 204.1 (644)",5059
46115,"""Spink, (SD)""",197.7,"175.6 - 204.1 (644)",4528
46119,"""Sully, (SD)""",160.1,"148.7 - 175.5 (644)",3120
46129,"""Walworth, (SD)""",174.8,"148.7 - 175.5 (644)",4324
46137,"""Ziebach, (SD)""",184.8,"175.6 - 204.1 (644)",3434
53001,"""Adams, (WA)""",187.6,"175.6 - 204.1 (644)",4832
53003,"""Asotin, (WA)""",132.7,"26.6 - 148.6 (644)",4753
53005,"""Benton, (WA)""",190.1,"175.6 - 204.1 (644)",5234
53013,"""Columbia, (WA)""",154.4,"148.7 - 175.5 (644)",4373
53017,"""Douglas, (WA)""",154.6,"148.7 - 175.5 (644)",4539
53019,"""Ferry, (WA)""",206.7,"204.2 - 242.8 (644)",4122
53021,"""Franklin, (WA)""",144.8,"26.6 - 148.6 (644)",4762
53023,"""Garfield, (WA)""",170.1,"148.7 - 175.5 (644)",3344
53025,"""Grant, (WA)""",199,"175.6 - 204.1 (644)",5219
53043,"""Lincoln, (WA)""",216.7,"204.2 - 242.8 (644)",3662
53051,"""Pend Oreille, (WA)""",177.4,"175.6 - 204.1 (644)",4370
53063,"""Spokane, (WA)""",149.8,"148.7 - 175.5 (644)",5074
53065,"""Stevens, (WA)""",227.4,"204.2 - 242.8 (644)",4970
53071,"""Walla Walla, (WA)""",150.9,"148.7 - 175.5 (644)",4291
53075,"""Whitman, (WA)""",186.7,"175.6 - 204.1 (644)",3422
56033,"""Sheridan, (WY)""",179.2,"175.6 - 204.1 (644)",4921
01003,"""Baldwin, (AL)""",184.7,"175.6 - 204.1 (644)",4134
01005,"""Barbour, (AL)""",141.1,"26.6 - 148.6 (644)",5353
01011,"""Bullock, (AL)""",142.5,"26.6 - 148.6 (644)",6054
01013,"""Butler, (AL)""",184.9,"175.6 - 204.1 (644)",4251
01023,"""Choctaw, (AL)""",318.4,"242.9 - 651.5 (644)",4166
01025,"""Clarke, (AL)""",247.5,"242.9 - 651.5 (644)",5427
01031,"""Coffee, (AL)""",246.2,"242.9 - 651.5 (644)",3942
01035,"""Conecuh, (AL)""",216.8,"204.2 - 242.8 (644)",5677
01039,"""Covington, (AL)""",251.2,"242.9 - 651.5 (644)",5573
01041,"""Crenshaw, (AL)""",220.7,"204.2 - 242.8 (644)",4588
01045,"""Dale, (AL)""",153,"148.7 - 175.5 (644)",5110
01053,"""Escambia, (AL)""",254.4,"242.9 - 651.5 (644)",5457
01061,"""Geneva, (AL)""",215.1,"204.2 - 242.8 (644)",4812
01067,"""Henry, (AL)""",161.6,"148.7 - 175.5 (644)",4269
01069,"""Houston, (AL)""",133.5,"26.6 - 148.6 (644)",5048
01097,"""Mobile, (AL)""",221.5,"204.2 - 242.8 (644)",5493
01099,"""Monroe, (AL)""",171.3,"148.7 - 175.5 (644)",5638
01109,"""Pike, (AL)""",138.1,"26.6 - 148.6 (644)",5346
01129,"""Washington, (AL)""",249.1,"242.9 - 651.5 (644)",5074
01131,"""Wilcox, (AL)""",175.7,"175.6 - 204.1 (644)",6022
12001,"""Alachua, (FL)""",134.5,"26.6 - 148.6 (644)",5638
12003,"""Baker, (FL)""",221.1,"204.2 - 242.8 (644)",6320
12005,"""Bay, (FL)""",222.2,"204.2 - 242.8 (644)",5524
12007,"""Bradford, (FL)""",208.8,"204.2 - 242.8 (644)",6599
12009,"""Brevard, (FL)""",198.4,"175.6 - 204.1 (644)",4704
12013,"""Calhoun, (FL)""",213.4,"204.2 - 242.8 (644)",5512
12015,"""Charlotte, (FL)""",151.7,"148.7 - 175.5 (644)",4494
12017,"""Citrus, (FL)""",247.4,"242.9 - 651.5 (644)",4273
12019,"""Clay, (FL)""",157,"148.7 - 175.5 (644)",5689
12021,"""Collier, (FL)""",117.6,"26.6 - 148.6 (644)",3511
12023,"""Columbia, (FL)""",226.2,"204.2 - 242.8 (644)",7089
12027,"""DeSoto, (FL)""",156.9,"148.7 - 175.5 (644)",4711
12029,"""Dixie, (FL)""",225.2,"204.2 - 242.8 (644)",6841
12031,"""Duval, (FL)""",183.4,"175.6 - 204.1 (644)",6217
12033,"""Escambia, (FL)""",179.5,"175.6 - 204.1 (644)",5188
12035,"""Flagler, (FL)""",159.5,"148.7 - 175.5 (644)",4252
12037,"""Franklin, (FL)""",194.3,"175.6 - 204.1 (644)",3665
12039,"""Gadsden, (FL)""",159.4,"148.7 - 175.5 (644)",5319
12041,"""Gilchrist, (FL)""",175.3,"148.7 - 175.5 (644)",7132
12043,"""Glades, (FL)""",168.5,"148.7 - 175.5 (644)",5688
12045,"""Gulf, (FL)""",216.2,"204.2 - 242.8 (644)",4490
12047,"""Hamilton, (FL)""",243.7,"242.9 - 651.5 (644)",5613
12049,"""Hardee, (FL)""",179.3,"175.6 - 204.1 (644)",6537
12051,"""Hendry, (FL)""",240.4,"204.2 - 242.8 (644)",5890
12053,"""Hernando, (FL)""",210.8,"204.2 - 242.8 (644)",4655
12055,"""Highlands, (FL)""",171.2,"148.7 - 175.5 (644)",5296
12057,"""Hillsborough, (FL)""",184,"175.6 - 204.1 (644)",5696
12059,"""Holmes, (FL)""",242,"204.2 - 242.8 (644)",4660
12061,"""Indian River, (FL)""",188.3,"175.6 - 204.1 (644)",3755
12063,"""Jackson, (FL)""",214.6,"204.2 - 242.8 (644)",4810
12065,"""Jefferson, (FL)""",184.4,"175.6 - 204.1 (644)",6505
12067,"""Lafayette, (FL)""",241.1,"204.2 - 242.8 (644)",6811
12069,"""Lake, (FL)""",196.1,"175.6 - 204.1 (644)",4581
12071,"""Lee, (FL)""",148.6,"26.6 - 148.6 (644)",4370
12073,"""Leon, (FL)""",148.9,"148.7 - 175.5 (644)",5017
12075,"""Levy, (FL)""",235.9,"204.2 - 242.8 (644)",5608
12077,"""Liberty, (FL)""",187.9,"175.6 - 204.1 (644)",5550
12079,"""Madison, (FL)""",226.6,"204.2 - 242.8 (644)",4511
12081,"""Manatee, (FL)""",168.8,"148.7 - 175.5 (644)",4079
12083,"""Marion, (FL)""",274.4,"242.9 - 651.5 (644)",4160
12087,"""Monroe, (FL)""",183.1,"175.6 - 204.1 (644)",5675
12089,"""Nassau, (FL)""",178.5,"175.6 - 204.1 (644)",5279
12091,"""Okaloosa, (FL)""",144.5,"26.6 - 148.6 (644)",5222
12093,"""Okeechobee, (FL)""",248.7,"242.9 - 651.5 (644)",6377
12095,"""Orange, (FL)""",170.4,"148.7 - 175.5 (644)",6065
12097,"""Osceola, (FL)""",217,"204.2 - 242.8 (644)",6717
12101,"""Pasco, (FL)""",184.8,"175.6 - 204.1 (644)",5358
12103,"""Pinellas, (FL)""",181.9,"175.6 - 204.1 (644)",5759
12105,"""Polk, (FL)""",189.3,"175.6 - 204.1 (644)",5412
12107,"""Putnam, (FL)""",202.5,"175.6 - 204.1 (644)",6114
12109,"""St. Johns, (FL)""",139.8,"26.6 - 148.6 (644)",4566
12113,"""Santa Rosa, (FL)""",168,"148.7 - 175.5 (644)",4880
12115,"""Sarasota, (FL)""",124,"26.6 - 148.6 (644)",3609
12117,"""Seminole, (FL)""",156.2,"148.7 - 175.5 (644)",5186
12119,"""Sumter, (FL)""",194.3,"175.6 - 204.1 (644)",3571
12121,"""Suwannee, (FL)""",253.3,"242.9 - 651.5 (644)",6076
12123,"""Taylor, (FL)""",224,"204.2 - 242.8 (644)",4664
12125,"""Union, (FL)""",365.2,"242.9 - 651.5 (644)",5133
12127,"""Volusia, (FL)""",214.9,"204.2 - 242.8 (644)",4887
12129,"""Wakulla, (FL)""",182.1,"175.6 - 204.1 (644)",5754
12131,"""Walton, (FL)""",170.5,"148.7 - 175.5 (644)",4180
12133,"""Washington, (FL)""",281.7,"242.9 - 651.5 (644)",4456
13001,"""Appling, (GA)""",279.3,"242.9 - 651.5 (644)",4796
13003,"""Atkinson, (GA)""",176.7,"175.6 - 204.1 (644)",4257
13005,"""Bacon, (GA)""",274.3,"242.9 - 651.5 (644)",6509
13007,"""Baker, (GA)""",144,"26.6 - 148.6 (644)",10576
13017,"""Ben Hill, (GA)""",242.9,"242.9 - 651.5 (644)",4809
13019,"""Berrien, (GA)""",263.4,"242.9 - 651.5 (644)",5411
13025,"""Brantley, (GA)""",269.3,"242.9 - 651.5 (644)",6918
13027,"""Brooks, (GA)""",199.6,"175.6 - 204.1 (644)",5597
13029,"""Bryan, (GA)""",162.6,"148.7 - 175.5 (644)",3624
13037,"""Calhoun, (GA)""",120,"26.6 - 148.6 (644)",4979
13039,"""Camden, (GA)""",205.4,"204.2 - 242.8 (644)",5733
13049,"""Charlton, (GA)""",114.3,"26.6 - 148.6 (644)",5926
13051,"""Chatham, (GA)""",109.9,"26.6 - 148.6 (644)",5441
13061,"""Clay, (GA)""",188.1,"175.6 - 204.1 (644)",6482
13065,"""Clinch, (GA)""",336.3,"242.9 - 651.5 (644)",3863
13069,"""Coffee, (GA)""",238.3,"204.2 - 242.8 (644)",5410
13071,"""Colquitt, (GA)""",180.9,"175.6 - 204.1 (644)",5853
13075,"""Cook, (GA)""",268.7,"242.9 - 651.5 (644)",4904
13081,"""Crisp, (GA)""",159.2,"148.7 - 175.5 (644)",6749
13087,"""Decatur, (GA)""",175.1,"148.7 - 175.5 (644)",4685
13095,"""Dougherty, (GA)""",110.4,"26.6 - 148.6 (644)",6863
13099,"""Early, (GA)""",134.1,"26.6 - 148.6 (644)",5816
13101,"""Echols, (GA)""",179.6,"175.6 - 204.1 (644)",2441
13127,"""Glynn, (GA)""",175.3,"148.7 - 175.5 (644)",7113
13131,"""Grady, (GA)""",179.2,"175.6 - 204.1 (644)",4681
13155,"""Irwin, (GA)""",230,"204.2 - 242.8 (644)",6269
13161,"""Jeff Davis, (GA)""",301.1,"242.9 - 651.5 (644)",5182
13173,"""Lanier, (GA)""",180,"175.6 - 204.1 (644)",6068
13177,"""Lee, (GA)""",202.6,"175.6 - 204.1 (644)",4592
13179,"""Liberty, (GA)""",137.3,"26.6 - 148.6 (644)",6423
13183,"""Long, (GA)""",151.3,"148.7 - 175.5 (644)",5404
13185,"""Lowndes, (GA)""",202.7,"175.6 - 204.1 (644)",4994
13191,"""McIntosh, (GA)""",135.2,"26.6 - 148.6 (644)",6468
13201,"""Miller, (GA)""",154.4,"148.7 - 175.5 (644)",7311
13205,"""Mitchell, (GA)""",257,"242.9 - 651.5 (644)",5944
13229,"""Pierce, (GA)""",232.2,"204.2 - 242.8 (644)",5746
13239,"""Quitman, (GA)""",132.4,"26.6 - 148.6 (644)",4770
13243,"""Randolph, (GA)""",89.7,"26.6 - 148.6 (644)",4456
13253,"""Seminole, (GA)""",174.1,"148.7 - 175.5 (644)",6046
13259,"""Stewart, (GA)""",136.5,"26.6 - 148.6 (644)",6122
13261,"""Sumter, (GA)""",180.1,"175.6 - 204.1 (644)",5109
13267,"""Tattnall, (GA)""",214.6,"204.2 - 242.8 (644)",6523
13271,"""Telfair, (GA)""",118.6,"26.6 - 148.6 (644)",5962
13273,"""Terrell, (GA)""",102.1,"26.6 - 148.6 (644)",4999
13275,"""Thomas, (GA)""",185.8,"175.6 - 204.1 (644)",6330
13277,"""Tift, (GA)""",191,"175.6 - 204.1 (644)",5187
13287,"""Turner, (GA)""",191.3,"175.6 - 204.1 (644)",5433
13299,"""Ware, (GA)""",254.5,"242.9 - 651.5 (644)",6514
13305,"""Wayne, (GA)""",198,"175.6 - 204.1 (644)",5338
13307,"""Webster, (GA)""",130.7,"26.6 - 148.6 (644)",7431
13309,"""Wheeler, (GA)""",155.6,"148.7 - 175.5 (644)",10446
13315,"""Wilcox, (GA)""",226.2,"204.2 - 242.8 (644)",9598
13321,"""Worth, (GA)""",109.2,"26.6 - 148.6 (644)",6585
22001,"""Acadia, (LA)""",221,"204.2 - 242.8 (644)",5432
22003,"""Allen, (LA)""",230,"204.2 - 242.8 (644)",6257
22005,"""Ascension, (LA)""",160.5,"148.7 - 175.5 (644)",4072
22007,"""Assumption, (LA)""",206.1,"204.2 - 242.8 (644)",4099
22009,"""Avoyelles, (LA)""",288.7,"242.9 - 651.5 (644)",5128
22011,"""Beauregard, (LA)""",310.9,"242.9 - 651.5 (644)",5288
22019,"""Calcasieu, (LA)""",220,"204.2 - 242.8 (644)",5312
22021,"""Caldwell, (LA)""",81.5,"26.6 - 148.6 (644)",6089
22023,"""Cameron, (LA)""",177.6,"175.6 - 204.1 (644)",2249
22025,"""Catahoula, (LA)""",227.9,"204.2 - 242.8 (644)",4916
22029,"""Concordia, (LA)""",159.4,"148.7 - 175.5 (644)",4446
22033,"""East Baton Rouge, (LA)""",197.6,"175.6 - 204.1 (644)",4683
22037,"""East Feliciana, (LA)""",366.8,"242.9 - 651.5 (644)",4417
22039,"""Evangeline, (LA)""",269.8,"242.9 - 651.5 (644)",5683
22043,"""Grant, (LA)""",211,"204.2 - 242.8 (644)",5407
22045,"""Iberia, (LA)""",308.5,"242.9 - 651.5 (644)",4463
22047,"""Iberville, (LA)""",126.4,"26.6 - 148.6 (644)",4587
22051,"""Jefferson, (LA)""",153.4,"148.7 - 175.5 (644)",5478
22053,"""Jefferson Davis, (LA)""",159.5,"148.7 - 175.5 (644)",5020
22055,"""Lafayette, (LA)""",189.6,"175.6 - 204.1 (644)",4004
22057,"""Lafourche, (LA)""",169.7,"148.7 - 175.5 (644)",4255
22059,"""La Salle, (LA)""",142.9,"26.6 - 148.6 (644)",5081
22063,"""Livingston, (LA)""",149.6,"148.7 - 175.5 (644)",4859
22069,"""Natchitoches, (LA)""",206.4,"204.2 - 242.8 (644)",5209
22071,"""Orleans, (LA)""",126.2,"26.6 - 148.6 (644)",6501
22075,"""Plaquemines, (LA)""",124.4,"26.6 - 148.6 (644)",5504
22077,"""Pointe Coupee, (LA)""",233,"204.2 - 242.8 (644)",4608
22079,"""Rapides, (LA)""",225.9,"204.2 - 242.8 (644)",5001
22081,"""Red River, (LA)""",176.5,"175.6 - 204.1 (644)",6790
22085,"""Sabine, (LA)""",170.3,"148.7 - 175.5 (644)",5213
22087,"""St. Bernard, (LA)""",195.1,"175.6 - 204.1 (644)",7480
22089,"""St. Charles, (LA)""",146.4,"26.6 - 148.6 (644)",6109
22091,"""St. Helena, (LA)""",135.6,"26.6 - 148.6 (644)",4990
22093,"""St. James, (LA)""",171.1,"148.7 - 175.5 (644)",4723
22095,"""St. John the Baptist, (LA)""",195.7,"175.6 - 204.1 (644)",5357
22097,"""St. Landry, (LA)""",381,"242.9 - 651.5 (644)",4742
22099,"""St. Martin, (LA)""",168.4,"148.7 - 175.5 (644)",3990
22101,"""St. Mary, (LA)""",186.4,"175.6 - 204.1 (644)",4612
22103,"""St. Tammany, (LA)""",146.4,"26.6 - 148.6 (644)",5094
22105,"""Tangipahoa, (LA)""",293,"242.9 - 651.5 (644)",5533
22107,"""Tensas, (LA)""",165.3,"148.7 - 175.5 (644)",4294
22109,"""Terrebonne, (LA)""",216.2,"204.2 - 242.8 (644)",4343
22113,"""Vermilion, (LA)""",341.2,"242.9 - 651.5 (644)",4738
22115,"""Vernon, (LA)""",226.6,"204.2 - 242.8 (644)",5864
22117,"""Washington, (LA)""",262.7,"242.9 - 651.5 (644)",6030
22121,"""West Baton Rouge, (LA)""",153,"148.7 - 175.5 (644)",4453
22125,"""West Feliciana, (LA)""",158.6,"148.7 - 175.5 (644)",3492
22127,"""Winn, (LA)""",221.8,"204.2 - 242.8 (644)",5488
28001,"""Adams, (MS)""",146.6,"26.6 - 148.6 (644)",4589
28005,"""Amite, (MS)""",98.8,"26.6 - 148.6 (644)",3628
28021,"""Claiborne, (MS)""",198.7,"175.6 - 204.1 (644)",6725
28023,"""Clarke, (MS)""",270.2,"242.9 - 651.5 (644)",4953
28029,"""Copiah, (MS)""",242.4,"204.2 - 242.8 (644)",4561
28031,"""Covington, (MS)""",293.2,"242.9 - 651.5 (644)",5915
28035,"""Forrest, (MS)""",275.7,"242.9 - 651.5 (644)",5669
28037,"""Franklin, (MS)""",122.7,"26.6 - 148.6 (644)",4552
28039,"""George, (MS)""",240.3,"204.2 - 242.8 (644)",5494
28041,"""Greene, (MS)""",331.5,"242.9 - 651.5 (644)",5732
28045,"""Hancock, (MS)""",186.4,"175.6 - 204.1 (644)",6009
28047,"""Harrison, (MS)""",207.6,"204.2 - 242.8 (644)",7039
28059,"""Jackson, (MS)""",206.7,"204.2 - 242.8 (644)",5608
28061,"""Jasper, (MS)""",237.1,"204.2 - 242.8 (644)",5727
28063,"""Jefferson, (MS)""",130,"26.6 - 148.6 (644)",6637
28065,"""Jefferson Davis, (MS)""",185.6,"175.6 - 204.1 (644)",6059
28067,"""Jones, (MS)""",144.4,"26.6 - 148.6 (644)",5540
28073,"""Lamar, (MS)""",216.2,"204.2 - 242.8 (644)",4205
28077,"""Lawrence, (MS)""",289.8,"242.9 - 651.5 (644)",4039
28085,"""Lincoln, (MS)""",124.2,"26.6 - 148.6 (644)",4004
28091,"""Marion, (MS)""",187.1,"175.6 - 204.1 (644)",5343
28109,"""Pearl River, (MS)""",229.7,"204.2 - 242.8 (644)",5293
28111,"""Perry, (MS)""",234.7,"204.2 - 242.8 (644)",4980
28113,"""Pike, (MS)""",184.6,"175.6 - 204.1 (644)",4685
28127,"""Simpson, (MS)""",234.9,"204.2 - 242.8 (644)",5466
28129,"""Smith, (MS)""",207.1,"204.2 - 242.8 (644)",5281
28131,"""Stone, (MS)""",259.9,"242.9 - 651.5 (644)",5291
28147,"""Walthall, (MS)""",201.6,"175.6 - 204.1 (644)",4826
28153,"""Wayne, (MS)""",320.7,"242.9 - 651.5 (644)",5900
28157,"""Wilkinson, (MS)""",169.7,"148.7 - 175.5 (644)",3580
01007,"""Bibb, (AL)""",136.5,"26.6 - 148.6 (644)",7361
01033,"""Colbert, (AL)""",127,"26.6 - 148.6 (644)",4843
01057,"""Fayette, (AL)""",207.6,"204.2 - 242.8 (644)",5304
01059,"""Franklin, (AL)""",131.3,"26.6 - 148.6 (644)",5093
01063,"""Greene, (AL)""",119.1,"26.6 - 148.6 (644)",5202
01065,"""Hale, (AL)""",141.2,"26.6 - 148.6 (644)",6427
01075,"""Lamar, (AL)""",180.3,"175.6 - 204.1 (644)",5404
01077,"""Lauderdale, (AL)""",137.9,"26.6 - 148.6 (644)",4436
01079,"""Lawrence, (AL)""",142.6,"26.6 - 148.6 (644)",5121
01091,"""Marengo, (AL)""",196.3,"175.6 - 204.1 (644)",4701
01093,"""Marion, (AL)""",262.8,"242.9 - 651.5 (644)",4662
01105,"""Perry, (AL)""",181.1,"175.6 - 204.1 (644)",5322
01107,"""Pickens, (AL)""",116.7,"26.6 - 148.6 (644)",5656
01119,"""Sumter, (AL)""",156.5,"148.7 - 175.5 (644)",4714
01125,"""Tuscaloosa, (AL)""",140.7,"26.6 - 148.6 (644)",5984
01127,"""Walker, (AL)""",210.9,"204.2 - 242.8 (644)",4469
01133,"""Winston, (AL)""",187.2,"175.6 - 204.1 (644)",5306
05001,"""Arkansas, (AR)""",271.4,"242.9 - 651.5 (644)",4558
05003,"""Ashley, (AR)""",259.2,"242.9 - 651.5 (644)",4715
05005,"""Baxter, (AR)""",197.9,"175.6 - 204.1 (644)",5148
05009,"""Boone, (AR)""",374.1,"242.9 - 651.5 (644)",5669
05011,"""Bradley, (AR)""",347.2,"242.9 - 651.5 (644)",6069
05013,"""Calhoun, (AR)""",229.3,"204.2 - 242.8 (644)",3392
05015,"""Carroll, (AR)""",255.5,"242.9 - 651.5 (644)",6136
05017,"""Chicot, (AR)""",311.3,"242.9 - 651.5 (644)",4215
05019,"""Clark, (AR)""",278.4,"242.9 - 651.5 (644)",4878
05021,"""Clay, (AR)""",333.2,"242.9 - 651.5 (644)",6590
05023,"""Cleburne, (AR)""",160.7,"148.7 - 175.5 (644)",4670
05025,"""Cleveland, (AR)""",236.6,"204.2 - 242.8 (644)",5003
05027,"""Columbia, (AR)""",247.8,"242.9 - 651.5 (644)",4695
05029,"""Conway, (AR)""",253.3,"242.9 - 651.5 (644)",5511
05031,"""Craighead, (AR)""",202.2,"175.6 - 204.1 (644)",5337
05035,"""Crittenden, (AR)""",228.4,"204.2 - 242.8 (644)",6087
05037,"""Cross, (AR)""",254.7,"242.9 - 651.5 (644)",4555
05039,"""Dallas, (AR)""",261.4,"242.9 - 651.5 (644)",4627
05041,"""Desha, (AR)""",651.5,"242.9 - 651.5 (644)",4832
05043,"""Drew, (AR)""",252.5,"242.9 - 651.5 (644)",6220
05045,"""Faulkner, (AR)""",234.7,"204.2 - 242.8 (644)",4666
05049,"""Fulton, (AR)""",246.6,"242.9 - 651.5 (644)",4796
