"cnty_fips","display_name","Value","theme_range","ou_inc"
24029,"""Kent, (MD)""",204.2,"204.2 - 242.8 (644)",1880
24031,"""Montgomery, (MD)""",105.2,"26.6 - 148.6 (644)",1895
24033,"""Prince George's, (MD)""",160,"148.7 - 175.5 (644)",2200
24035,"""Queen Anne's, (MD)""",180,"175.6 - 204.1 (644)",2221
24041,"""Talbot, (MD)""",145,"26.6 - 148.6 (644)",2678
24043,"""Washington, (MD)""",211.5,"204.2 - 242.8 (644)",2073
24045,"""Wicomico, (MD)""",297.1,"242.9 - 651.5 (644)",2278
24510,"""Baltimore City, (MD)""",235,"204.2 - 242.8 (644)",3643
34001,"""Atlantic, (NJ)""",225.6,"204.2 - 242.8 (644)",1634
34003,"""Bergen, (NJ)""",143.9,"26.6 - 148.6 (644)",1952
34005,"""Burlington, (NJ)""",151.2,"148.7 - 175.5 (644)",1839
34007,"""Camden, (NJ)""",200.5,"175.6 - 204.1 (644)",1873
34009,"""Cape May, (NJ)""",236.8,"204.2 - 242.8 (644)",2087
34011,"""Cumberland, (NJ)""",253.2,"242.9 - 651.5 (644)",1799
34013,"""Essex, (NJ)""",168.7,"148.7 - 175.5 (644)",1670
34015,"""Gloucester, (NJ)""",226.9,"204.2 - 242.8 (644)",1695
34019,"""Hunterdon, (NJ)""",137.3,"26.6 - 148.6 (644)",1719
34021,"""Mercer, (NJ)""",148.5,"26.6 - 148.6 (644)",1682
34023,"""Middlesex, (NJ)""",168.6,"148.7 - 175.5 (644)",1667
34025,"""Monmouth, (NJ)""",171.3,"148.7 - 175.5 (644)",1812
34027,"""Morris, (NJ)""",144.7,"26.6 - 148.6 (644)",1653
34029,"""Ocean, (NJ)""",253.6,"242.9 - 651.5 (644)",1862
34031,"""Passaic, (NJ)""",174.1,"148.7 - 175.5 (644)",1733
34033,"""Salem, (NJ)""",206,"204.2 - 242.8 (644)",1748
34035,"""Somerset, (NJ)""",143.5,"26.6 - 148.6 (644)",1592
34037,"""Sussex, (NJ)""",195.7,"175.6 - 204.1 (644)",1705
34039,"""Union, (NJ)""",156.3,"148.7 - 175.5 (644)",1751
34041,"""Warren, (NJ)""",199.3,"175.6 - 204.1 (644)",2174
36003,"""Allegany, (NY)""",201,"175.6 - 204.1 (644)",2002
36007,"""Broome, (NY)""",175.4,"148.7 - 175.5 (644)",2676
36009,"""Cattaraugus, (NY)""",285.4,"242.9 - 651.5 (644)",1869
36011,"""Cayuga, (NY)""",203.1,"175.6 - 204.1 (644)",1437
36013,"""Chautauqua, (NY)""",226.6,"204.2 - 242.8 (644)",1655
36015,"""Chemung, (NY)""",259,"242.9 - 651.5 (644)",2638
36017,"""Chenango, (NY)""",307.8,"242.9 - 651.5 (644)",2264
36023,"""Cortland, (NY)""",185.1,"175.6 - 204.1 (644)",2174
36025,"""Delaware, (NY)""",178.3,"175.6 - 204.1 (644)",2426
36029,"""Erie, (NY)""",204,"175.6 - 204.1 (644)",1599
36033,"""Franklin, (NY)""",219.2,"204.2 - 242.8 (644)",2790
36035,"""Fulton, (NY)""",269.5,"242.9 - 651.5 (644)",1478
36037,"""Genesee, (NY)""",197.1,"175.6 - 204.1 (644)",2127
36039,"""Greene, (NY)""",219.3,"204.2 - 242.8 (644)",1711
36041,"""Hamilton, (NY)""",202.6,"175.6 - 204.1 (644)",936
36043,"""Herkimer, (NY)""",204.3,"204.2 - 242.8 (644)",2222
36045,"""Jefferson, (NY)""",231.2,"204.2 - 242.8 (644)",2205
36049,"""Lewis, (NY)""",211.3,"204.2 - 242.8 (644)",2658
36051,"""Livingston, (NY)""",150.6,"148.7 - 175.5 (644)",3035
36053,"""Madison, (NY)""",123,"26.6 - 148.6 (644)",1792
36055,"""Monroe, (NY)""",159.6,"148.7 - 175.5 (644)",2550
36057,"""Montgomery, (NY)""",220.7,"204.2 - 242.8 (644)",1671
36063,"""Niagara, (NY)""",254.1,"242.9 - 651.5 (644)",1892
36065,"""Oneida, (NY)""",233.1,"204.2 - 242.8 (644)",1743
36067,"""Onondaga, (NY)""",176.8,"175.6 - 204.1 (644)",1589
36069,"""Ontario, (NY)""",170.3,"148.7 - 175.5 (644)",1732
36071,"""Orange, (NY)""",195.8,"175.6 - 204.1 (644)",1574
36073,"""Orleans, (NY)""",246.9,"242.9 - 651.5 (644)",2182
36075,"""Oswego, (NY)""",236,"204.2 - 242.8 (644)",1524
36077,"""Otsego, (NY)""",184,"175.6 - 204.1 (644)",2557
36085,"""Richmond, (NY)""",379.1,"242.9 - 651.5 (644)",1479
36089,"""St. Lawrence, (NY)""",252.7,"242.9 - 651.5 (644)",2884
36095,"""Schoharie, (NY)""",180.4,"175.6 - 204.1 (644)",1904
36097,"""Schuyler, (NY)""",233.7,"204.2 - 242.8 (644)",3557
36099,"""Seneca, (NY)""",194.1,"175.6 - 204.1 (644)",1901
36101,"""Steuben, (NY)""",214.8,"204.2 - 242.8 (644)",2355
36105,"""Sullivan, (NY)""",199.9,"175.6 - 204.1 (644)",1617
36107,"""Tioga, (NY)""",136.8,"26.6 - 148.6 (644)",1913
36109,"""Tompkins, (NY)""",136.2,"26.6 - 148.6 (644)",2087
36111,"""Ulster, (NY)""",171,"148.7 - 175.5 (644)",1598
36117,"""Wayne, (NY)""",175.9,"175.6 - 204.1 (644)",1952
36121,"""Wyoming, (NY)""",206.2,"204.2 - 242.8 (644)",1750
36123,"""Yates, (NY)""",183.2,"175.6 - 204.1 (644)",1551
42001,"""Adams, (PA)""",221.8,"204.2 - 242.8 (644)",2115
42003,"""Allegheny, (PA)""",223.1,"204.2 - 242.8 (644)",1958
42005,"""Armstrong, (PA)""",188.4,"175.6 - 204.1 (644)",2448
42007,"""Beaver, (PA)""",201.1,"175.6 - 204.1 (644)",1892
42009,"""Bedford, (PA)""",212.4,"204.2 - 242.8 (644)",1977
42011,"""Berks, (PA)""",205,"204.2 - 242.8 (644)",2029
42013,"""Blair, (PA)""",172,"148.7 - 175.5 (644)",2461
42015,"""Bradford, (PA)""",158.6,"148.7 - 175.5 (644)",2593
42017,"""Bucks, (PA)""",124.3,"26.6 - 148.6 (644)",1597
42019,"""Butler, (PA)""",169.1,"148.7 - 175.5 (644)",2300
42021,"""Cambria, (PA)""",199.7,"175.6 - 204.1 (644)",1906
42023,"""Cameron, (PA)""",254.3,"242.9 - 651.5 (644)",2557
42025,"""Carbon, (PA)""",172.5,"148.7 - 175.5 (644)",2044
42027,"""Centre, (PA)""",109.2,"26.6 - 148.6 (644)",1757
42029,"""Chester, (PA)""",166,"148.7 - 175.5 (644)",1902
42031,"""Clarion, (PA)""",179.9,"175.6 - 204.1 (644)",2996
42033,"""Clearfield, (PA)""",230.8,"204.2 - 242.8 (644)",2629
42035,"""Clinton, (PA)""",291.7,"242.9 - 651.5 (644)",2581
42037,"""Columbia, (PA)""",173.1,"148.7 - 175.5 (644)",2129
42039,"""Crawford, (PA)""",221.2,"204.2 - 242.8 (644)",2273
42041,"""Cumberland, (PA)""",174.6,"148.7 - 175.5 (644)",1788
42043,"""Dauphin, (PA)""",159.2,"148.7 - 175.5 (644)",1953
42045,"""Delaware, (PA)""",179.6,"175.6 - 204.1 (644)",1740
42047,"""Elk, (PA)""",220,"204.2 - 242.8 (644)",3230
42049,"""Erie, (PA)""",161.7,"148.7 - 175.5 (644)",2176
42051,"""Fayette, (PA)""",265.5,"242.9 - 651.5 (644)",2367
42053,"""Forest, (PA)""",202.8,"175.6 - 204.1 (644)",2054
42055,"""Franklin, (PA)""",166.2,"148.7 - 175.5 (644)",1901
42057,"""Fulton, (PA)""",222.1,"204.2 - 242.8 (644)",4201
42059,"""Greene, (PA)""",222.4,"204.2 - 242.8 (644)",2611
42061,"""Huntingdon, (PA)""",172.1,"148.7 - 175.5 (644)",2579
42063,"""Indiana, (PA)""",199.3,"175.6 - 204.1 (644)",2759
42065,"""Jefferson, (PA)""",199.2,"175.6 - 204.1 (644)",2704
42067,"""Juniata, (PA)""",173.8,"148.7 - 175.5 (644)",1833
42069,"""Lackawanna, (PA)""",222,"204.2 - 242.8 (644)",1523
42071,"""Lancaster, (PA)""",158.1,"148.7 - 175.5 (644)",1973
42073,"""Lawrence, (PA)""",209.5,"204.2 - 242.8 (644)",2449
42075,"""Lebanon, (PA)""",162,"148.7 - 175.5 (644)",1987
42077,"""Lehigh, (PA)""",136,"26.6 - 148.6 (644)",1875
42079,"""Luzerne, (PA)""",232.4,"204.2 - 242.8 (644)",1938
42081,"""Lycoming, (PA)""",170.8,"148.7 - 175.5 (644)",2463
42083,"""McKean, (PA)""",239.7,"204.2 - 242.8 (644)",2422
42085,"""Mercer, (PA)""",242.1,"204.2 - 242.8 (644)",2238
42087,"""Mifflin, (PA)""",174.2,"148.7 - 175.5 (644)",2055
42089,"""Monroe, (PA)""",160,"148.7 - 175.5 (644)",2498
42091,"""Montgomery, (PA)""",158.6,"148.7 - 175.5 (644)",1858
42093,"""Montour, (PA)""",135.5,"26.6 - 148.6 (644)",2233
42095,"""Northampton, (PA)""",144.8,"26.6 - 148.6 (644)",2193
42097,"""Northumberland, (PA)""",246.3,"242.9 - 651.5 (644)",2426
42099,"""Perry, (PA)""",180.7,"175.6 - 204.1 (644)",1652
42101,"""Philadelphia, (PA)""",218.8,"204.2 - 242.8 (644)",1749
42103,"""Pike, (PA)""",190.8,"175.6 - 204.1 (644)",1451
42105,"""Potter, (PA)""",143,"26.6 - 148.6 (644)",3947
42107,"""Schuylkill, (PA)""",340.3,"242.9 - 651.5 (644)",1944
42109,"""Snyder, (PA)""",144.5,"26.6 - 148.6 (644)",2261
42111,"""Somerset, (PA)""",215.9,"204.2 - 242.8 (644)",2012
42113,"""Sullivan, (PA)""",200.4,"175.6 - 204.1 (644)",2623
42115,"""Susquehanna, (PA)""",197.5,"175.6 - 204.1 (644)",1792
42117,"""Tioga, (PA)""",192.8,"175.6 - 204.1 (644)",3506
42119,"""Union, (PA)""",171.1,"148.7 - 175.5 (644)",2317
42121,"""Venango, (PA)""",185.9,"175.6 - 204.1 (644)",2111
42123,"""Warren, (PA)""",217.4,"204.2 - 242.8 (644)",2788
42125,"""Washington, (PA)""",194.9,"175.6 - 204.1 (644)",2081
42127,"""Wayne, (PA)""",209.6,"204.2 - 242.8 (644)",1871
42129,"""Westmoreland, (PA)""",203.1,"175.6 - 204.1 (644)",2072
42131,"""Wyoming, (PA)""",208.4,"204.2 - 242.8 (644)",1734
42133,"""York, (PA)""",170.4,"148.7 - 175.5 (644)",2137
51013,"""Arlington, (VA)""",91.4,"26.6 - 148.6 (644)",1915
51043,"""Clarke, (VA)""",171,"148.7 - 175.5 (644)",1504
51047,"""Culpeper, (VA)""",139.3,"26.6 - 148.6 (644)",2850
51059,"""Fairfax County, (VA)""",82.7,"26.6 - 148.6 (644)",1583
51061,"""Fauquier, (VA)""",116.9,"26.6 - 148.6 (644)",2025
51069,"""Frederick, (VA)""",155.6,"148.7 - 175.5 (644)",1595
51091,"""Highland, (VA)""",149,"148.7 - 175.5 (644)",3433
51107,"""Loudoun, (VA)""",100,"26.6 - 148.6 (644)",1672
51113,"""Madison, (VA)""",158.4,"148.7 - 175.5 (644)",2370
51139,"""Page, (VA)""",179.1,"175.6 - 204.1 (644)",3127
51153,"""Prince William, (VA)""",93.6,"26.6 - 148.6 (644)",1809
51157,"""Rappahannock, (VA)""",130.3,"26.6 - 148.6 (644)",2674
51165,"""Rockingham, (VA)""",128.7,"26.6 - 148.6 (644)",2403
51171,"""Shenandoah, (VA)""",149,"148.7 - 175.5 (644)",2482
51179,"""Stafford, (VA)""",128.2,"26.6 - 148.6 (644)",1764
51187,"""Warren, (VA)""",170.8,"148.7 - 175.5 (644)",2207
51510,"""Alexandria, (VA)""",107.9,"26.6 - 148.6 (644)",1670
51600,"""Fairfax City, (VA)""",124.5,"26.6 - 148.6 (644)",1306
51610,"""Falls Church, (VA)""",86.8,"26.6 - 148.6 (644)",1259
51660,"""Harrisonburg, (VA)""",169.8,"148.7 - 175.5 (644)",2691
51683,"""Manassas, (VA)""",134,"26.6 - 148.6 (644)",2327
51685,"""Manassas Park, (VA)""",87.7,"26.6 - 148.6 (644)",1660
51840,"""Winchester, (VA)""",154.3,"148.7 - 175.5 (644)",1498
54001,"""Barbour, (WV)""",221.7,"204.2 - 242.8 (644)",2943
54003,"""Berkeley, (WV)""",191.6,"175.6 - 204.1 (644)",2110
54009,"""Brooke, (WV)""",305.5,"242.9 - 651.5 (644)",3183
54023,"""Grant, (WV)""",221.7,"204.2 - 242.8 (644)",3416
54027,"""Hampshire, (WV)""",207.1,"204.2 - 242.8 (644)",3044
54029,"""Hancock, (WV)""",342.6,"242.9 - 651.5 (644)",2893
54031,"""Hardy, (WV)""",180.2,"175.6 - 204.1 (644)",2365
54033,"""Harrison, (WV)""",301,"242.9 - 651.5 (644)",2379
54037,"""Jefferson, (WV)""",216,"204.2 - 242.8 (644)",2508
54041,"""Lewis, (WV)""",312.9,"242.9 - 651.5 (644)",2477
54049,"""Marion, (WV)""",354.3,"242.9 - 651.5 (644)",3072
54057,"""Mineral, (WV)""",232.7,"204.2 - 242.8 (644)",3028
54061,"""Monongalia, (WV)""",230.2,"204.2 - 242.8 (644)",3249
54065,"""Morgan, (WV)""",170.8,"148.7 - 175.5 (644)",2927
54071,"""Pendleton, (WV)""",151.6,"148.7 - 175.5 (644)",2202
54075,"""Pocahontas, (WV)""",195.5,"175.6 - 204.1 (644)",3401
54077,"""Preston, (WV)""",253.9,"242.9 - 651.5 (644)",3316
54083,"""Randolph, (WV)""",246.2,"242.9 - 651.5 (644)",2989
54091,"""Taylor, (WV)""",235.3,"204.2 - 242.8 (644)",3760
54093,"""Tucker, (WV)""",236.7,"204.2 - 242.8 (644)",3077
54097,"""Upshur, (WV)""",255.5,"242.9 - 651.5 (644)",3139
54101,"""Webster, (WV)""",266.4,"242.9 - 651.5 (644)",4604
09001,"""Fairfield, (CT)""",144.7,"26.6 - 148.6 (644)",2502
09003,"""Hartford, (CT)""",147,"26.6 - 148.6 (644)",1543
09005,"""Litchfield, (CT)""",150.1,"148.7 - 175.5 (644)",2143
09007,"""Middlesex, (CT)""",145.8,"26.6 - 148.6 (644)",2063
09009,"""New Haven, (CT)""",145.8,"26.6 - 148.6 (644)",2263
09011,"""New London, (CT)""",145.2,"26.6 - 148.6 (644)",1962
09013,"""Tolland, (CT)""",165.8,"148.7 - 175.5 (644)",1638
09015,"""Windham, (CT)""",214,"204.2 - 242.8 (644)",2047
23001,"""Androscoggin, (ME)""",153.6,"148.7 - 175.5 (644)",2803
23005,"""Cumberland, (ME)""",123.7,"26.6 - 148.6 (644)",2203
23011,"""Kennebec, (ME)""",155.4,"148.7 - 175.5 (644)",2718
23013,"""Knox, (ME)""",165.4,"148.7 - 175.5 (644)",3365
23015,"""Lincoln, (ME)""",158,"148.7 - 175.5 (644)",3628
23017,"""Oxford, (ME)""",141.6,"26.6 - 148.6 (644)",3903
23023,"""Sagadahoc, (ME)""",142.7,"26.6 - 148.6 (644)",3647
23027,"""Waldo, (ME)""",177.6,"175.6 - 204.1 (644)",3792
23031,"""York, (ME)""",129.1,"26.6 - 148.6 (644)",2141
25001,"""Barnstable, (MA)""",127.1,"26.6 - 148.6 (644)",1841
25003,"""Berkshire, (MA)""",145.5,"26.6 - 148.6 (644)",2509
25005,"""Bristol, (MA)""",159.1,"148.7 - 175.5 (644)",2010
25007,"""Dukes, (MA)""",120.3,"26.6 - 148.6 (644)",3571
25009,"""Essex, (MA)""",137.8,"26.6 - 148.6 (644)",2036
25011,"""Franklin, (MA)""",141.2,"26.6 - 148.6 (644)",2199
25013,"""Hampden, (MA)""",150.9,"148.7 - 175.5 (644)",1929
25015,"""Hampshire, (MA)""",135.2,"26.6 - 148.6 (644)",1880
25017,"""Middlesex, (MA)""",126,"26.6 - 148.6 (644)",2217
25019,"""Nantucket, (MA)""",125.7,"26.6 - 148.6 (644)",1578
25021,"""Norfolk, (MA)""",118.3,"26.6 - 148.6 (644)",2182
25023,"""Plymouth, (MA)""",127.8,"26.6 - 148.6 (644)",2100
25025,"""Suffolk, (MA)""",118,"26.6 - 148.6 (644)",2579
25027,"""Worcester, (MA)""",153.1,"148.7 - 175.5 (644)",2361
33001,"""Belknap, (NH)""",175.5,"148.7 - 175.5 (644)",2690
33003,"""Carroll, (NH)""",149.4,"148.7 - 175.5 (644)",3359
33005,"""Cheshire, (NH)""",158.9,"148.7 - 175.5 (644)",2507
33009,"""Grafton, (NH)""",166.2,"148.7 - 175.5 (644)",3467
33011,"""Hillsborough, (NH)""",150.6,"148.7 - 175.5 (644)",2312
33013,"""Merrimack, (NH)""",164.1,"148.7 - 175.5 (644)",2080
33015,"""Rockingham, (NH)""",146.2,"26.6 - 148.6 (644)",2232
33017,"""Strafford, (NH)""",156.4,"148.7 - 175.5 (644)",2695
33019,"""Sullivan, (NH)""",170.3,"148.7 - 175.5 (644)",3581
34017,"""Hudson, (NJ)""",166.3,"148.7 - 175.5 (644)",1751
36001,"""Albany, (NY)""",185.5,"175.6 - 204.1 (644)",1369
36005,"""Bronx, (NY)""",270.4,"242.9 - 651.5 (644)",1259
36021,"""Columbia, (NY)""",213.7,"204.2 - 242.8 (644)",1792
36027,"""Dutchess, (NY)""",209.6,"204.2 - 242.8 (644)",1567
36031,"""Essex, (NY)""",175.2,"148.7 - 175.5 (644)",2878
36047,"""Kings, (NY)""",283,"242.9 - 651.5 (644)",1303
36059,"""Nassau, (NY)""",270.1,"242.9 - 651.5 (644)",1575
36061,"""New York, (NY)""",187.7,"175.6 - 204.1 (644)",1567
36079,"""Putnam, (NY)""",208.4,"204.2 - 242.8 (644)",1839
36081,"""Queens, (NY)""",274,"242.9 - 651.5 (644)",1286
36083,"""Rensselaer, (NY)""",194.5,"175.6 - 204.1 (644)",1569
36087,"""Rockland, (NY)""",186.4,"175.6 - 204.1 (644)",2029
36091,"""Saratoga, (NY)""",160.8,"148.7 - 175.5 (644)",1708
36093,"""Schenectady, (NY)""",194.2,"175.6 - 204.1 (644)",1239
36103,"""Suffolk, (NY)""",226.5,"204.2 - 242.8 (644)",1555
36113,"""Warren, (NY)""",166.4,"148.7 - 175.5 (644)",1920
36115,"""Washington, (NY)""",191.1,"175.6 - 204.1 (644)",2230
36119,"""Westchester, (NY)""",188.3,"175.6 - 204.1 (644)",1636
44001,"""Bristol, (RI)""",174,"148.7 - 175.5 (644)",1939
44003,"""Kent, (RI)""",209.4,"204.2 - 242.8 (644)",1796
44005,"""Newport, (RI)""",153.3,"148.7 - 175.5 (644)",2340
44007,"""Providence, (RI)""",208.8,"204.2 - 242.8 (644)",1951
44009,"""Washington, (RI)""",166.5,"148.7 - 175.5 (644)",1794
50001,"""Addison, (VT)""",186.4,"175.6 - 204.1 (644)",3583
50003,"""Bennington, (VT)""",208.7,"204.2 - 242.8 (644)",2353
50005,"""Caledonia, (VT)""",195.4,"175.6 - 204.1 (644)",4290
50007,"""Chittenden, (VT)""",156.3,"148.7 - 175.5 (644)",2878
50015,"""Lamoille, (VT)""",162.8,"148.7 - 175.5 (644)",3283
50017,"""Orange, (VT)""",188.7,"175.6 - 204.1 (644)",4178
50021,"""Rutland, (VT)""",201.7,"175.6 - 204.1 (644)",3059
50023,"""Washington, (VT)""",196.8,"175.6 - 204.1 (644)",2755
50025,"""Windham, (VT)""",189.9,"175.6 - 204.1 (644)",2978
50027,"""Windsor, (VT)""",189.9,"175.6 - 204.1 (644)",3698
23003,"""Aroostook, (ME)""",174.4,"148.7 - 175.5 (644)",3421
23007,"""Franklin, (ME)""",144,"26.6 - 148.6 (644)",2491
23009,"""Hancock, (ME)""",160.2,"148.7 - 175.5 (644)",2949
23019,"""Penobscot, (ME)""",173.7,"148.7 - 175.5 (644)",3054
23021,"""Piscataquis, (ME)""",190.6,"175.6 - 204.1 (644)",3888
23025,"""Somerset, (ME)""",218.9,"204.2 - 242.8 (644)",3817
23029,"""Washington, (ME)""",199.3,"175.6 - 204.1 (644)",4211
26001,"""Alcona, (MI)""",297.8,"242.9 - 651.5 (644)",3133
26003,"""Alger, (MI)""",214.3,"204.2 - 242.8 (644)",3426
26007,"""Alpena, (MI)""",283,"242.9 - 651.5 (644)",2411
26009,"""Antrim, (MI)""",197.4,"175.6 - 204.1 (644)",2241
26013,"""Baraga, (MI)""",254.9,"242.9 - 651.5 (644)",3055
26029,"""Charlevoix, (MI)""",190.3,"175.6 - 204.1 (644)",2415
26031,"""Cheboygan, (MI)""",209.5,"204.2 - 242.8 (644)",2533
26033,"""Chippewa, (MI)""",201.3,"175.6 - 204.1 (644)",3250
26039,"""Crawford, (MI)""",222,"204.2 - 242.8 (644)",2643
26041,"""Delta, (MI)""",244.4,"242.9 - 651.5 (644)",3595
26043,"""Dickinson, (MI)""",181,"175.6 - 204.1 (644)",2852
26047,"""Emmet, (MI)""",179.3,"175.6 - 204.1 (644)",2405
26053,"""Gogebic, (MI)""",277.1,"242.9 - 651.5 (644)",4700
26055,"""Grand Traverse, (MI)""",144.6,"26.6 - 148.6 (644)",2246
26061,"""Houghton, (MI)""",236.7,"204.2 - 242.8 (644)",3861
26071,"""Iron, (MI)""",311.5,"242.9 - 651.5 (644)",4036
26079,"""Kalkaska, (MI)""",251.5,"242.9 - 651.5 (644)",2485
26083,"""Keweenaw, (MI)""",226.1,"204.2 - 242.8 (644)",5505
26089,"""Leelanau, (MI)""",134.4,"26.6 - 148.6 (644)",2310
26095,"""Luce, (MI)""",193.9,"175.6 - 204.1 (644)",4710
26097,"""Mackinac, (MI)""",197.9,"175.6 - 204.1 (644)",2144
26103,"""Marquette, (MI)""",222.5,"204.2 - 242.8 (644)",2641
26109,"""Menominee, (MI)""",284.7,"242.9 - 651.5 (644)",3473
26119,"""Montmorency, (MI)""",253.3,"242.9 - 651.5 (644)",2109
26131,"""Ontonagon, (MI)""",276.7,"242.9 - 651.5 (644)",3178
26135,"""Oscoda, (MI)""",275.9,"242.9 - 651.5 (644)",2624
26137,"""Otsego, (MI)""",210.6,"204.2 - 242.8 (644)",3126
26141,"""Presque Isle, (MI)""",270.1,"242.9 - 651.5 (644)",1842
26153,"""Schoolcraft, (MI)""",203.8,"175.6 - 204.1 (644)",3905
27001,"""Aitkin, (MN)""",142.3,"26.6 - 148.6 (644)",4560
27003,"""Anoka, (MN)""",97.5,"26.6 - 148.6 (644)",2109
27017,"""Carlton, (MN)""",153.4,"148.7 - 175.5 (644)",2435
27025,"""Chisago, (MN)""",126.1,"26.6 - 148.6 (644)",2906
27031,"""Cook, (MN)""",91.4,"26.6 - 148.6 (644)",2084
27037,"""Dakota, (MN)""",91,"26.6 - 148.6 (644)",2005
27053,"""Hennepin, (MN)""",96.7,"26.6 - 148.6 (644)",2106
27059,"""Isanti, (MN)""",124.2,"26.6 - 148.6 (644)",1757
27065,"""Kanabec, (MN)""",137,"26.6 - 148.6 (644)",3020
27075,"""Lake, (MN)""",131.3,"26.6 - 148.6 (644)",3028
27095,"""Mille Lacs, (MN)""",132.8,"26.6 - 148.6 (644)",3918
27115,"""Pine, (MN)""",138.9,"26.6 - 148.6 (644)",3641
27123,"""Ramsey, (MN)""",106.2,"26.6 - 148.6 (644)",2192
27137,"""St. Louis, (MN)""",135.2,"26.6 - 148.6 (644)",3254
27139,"""Scott, (MN)""",92,"26.6 - 148.6 (644)",2300
27163,"""Washington, (MN)""",99.2,"26.6 - 148.6 (644)",2077
33007,"""Coos, (NH)""",195.8,"175.6 - 204.1 (644)",3669
36019,"""Clinton, (NY)""",185,"175.6 - 204.1 (644)",2520
50009,"""Essex, (VT)""",195.5,"175.6 - 204.1 (644)",4425
50011,"""Franklin, (VT)""",243.3,"242.9 - 651.5 (644)",2793
50013,"""Grand Isle, (VT)""",166.3,"148.7 - 175.5 (644)",2448
50019,"""Orleans, (VT)""",217.2,"204.2 - 242.8 (644)",4239
55003,"""Ashland, (WI)""",156.7,"148.7 - 175.5 (644)",4055
55005,"""Barron, (WI)""",176,"175.6 - 204.1 (644)",4427
55007,"""Bayfield, (WI)""",152.7,"148.7 - 175.5 (644)",4376
55013,"""Burnett, (WI)""",149.6,"148.7 - 175.5 (644)",4263
55017,"""Chippewa, (WI)""",170.8,"148.7 - 175.5 (644)",2560
55019,"""Clark, (WI)""",173.1,"148.7 - 175.5 (644)",3506
55029,"""Door, (WI)""",214.5,"204.2 - 242.8 (644)",3692
55031,"""Douglas, (WI)""",159.7,"148.7 - 175.5 (644)",3680
55033,"""Dunn, (WI)""",154.4,"148.7 - 175.5 (644)",3140
55035,"""Eau Claire, (WI)""",151.8,"148.7 - 175.5 (644)",2026
55037,"""Florence, (WI)""",209.4,"204.2 - 242.8 (644)",3613
55041,"""Forest, (WI)""",195.8,"175.6 - 204.1 (644)",2309
55051,"""Iron, (WI)""",211.1,"204.2 - 242.8 (644)",2461
55067,"""Langlade, (WI)""",175.9,"175.6 - 204.1 (644)",5384
55069,"""Lincoln, (WI)""",186.3,"175.6 - 204.1 (644)",2853
55073,"""Marathon, (WI)""",157.2,"148.7 - 175.5 (644)",2095
55075,"""Marinette, (WI)""",231.8,"204.2 - 242.8 (644)",2699
55078,"""Menominee, (WI)""",196.2,"175.6 - 204.1 (644)",2460
55083,"""Oconto, (WI)""",207.1,"204.2 - 242.8 (644)",2836
55085,"""Oneida, (WI)""",194.2,"175.6 - 204.1 (644)",2311
55093,"""Pierce, (WI)""",140.9,"26.6 - 148.6 (644)",3572
55095,"""Polk, (WI)""",156,"148.7 - 175.5 (644)",4295
55099,"""Price, (WI)""",214.7,"204.2 - 242.8 (644)",3436
55107,"""Rusk, (WI)""",172,"148.7 - 175.5 (644)",3361
55109,"""St. Croix, (WI)""",119.2,"26.6 - 148.6 (644)",4638
55113,"""Sawyer, (WI)""",215.6,"204.2 - 242.8 (644)",3246
55115,"""Shawano, (WI)""",180.2,"175.6 - 204.1 (644)",2867
55119,"""Taylor, (WI)""",163.3,"148.7 - 175.5 (644)",3929
55125,"""Vilas, (WI)""",202.8,"175.6 - 204.1 (644)",2085
55129,"""Washburn, (WI)""",189.9,"175.6 - 204.1 (644)",3973
60000,"""American Samoa, (AS)""",190.9,"175.6 - 204.1 (644)",-9999
66010,"""Guam, (GU)""",501.8,"242.9 - 651.5 (644)",1581
69000,"""Mariana Islands, (MP)""",228.4,"204.2 - 242.8 (644)",-9999
72001,"""Adjuntas, (PR)""",151,"148.7 - 175.5 (644)",893
72003,"""Aguada, (PR)""",139.6,"26.6 - 148.6 (644)",1395
72005,"""Aguadilla, (PR)""",140.9,"26.6 - 148.6 (644)",361
72007,"""Aguas Buenas, (PR)""",123.5,"26.6 - 148.6 (644)",1018
72009,"""Aibonito, (PR)""",148.6,"26.6 - 148.6 (644)",785
72011,"""Anasco, (PR)""",134.3,"26.6 - 148.6 (644)",2231
72013,"""Arecibo, (PR)""",125.1,"26.6 - 148.6 (644)",693
72015,"""Arroyo, (PR)""",139.1,"26.6 - 148.6 (644)",779
72017,"""Barceloneta, (PR)""",131.7,"26.6 - 148.6 (644)",1035
72019,"""Barranquitas, (PR)""",96,"26.6 - 148.6 (644)",711
72021,"""Bayamon, (PR)""",132.4,"26.6 - 148.6 (644)",1003
72023,"""Cabo Rojo, (PR)""",147.4,"26.6 - 148.6 (644)",1210
72025,"""Caguas, (PR)""",141.4,"26.6 - 148.6 (644)",1192
72027,"""Camuy, (PR)""",106.9,"26.6 - 148.6 (644)",7
72029,"""Canovanas, (PR)""",123.2,"26.6 - 148.6 (644)",557
72031,"""Carolina, (PR)""",117.3,"26.6 - 148.6 (644)",738
72033,"""Catano, (PR)""",135.7,"26.6 - 148.6 (644)",440
72035,"""Cayey, (PR)""",138.5,"26.6 - 148.6 (644)",741
72037,"""Ceiba, (PR)""",116.6,"26.6 - 148.6 (644)",1042
